자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
보성카써비스,3,부산광역시 북구 시랑로 165-1(구포동),부산광역시 북구 구포동 1240-75,35.1962808,129.0134275,2004-09-14,50,1,,,,09:00,19:00,051-338-2951,부산광역시 북구,051-309-4514,2025-12-16
대현카월드,3,"부산광역시 북구 낙동대로1762번길 66(구포동, 외 1필지)",부산광역시 북구 구포동 430-34,35.2068246,129.0007079,2005-06-07,175,1,,,,09:00,19:00,051-332-2956,부산광역시 북구,051-309-4514,2025-12-16
애니카랜드 화명점,3,부산광역시 북구 학사로 108(화명동),부산광역시 북구 화명동 2292-5,35.2321199,129.0078888,2005-09-30,50,1,,,,09:00,19:00,051-343-2335,부산광역시 북구,051-309-4514,2025-12-16
현대자동차 만덕점,3,부산광역시 북구 만덕1로 87(만덕동),부산광역시 북구 만덕동 747-2,35.21368083,129.0280682,2006-01-03,349,1,,,,09:00,19:00,051-331-8204,부산광역시 북구,051-309-4514,2025-12-16
차가미소짓는곳,3,부산광역시 북구 덕천로 55(덕천동),부산광역시 북구 덕천동 452-13,35.2086462,129.0107978,2006-01-23,50,1,,,,09:00,19:00,051-341-0858,부산광역시 북구,051-309-4514,2025-12-16
자동차나라,3,부산광역시 북구 중리로 2(만덕동),부산광역시 북구 만덕동 354-2,35.210499,129.0383475,2006-11-16,50,1,,,,09:00,19:00,051-338-8807,부산광역시 북구,051-309-4514,2025-12-16
애니카랜드 덕천점,3,부산광역시 북구 기찰로 89(덕천동),부산광역시 북구 덕천동 340-18,35.2138077,129.0143504,2007-03-28,50,1,,,,09:00,19:00,051-337-8187,부산광역시 북구,051-309-4514,2025-12-16
준오토밋션,3,부산광역시 북구 구만덕로60번길 66(만덕동),부산광역시 북구 만덕동 442-1,35.2140964,129.0416761,2007-05-04,50,1,,,,09:00,19:00,051-311-3008,부산광역시 북구,051-309-4514,2025-12-16
주식회사 르노코리아자동차써비스코너 북구점,3,"부산광역시 북구 의성로 83, 201동(덕천동)",부산광역시 북구 덕천동 337-14,35.2132087,129.0101901,2007-09-20,1402,1,,,,09:00,19:00,051-341-1400,부산광역시 북구,051-309-4514,2025-12-16
스피드메이트 덕천화명점,3,부산광역시 북구 금곡대로 124(덕천동),부산광역시 북구 덕천동 561-3,35.22000506,129.007972,2008-05-23,143,1,,,,09:00,19:00,051-333-5105,부산광역시 북구,051-309-4514,2025-12-16
현&현 카클리닉,3,부산광역시 북구 시랑로 116(구포동),부산광역시 북구 구포동 1254-2,35.195834,129.0080951,2009-03-23,50,1,,,,09:00,19:00,051-335-8122,부산광역시 북구,051-309-4514,2025-12-16
대천자동차정비,3,부산광역시 북구 산성로 31(화명동),부산광역시 북구 화명동 1569-4,35.240331,129.0169975,2010-06-11,50,1,,,,09:00,19:00,051-363-0982,부산광역시 북구,051-309-4514,2025-12-16
동원자동차정비,3,부산광역시 북구 금곡대로550번길 10(금곡동),부산광역시 북구 금곡동 812-1,35.2564245,129.0123525,2010-12-10,76,1,,,,09:00,19:00,051-365-7816,부산광역시 북구,051-309-4514,2025-12-16
모토픽스,3,부산광역시 북구 낙동북로663번길 72(구포동),부산광역시 북구 구포동 1007-30,35.20402418,128.9999812,2013-04-04,192,1,,,,09:00,19:00,051-341-8881,부산광역시 북구,051-309-4514,2025-12-16
현진카,3,"부산광역시 북구 화명대로 67, c동(화명동)",부산광역시 북구 화명동 1375-1,35.2346702,129.0154168,2013-06-07,50,1,,,,09:00,19:00,051-365-7721,부산광역시 북구,051-309-4514,2025-12-16
한국타이어 금곡점,3,부산광역시 북구 금곡대로441번길 21(금곡동),부산광역시 북구 금곡동 1880-1,35.2477651,129.0115789,2014-07-07,261,1,,,,09:00,19:00,051-361-6699,부산광역시 북구,051-309-4514,2025-12-16
경북카클리닉,3,부산광역시 북구 의성로 85,부산광역시 북구 덕천동 344-1,35.21295197,129.0104825,2000-07-07,50,1,,,,09:00,19:00,051-333-3989,부산광역시 북구,051-309-4514,2025-12-16
한국지엠구포바로서비스,3,부산광역시 북구 백양대로1064번길 3(구포동),부산광역시 북구 구포동 942,35.20003909,128.9976965,2000-09-18,87,1,,,,09:00,19:00,051-336-8259,부산광역시 북구,051-309-4514,2025-12-16
명성카센타,3,부산광역시 북구 만덕2로 19,부산광역시 북구 만덕동 303,35.2117515,129.0376627,2000-11-18,50,1,,,,09:00,19:00,051-336-3960,부산광역시 북구,051-309-4514,2025-12-16
국민카부분정비,3,부산광역시 북구 만덕1로 91(만덕동),부산광역시 북구 만덕동 743-23,35.2136059,129.0276926,2001-01-16,50,1,,,,09:00,19:00,051-332-7512,부산광역시 북구,051-309-4514,2025-12-16
오토오아시스롯데마트화명점,3,"부산광역시 북구 화명대로 47, 3층(화명동, 롯데마트)",부산광역시 북구 화명동 2273,35.2351734,129.0130165,2001-03-28,128,1,,,,09:00,19:00,051-341-2742,부산광역시 북구,051-309-4514,2025-12-16
현대자동차 금곡점,3,부산광역시 북구 금곡대로 604(금곡동),부산광역시 북구 금곡동 695,35.26126496,129.014652,2001-11-05,50,1,,,,09:00,19:00,051-332-0303,부산광역시 북구,051-309-4514,2025-12-16
오토오아시스 구포점,3,부산광역시 북구 사상로 619(구포동),부산광역시 북구 구포동 1119-1,35.19927208,128.9908507,2002-09-09,70,1,,,,09:00,19:00,051-301-9070,부산광역시 북구,051-309-4514,2025-12-16
대명카클리닉,3,부산광역시 북구 만덕3로 5(만덕동),부산광역시 북구 만덕동 706-5,35.2129718,129.0250937,2003-03-31,50,1,,,,09:00,19:00,051-341-1010,부산광역시 북구,051-309-4514,2025-12-16
명성카서비스,3,부산광역시 북구 구남로 12(구포동),부산광역시 북구 구포동 1082-1,35.1986719,128.9946538,2003-05-15,50,1,,,,09:00,19:00,051-332-3457,부산광역시 북구,051-309-4514,2025-12-16
브이자동차정비,3,부산광역시 북구 낙동북로 772(구포동),부산광역시 북구 구포동 1261-1,35.19859855,129.0054044,2003-06-07,239.32,1,,,,09:00,19:00,051-342-1500,부산광역시 북구,051-309-4514,2025-12-16
기아오토큐 만덕점,3,부산광역시 북구 만덕3로 12(만덕동),부산광역시 북구 만덕동 762-2,35.2124018,129.0251139,2003-09-20,50,1,,,,09:00,19:00,051-335-8297,부산광역시 북구,051-309-4514,2025-12-16
공임나라 북구점,3,부산광역시 북구 금곡대로 49-1(덕천동),부산광역시 북구 덕천동 311-11,35.2144596,129.004156,2025-02-04,50,1,,,,09:00,18:00,,부산광역시 북구,051-309-4514,2025-12-16
CAS정비,3,부산광역시 북구 시랑로 112(구포동),부산광역시 북구 구포동 1259-7,35.1960028,129.0076327,2004-01-19,50,1,,,,09:00,19:00,051-341-9476,부산광역시 북구,051-309-4514,2025-12-16
연동카센타,3,부산광역시 북구 낙동대로1762번길 91(구포동),부산광역시 북구 구포동 717-1,35.20573318,129.001266,2004-03-05,94,1,,,,09:00,19:00,051-333-4579,부산광역시 북구,051-309-4514,2025-12-16
오토오아시스하나로마트점,3,부산광역시 북구 금곡대로 469(금곡동),부산광역시 북구 금곡동 1874-3,35.250025,129.0112455,2004-06-03,179,1,,,,09:00,19:00,051-361-1450,부산광역시 북구,051-309-4514,2025-12-16
케이지모빌리티 북구서비스프라자,3,부산광역시 북구 덕천로 8(구포동),부산광역시 북구 구포동 131-10,35.2069425,129.0060644,2004-06-09,50,1,,,,09:00,19:00,051-343-5528,부산광역시 북구,051-309-4514,2025-12-16
오일뱅크플러스금곡점,3,부산광역시 북구 금곡대로638번가길 48(금곡동),부산광역시 북구 금곡동 65-1,35.2659989,129.0169271,1998-09-22,50,1,,,,09:00,19:00,051-362-5937,부산광역시 북구,051-309-4514,2025-12-16
바른차만들기김진성정비,3,부산광역시 북구 시랑로79번길 20-10(구포동),부산광역시 북구 구포동 1223-7,35.1982211,129.006775,1998-10-17,50,1,,,,09:00,19:00,051-342-3525,부산광역시 북구,051-309-4514,2025-12-16
동남카써비스,3,부산광역시 북구 만덕2로 19(만덕동),부산광역시 북구 만덕동 303,35.2117515,129.0376627,1998-10-29,50,1,,,,09:00,19:00,051-343-2951,부산광역시 북구,051-309-4514,2025-12-16
덕진카클리닉,3,부산광역시 북구 만덕3로 31-1,부산광역시 북구 만덕동 767-2,35.2119868,129.0272708,1998-11-03,50,1,,,,09:00,19:00,051-342-9692,부산광역시 북구,051-309-4514,2025-12-16
지성카서비스,3,부산광역시 북구 덕천로281번길 15(만덕동),부산광역시 북구 만덕동 269-2,35.2104351,129.0346443,1998-11-03,50,1,,,,09:00,19:00,051-331-0012,부산광역시 북구,051-309-4514,2025-12-16
현대모터스,3,부산광역시 북구 시랑로 22(구포동),부산광역시 북구 구포동 700-178,35.2036682,129.0038331,1998-11-06,50,1,,,,09:00,19:00,051-343-7175,부산광역시 북구,051-309-4514,2025-12-16
화명자동차정비,3,부산광역시 북구 학사로 128,부산광역시 북구 화명동 2279,35.23375209,129.008452,1998-12-19,50,1,,,,09:00,19:00,051-334-1811,부산광역시 북구,051-309-4514,2025-12-16
구포점 현대자동차,3,부산광역시 북구 만덕대로 58(덕천동),부산광역시 북구 덕천동 385-4,35.2113717,129.0114361,1998-12-22,935.6,1,,,,09:00,19:00,051-343-8204,부산광역시 북구,051-309-4514,2025-12-16
수정카센타,3,부산광역시 북구 시랑로 55(구포동),부산광역시 북구 구포동 1216-12,35.2007247,129.0053069,1998-12-24,50,1,,,,09:00,19:00,051-338-9067,부산광역시 북구,051-309-4514,2025-12-16
삼호카클리닉,3,부산광역시 북구 의성로 55(덕천동),부산광역시 북구 덕천동 305-1,35.2156696,129.0094309,1998-12-24,50,1,,,,09:00,19:00,051-336-6724,부산광역시 북구,051-309-4514,2025-12-16
오토랜드,3,부산광역시 북구 구남로 6(구포동),부산광역시 북구 구포동 919-29,35.1983908,128.9951852,1999-02-19,50,1,,,,09:00,19:00,051-336-1130,부산광역시 북구,051-309-4514,2025-12-16
현대자동차 덕천서부점,3,부산광역시 북구 금곡대로 89(덕천동),부산광역시 북구 덕천동 616-12,35.21791679,129.0050107,1999-06-02,187,1,,,,09:00,19:00,051-336-8204,부산광역시 북구,051-309-4514,2025-12-16
애니카랜드 만덕점,3,부산광역시 북구 만덕3로 10(만덕동),부산광역시 북구 만덕동 759-10,35.21259718,129.0250419,1999-09-17,217,1,,,,09:00,19:00,051-332-1088,부산광역시 북구,051-309-4514,2025-12-16
스피드메이트 두꺼비점,3,부산광역시 북구 금곡대로 362(화명동),부산광역시 북구 화명동 193,35.2407688,129.0145114,1999-12-03,71,1,,,,09:00,19:00,051-362-4280,부산광역시 북구,051-309-4514,2025-12-16
유림밧데리,3,부산광역시 북구 금곡대로 638(금곡동),부산광역시 북구 금곡동 641-5,35.263963,129.0155509,1999-12-13,50,1,,,,09:00,19:00,051-367-0641,부산광역시 북구,051-309-4514,2025-12-16
항도모터스,3,부산광역시 북구 만덕대로 174(덕천동),부산광역시 북구 덕천동 394-12,35.2130727,129.0236928,2000-06-20,174,1,,,,09:00,19:00,051-332-0158,부산광역시 북구,051-309-4514,2025-12-16
동해카센타,3,부산광역시 북구 모분재로 10(구포동),부산광역시 북구 구포동 73-15,35.2067028,129.0062723,1998-11-03,145,3,2024-07-18,,,09:00,19:00,051-336-5010,부산광역시 북구,051-309-4514,2025-12-16
금강카정비,3,부산광역시 북구 의성로121번길 1(덕천동),부산광역시 북구 덕천동 418-11,35.2098894,129.0113275,2000-04-12,50,3,2024-08-12,,,09:00,19:00,051-337-1293,부산광역시 북구,051-309-4514,2025-12-16
오토오아시스 라인점,3,부산광역시 북구 덕천로 179(만덕동),부산광역시 북구 만덕동 759-3,35.21145091,129.0240738,2001-09-07,79,1,2024-05-30,,,,,051-338-1320,부산광역시 북구,051-309-4514,2025-12-16
덕천점 현대자동차,3,부산광역시 북구 덕천로 147(덕천동),부산광역시 북구 덕천동 776-3,35.2110142,129.0204749,1997-02-23,50,1,,,,09:00,19:00,051-331-7771,부산광역시 북구,051-309-4514,2025-12-16
금화카인테리어,3,부산광역시 북구 산성로48번길 1(화명동),부산광역시 북구 화명동 373-1,35.24060036,129.0186798,1997-06-25,50,1,,,,09:00,19:00,051-337-6704,부산광역시 북구,051-309-4514,2025-12-16
기아오토큐 화명점,3,부산광역시 북구 금곡대로 418(화명동),부산광역시 북구 화명동 182-3,35.2456468,129.0130997,1997-09-23,50,1,,,,09:00,19:00,051-361-5555,부산광역시 북구,051-309-4514,2025-12-16
동진카써비스,3,부산광역시 북구 낙동북로 643(구포동),부산광역시 북구 구포동 1052-11,35.2029573,128.9959243,1997-09-28,312,1,,,,09:00,19:00,051-341-6668,부산광역시 북구,051-309-4514,2025-12-16
만덕카인테리어,3,부산광역시 북구 덕천로 326(만덕동),부산광역시 북구 만덕동 873,35.2087072,129.039379,1997-11-15,202,1,,,,09:00,19:00,051-334-9164,부산광역시 북구,051-309-4514,2025-12-16
ECO CAR SERVICE,3,부산광역시 북구 시랑로 50-1(구포동),부산광역시 북구 구포동 1217-2,35.2010803,129.0048204,1997-12-24,164,1,,,,09:00,19:00,051-048-4087,부산광역시 북구,051-309-4514,2025-12-16
붕붕카모터스,3,부산광역시 북구 만덕1로 38(만덕동),부산광역시 북구 만덕동 828-31,35.2145392,129.0332825,1998-02-04,50,1,,,,09:00,19:00,051-334-8582,부산광역시 북구,051-309-4514,2025-12-16
파워텐,3,부산광역시 북구 효열로219번길 13(금곡동),부산광역시 북구 금곡동 215,35.2639782,129.0187658,1998-02-07,50,1,,,,09:00,19:00,051-334-2630,부산광역시 북구,051-309-4514,2025-12-16
명불카서비스,3,부산광역시 북구 금곡대로636번길 13(금곡동),부산광역시 북구 금곡동 641-11,35.2637576,129.0161836,1998-04-10,146,1,,,,09:00,19:00,051-332-1412,부산광역시 북구,051-309-4514,2025-12-16
케이지모빌리티 구포서비스프라자㈜,3,부산광역시 북구 효열로 23,부산광역시 북구 금곡동 1116-3,35.248148,129.0147241,1998-05-21,50,1,,,,09:00,19:00,051-342-5528,부산광역시 북구,051-309-4514,2025-12-16
삼성자동차정비,3,부산광역시 북구 시랑로 54(구포동),부산광역시 북구 구포동 1217-4,35.2008965,129.0049136,1998-06-25,50,1,,,,09:00,19:00,051-341-8025,부산광역시 북구,051-309-4514,2025-12-16
벽산카센터,3,부산광역시 북구 덕천로 131,부산광역시 북구 덕천동 781,35.2107166,129.0188907,1998-06-30,50,1,,,,09:00,19:00,051-342-2243,부산광역시 북구,051-309-4514,2025-12-16
제일카마스타,3,부산광역시 북구 금곡대로 85(덕천동),부산광역시 북구 덕천동 631-1,35.2176883,129.0050316,1998-07-14,50,1,,,,09:00,19:00,051-338-3788,부산광역시 북구,051-309-4514,2025-12-16
