자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
현대자동차광도점,3,경상남도 통영시 광도면 춘원2로 63-79,,34.95712529,128.4135029,1994-02-28,198,1,,,,,,055-649-8572,경상남도 통영시청,055-650-5313,2026-06-01
현대자동차북신점,3,경상남도 통영시 원문로 38,,34.85783451,128.4246181,2003-01-14,264,1,,,,,,055-648-8517,경상남도 통영시청,055-650-5313,2026-06-01
현대자동차용남중부점,3,경상남도 통영시 용남면 남해안대로 533,,34.8608577,128.4413779,2015-09-22,198,1,,,,,,055-645-5417,경상남도 통영시청,055-650-5313,2026-06-01
현대종합카인테리어,3,경상남도 통영시 통영해안로 430,,34.84718542,128.4329941,1995-08-30,115,1,,,,,,055-649-7700,경상남도 통영시청,055-650-5313,2026-06-01
현인자동차정비,2,경상남도 통영시 장좌로 77(동호동),경상남도 통영시 동호동 346-1,34.84134739,128.4319903,2021-03-09,500.4,1,,,,,,055-641-6670,경상남도 통영시청,055-650-5313,2026-06-01
화성카부분정비,3,경상남도 통영시 미나리길 63,,34.856782,128.434131,2020-06-26,86.4,1,,,,,,055-642-3776,경상남도 통영시청,055-650-5313,2026-06-01
타이어월드,3,경상남도 통영시 원문로 144,,34.865288,128.4202567,2009-01-15,198,1,,,,,,055-646-7675,경상남도 통영시청,055-650-5313,2026-06-01
타이어테크,3,"경상남도 통영시 광도면 죽림3로 23-12, 1층",,34.88325299,128.4163985,2000-07-27,437,1,,,,,,,경상남도 통영시청,055-650-5313,2026-06-01
타이어프로 통영죽림점,3,경상남도 통영시 광도면 남해안대로 961,,34.87903471,128.4123224,2012-12-20,231,1,,,,,,055-648-8949,경상남도 통영시청,055-650-5313,2026-06-01
탑오토미션,3,경상남도 통영시 광도면 죽림1로 4-17,,34.87715392,128.4140014,2010-09-16,100,1,,,,,,055-642-8964,경상남도 통영시청,055-650-5313,2026-06-01
태양자동차부분정비,3,경상남도 통영시 도남로 154,,34.82958649,128.4211027,2008-07-28,330,1,,,,,,055-643-5799,경상남도 통영시청,055-650-5313,2026-06-01
통영카보링,4,경상남도 통영시 멘데산업길 17,,34.84484759,128.4344663,2014-12-12,305,1,,,,,,055-645-8071,경상남도 통영시청,055-650-5313,2026-06-01
통영타이어전문정비,3,경상남도 통영시 용남면 장문로 233,경상남도 통영시 용남면 장문리 228-10,34.88025429,128.4340915,2005-02-25,99,1,,,,,,055-646-9516,경상남도 통영시청,055-650-5313,2026-06-01
트로피아통영점,3,경상남도 통영시 광도면 죽림4로 23-24,,34.88515432,128.4179982,1999-10-25,165,1,,,,,,055-644-5005,경상남도 통영시청,055-650-5313,2026-06-01
팔도카부분정비,3,경상남도 통영시 광도면 죽림2로 55-27,,34.8804962,128.4198779,2017-04-07,198,1,,,,,,055-646-1289,경상남도 통영시청,055-650-5313,2026-06-01
한국 지엠 통영무전지정서비스,3,경상남도 통영시 무전대로 24,,34.86003019,128.4231639,2004-05-12,198,1,,,,,,055-643-2900,경상남도 통영시청,055-650-5313,2026-06-01
한국GM통영바로서비스,3,경상남도 통영시 광도면 죽림1로 4-93,,34.87444233,128.4160842,2000-07-03,264,1,,,,,,055-644-8191,경상남도 통영시청,055-650-5313,2026-06-01
한국타이어죽림점,3,경상남도 통영시 광도면 죽림해안로 68,,34.88480534,128.4224489,2017-05-15,133,1,,,,,,055-646-3117,경상남도 통영시청,055-650-5313,2026-06-01
한솔카부분정비,3,경상남도 통영시 광도면 죽림2로 5,,34.8816358,128.4135498,1998-06-03,100,1,,,,,,055-646-0789,경상남도 통영시청,055-650-5313,2026-06-01
한진카클리닉,3,경상남도 통영시 광도면 죽림1로 11,,34.87778438,128.4141649,2000-10-12,100,1,,,,,,055-642-0982,경상남도 통영시청,055-650-5313,2026-06-01
현대자동차 블루핸즈 봉평점,3,경상남도 통영시 도남로 103,,34.83146061,128.4158015,2010-05-18,270,1,,,,,,055-645-4979,경상남도 통영시청,055-650-5313,2026-06-01
원산부분정비,3,경상남도 통영시 도산면 남해안대로 2018-3,,34.93137669,128.3577339,1999-08-10,95,1,,,,,,055-646-1467,경상남도 통영시청,055-650-5313,2026-06-01
원일1급자동차 종합정비,1,경상남도 통영시 용남면 남해안대로 199,,34.88761757,128.4549233,2022-07-11,195.04,1,,,,,,055-644-4860,경상남도 통영시청,055-650-5313,2026-06-01
월드카정비,3,경상남도 통영시 광도면 신죽2길 80,,34.875053,128.418433,2022-02-21,96,1,,,,,,055-642-9577,경상남도 통영시청,055-650-5313,2026-06-01
유성카센타,3,경상남도 통영시 데메2길 71,,34.8267705,128.4191122,2009-01-12,215,1,,,,,,055-646-2187,경상남도 통영시청,055-650-5313,2026-06-01
제일종합카센타,3,경상남도 통영시 중앙로 60,,34.84022499,128.4167408,2007-07-10,115,1,,,,,,055-641-7177,경상남도 통영시청,055-650-5313,2026-06-01
좋은자동차정비,2,경상남도 통영시 광도면 춘원2로 49-45,,34.95608423,128.4121399,1998-11-06,676,1,,,,,,055-648-8872,경상남도 통영시청,055-650-5313,2026-06-01
차차차부분정비,3,경상남도 통영시 용남면 남해안대로 479-15,,34.86509162,128.4422089,2008-12-12,100,1,,,,,,055-648-5586,경상남도 통영시청,055-650-5313,2026-06-01
챔피온카서비스,3,경상남도 통영시 비석1길 14,,34.84928803,128.4298558,1997-10-13,132,1,,,,,,055-644-6697,경상남도 통영시청,055-650-5313,2026-06-01
충렬카센타,3,경상남도 통영시 충렬로 31-8,,34.84460617,128.4178689,2009-05-29,110,1,,,,,,055-642-1863,경상남도 통영시청,055-650-5313,2026-06-01
충무모터스,3,경상남도 통영시 광도면 죽림5로 46,,34.88526349,128.420318,2006-11-10,100,1,,,,,,055-644-7943,경상남도 통영시청,055-650-5313,2026-06-01
충무밋숑부분정비,3,경상남도 통영시 원문로 51,,34.85775938,128.4229007,2007-03-12,165,1,,,,,,055-644-4638,경상남도 통영시청,055-650-5313,2026-06-01
충무카센타,3,경상남도 통영시 통영해안로 458,,34.84927198,128.431835,2008-08-22,148,1,,,,,,055-643-4001,경상남도 통영시청,055-650-5313,2026-06-01
카포스자동차정비,3,경상남도 통영시 항북길 55-10,,34.844482,128.429449,2004-11-22,169.07,1,,,,,,055-642-1919,경상남도 통영시청,055-650-5313,2026-06-01
케이지모빌리티 통영서비스프라자,3,경상남도 통영시 안개4길 117,,34.85959655,128.4310998,2006-11-28,231,1,,,,,,055-649-5582,경상남도 통영시청,055-650-5313,2026-06-01
성민카부분정비,3,경상남도 통영시 미수로 57,,34.82264464,128.3967995,2022-03-25,178,1,,,,,,055-648-8244,경상남도 통영시청,055-650-5313,2026-06-01
성진 모터스,3,경상남도 통영시 무전1길 64-12,,34.86108533,128.423049,2016-06-10,139.74,1,,,,,,055-643-0227,경상남도 통영시청,055-650-5313,2026-06-01
세명자동차정비공업사,1,경상남도 통영시 정동2길 20(정량동),,34.84529799,128.4315656,2004-06-10,465,1,,,,,,055-643-3988,경상남도 통영시청,055-650-5313,2026-06-01
1급세일정비공업사,1,경상남도 통영시 광도면 남해안대로 873-1,,34.87188509,128.4151448,2005-07-26,660,1,,,,,,055-646-6700,경상남도 통영시청,055-650-5313,2026-06-01
세일타이어전문점,3,경상남도 통영시 광도면 남해안대로 871,,34.87148441,128.415478,1998-08-22,99.9,1,,,,,,055-643-0900,경상남도 통영시청,055-650-5313,2026-06-01
소림카,3,경상남도 통영시 무전7길 154,,34.86465669,128.422619,2010-09-02,64.38,1,,,,,,055-649-1211,경상남도 통영시청,055-650-5313,2026-06-01
스피드메이트호반점,3,경상남도 통영시 광도면 남해안대로 1309,,34.89909985,128.3993953,1998-08-06,100,1,,,,,,055-642-5104,경상남도 통영시청,055-650-5313,2026-06-01
스피드모터스,3,경상남도 통영시 도남로 78,,34.83151652,128.4126312,2017-11-01,165,1,,,,,,055-649-0042,경상남도 통영시청,055-650-5313,2026-06-01
통영서비스 기아오토큐,1,경상남도 통영시 광도면 죽림2로 14-36,,34.87923357,128.4134994,2012-04-16,662,1,,,,,,055-648-2626,경상남도 통영시청,055-650-5313,2026-06-01
알파모터스,3,경상남도 통영시 용남면 동달안길 8,,34.864219,128.4420284,2008-05-26,80,1,,,,,,055-648-2380,경상남도 통영시청,055-650-5313,2026-06-01
애니카랜드죽림점,3,경상남도 통영시 광도면 남해안대로 952-12,,34.87831849,128.4135112,2000-06-27,198,1,,,,,,055-649-5119,경상남도 통영시청,055-650-5313,2026-06-01
에이치원정비,3,경상남도 통영시 광도면 남해안대로 1039,,34.88634768,128.414383,2016-08-17,290,1,,,,,,055-642-0337,경상남도 통영시청,055-650-5313,2026-06-01
오렌지자동차정비,4,경상남도 통영시 동호안길 10,,34.84050657,128.4326747,1994-02-28,179.07,1,,,,,,055-645-1473,경상남도 통영시청,055-650-5313,2026-06-01
오륜카서비스,3,경상남도 통영시 도산면 한퇴길 109-109,,34.90377204,128.3875086,2017-06-13,165,1,,,,,,055-645-3473,경상남도 통영시청,055-650-5313,2026-06-01
오토오아시스 통영점,1,경상남도 통영시 무전대로 65,,34.86058029,128.4282414,2019-06-18,29.9,1,,,,,,055-645-5189,경상남도 통영시청,055-650-5313,2026-06-01
용남카부분정비,3,경상남도 통영시 용남면 장문로 482,,34.88456766,128.4508805,2015-01-20,110,1,,,,,,055-646-1750,경상남도 통영시청,055-650-5313,2026-06-01
르노코리아 서비스코너 통영점,3,경상남도 통영시 광도면 죽림3로 20,,34.88264782,128.4154912,2010-02-15,491,1,,,,,,055-648-3200,경상남도 통영시청,055-650-5313,2026-06-01
명성카인테리어,3,경상남도 통영시 도산면 남해안대로 1515,,34.90050528,128.3800526,2011-08-18,100,1,,,,,,055-646-0753,경상남도 통영시청,055-650-5313,2026-06-01
문화부분정비,3,경상남도 통영시 원문로 40,,34.85787894,128.4243398,2002-12-30,106,1,,,,,,055-643-7656,경상남도 통영시청,055-650-5313,2026-06-01
미수자동차정비,3,경상남도 통영시 미수로 112-1,,34.82521513,128.4019029,2016-11-07,115,1,,,,,,055-646-2882,경상남도 통영시청,055-650-5313,2026-06-01
부광카서비스,3,경상남도 통영시 용남면 남해안대로 540,,34.86047298,128.4405775,2007-07-25,100,1,,,,,,055-646-5658,경상남도 통영시청,055-650-5313,2026-06-01
부산카필모터스,3,경상남도 통영시 광도면 남해안대로 1293,,34.89806192,128.4010388,2017-06-29,112,1,,,,,,055-641-6916,경상남도 통영시청,055-650-5313,2026-06-01
비타민모터스,3,경상남도 통영시 광도면 남해안대로 949,경상남도 통영시 광도면 죽림리 373-9,34.87806555,128.4125782,2007-02-21,742,1,,,,,,,경상남도 통영시청,055-650-5313,2026-06-01
사량카 센타,3,경상남도 통영시 사량면 진촌2길 157,,34.84563131,128.220468,2003-05-27,84,1,,,,,,055-649-0987,경상남도 통영시청,055-650-5313,2026-06-01
삼덕카부분정비,3,경상남도 통영시 산양읍 산양일주로 1625-1,,34.79917562,128.3866451,2007-02-26,115,1,,,,,,055-645-7260,경상남도 통영시청,055-650-5313,2026-06-01
삼성카부분정비,3,경상남도 통영시 광도면 죽림1로 3,,34.87802961,128.4136301,2000-02-11,174,1,,,,,,055-648-2151,경상남도 통영시청,055-650-5313,2026-06-01
서광카써비스,3,경상남도 통영시 통영해안로 495,,34.85258804,128.4322242,2000-07-03,105,1,,,,,,055-643-2772,경상남도 통영시청,055-650-5313,2026-06-01
원모터스,3,경상남도 통영시 안개4길 57,,34.85750844,128.4327038,2014-12-31,110,1,,,,,,055-644-6644,경상남도 통영시청,055-650-5313,2026-06-01
선경부분정비공업사,3,경상남도 통영시 안개4길 29,,34.85703012,128.4322037,2015-06-11,237.44,1,,,,,,055-646-6991,경상남도 통영시청,055-650-5313,2026-06-01
선우모터스,1,경상남도 통영시 통영해안로 541,,34.85485198,128.4360032,2006-06-29,226.21,1,,,,,,055-294-3417,경상남도 통영시청,055-650-5313,2026-06-01
성광카모터스,3,경상남도 통영시 광도면 남해안대로 1216,,34.89505839,128.4083545,2004-06-10,138,1,,,,,,055-642-0079,경상남도 통영시청,055-650-5313,2026-06-01
성동카부분정비,3,경상남도 통영시 광도면 춘원2로 37-8,,34.95539188,128.4142606,2008-02-15,100,1,,,,,,055-649-3352,경상남도 통영시청,055-650-5313,2026-06-01
금호타이어 동명대리점,3,경상남도 통영시 항남1길 59,,34.84125432,128.4251692,2009-04-13,198,1,,,,,,055-641-0034,경상남도 통영시청,055-650-5313,2026-06-01
금호타이어동백대리점,3,경상남도 통영시 광도면 남해안대로 1343,,34.90084015,128.396511,2013-01-18,100,1,,,,,,055-641-6005,경상남도 통영시청,055-650-5313,2026-06-01
넥센타이어 경남총판,3,경상남도 통영시 용남면 견내량로 2,,34.88880378,128.4583104,2000-03-07,300,1,,,,,,055-649-8250,경상남도 통영시청,055-650-5313,2026-06-01
노산카부분정비,3,경상남도 통영시 광도면 남해안대로 1217,,34.89454629,128.4078377,2003-10-27,100,1,,,,,,055-641-0799,경상남도 통영시청,055-650-5313,2026-06-01
달인Motors,3,경상남도 통영시 산양읍 산양일주로 1692,,34.80492412,128.3874994,2005-12-09,76,1,,,,,,055-644-6449,경상남도 통영시청,055-650-5313,2026-06-01
대교그린카부분정비,3,경상남도 통영시 용남면 남해안대로 47,,34.89036755,128.4712512,2005-05-24,100,1,,,,,,055-648-1169,경상남도 통영시청,055-650-5313,2026-06-01
대교카부분정비,3,경상남도 통영시 용남면 견내량로 10,,34.88880761,128.459678,1998-11-17,100,1,,,,,,055-646-3234,경상남도 통영시청,055-650-5313,2026-06-01
대박타이어,3,경상남도 통영시 광도면 남해안대로 1309,경상남도 통영시 광도면 노산리 665,34.89909696,128.3993953,2003-10-22,84.75,1,,,,,,,경상남도 통영시청,055-650-5313,2026-06-01
대우트럭통영정비사업소,1,경상남도 통영시 통영해안로 571,경상남도 통영시 무전동 58,34.85589912,128.4387785,2009-02-24,3881,1,,,,,,,경상남도 통영시청,055-650-5313,2026-06-01
대진카부분정비,3,경상남도 통영시 안개로 56,,34.86047253,128.4306688,2005-04-21,126,1,,,,,,055-645-7585,경상남도 통영시청,055-650-5313,2026-06-01
대현원동기정비업,4,경상남도 통영시 용남면 남해안대로 525,,34.86188613,128.4411756,2019-06-20,166,1,,,,,,055-649-2022,경상남도 통영시청,055-650-5313,2026-06-01
도산카부분정비,3,경상남도 통영시 도산면 도산일주로 49,,34.90299197,128.3598496,2022-07-28,100,1,,,,,,055-645-9846,경상남도 통영시청,055-650-5313,2026-06-01
동남부분정비공업사,3,경상남도 통영시 여황로 228,,34.84474662,128.4163497,2011-03-08,110,1,,,,,,055-645-9802,경상남도 통영시청,055-650-5313,2026-06-01
드림카센타,3,경상남도 통영시 여황로 164,,34.84019369,128.4138446,2011-07-05,116,1,,,,,,055-641-8209,경상남도 통영시청,055-650-5313,2026-06-01
로얄종합카,3,경상남도 통영시 항북길 28,,34.84588826,128.430188,1998-01-20,110,1,,,,,,055-642-7115,경상남도 통영시청,055-650-5313,2026-06-01
르노코리아자동차서비스코너 명정점,3,경상남도 통영시 여황로 271,,34.84738732,128.4191514,2010-01-05,138,1,,,,,,055-646-8528,경상남도 통영시청,055-650-5313,2026-06-01
(주)동진자동차정비공업사,1,경상남도 통영시 평인일주로 1106-88,,34.8574079,128.4168347,1994-02-28,1112.46,1,,,,,,055-646-2525,경상남도 통영시청,055-650-5313,2026-06-01
1급광광자동차정비공업사,1,경상남도 통영시 광도면 죽림2로 6-1,,34.87989334,128.4135631,2019-11-08,1320,1,,,,,,055-642-2112,경상남도 통영시청,055-650-5313,2026-06-01
1급통영자동차정비공업사,1,경상남도 통영시 용남면 남해안대로 529-12,,34.86156005,128.4416004,2009-11-24,1074,1,,,,,,055-647-0440,경상남도 통영시청,055-650-5313,2026-06-01
JUN MOTORS,1,경상남도 통영시 항북길 36,,34.84567179,128.429691,2010-10-13,76,1,,,,,,,경상남도 통영시청,055-650-5313,2026-06-01
MK모터스,3,경상남도 통영시 용남면 용남해안로 571-1,,34.874838,128.448381,2010-09-29,92,1,,,,,,055-649-4448,경상남도 통영시청,055-650-5313,2026-06-01
SK스피트메이트이마트통영점,3,경상남도 통영시 광도면 죽림4로 9,,34.88712856,128.4179995,2006-05-17,129,1,,,,,,055-648-4801,경상남도 통영시청,055-650-5313,2026-06-01
SK오토카월드,3,경상남도 통영시 용남면 적촌길 1,,34.88812657,128.4538102,2007-05-07,100,1,,,,,,055-649-5600,경상남도 통영시청,055-650-5313,2026-06-01
S모터스,3,경상남도 통영시 광도면 죽림3로 35,,34.88284828,128.4174941,2005-07-29,114.38,1,,,,,,055-648-9303,경상남도 통영시청,055-650-5313,2026-06-01
T-Station 죽림점,3,경상남도 통영시 광도면 죽림양지길 1,,34.88423182,128.4136175,2011-08-26,70,1,,,,,,055-646-5117,경상남도 통영시청,055-650-5313,2026-06-01
T-STATION 통영무전점,3,경상남도 통영시 통영해안로 533,,34.85468439,128.4358878,2008-05-19,198,1,,,,,,055-645-2231,경상남도 통영시청,055-650-5313,2026-06-01
경동카부분정비,3,경상남도 통영시 무전5길 11-24,,34.86085242,128.4252024,1998-02-06,198,1,,,,,,055-641-4853,경상남도 통영시청,055-650-5313,2026-06-01
경동카정비,3,경상남도 통영시 충렬로 9,,34.84270776,128.419401,2004-06-12,39.99,1,,,,,,055-641-4853,경상남도 통영시청,055-650-5313,2026-06-01
공단카센타,3,경상남도 통영시 광도면 안정로 730,,34.94182635,128.4163451,1998-07-14,337,1,,,,,,055-648-0140,경상남도 통영시청,055-650-5313,2026-06-01
광도점기아오토큐,3,경상남도 통영시 광도면 남해안대로 1043,,34.88672655,128.4143084,2017-01-26,264,1,,,,,,055-648-7474,경상남도 통영시청,055-650-5313,2026-06-01
그린자동차정비,1,경상남도 통영시 용남면 통영해안로 542,,34.8540452,128.4366842,2010-01-13,1031,1,,,,,,055-646-2202,경상남도 통영시청,055-650-5313,2026-06-01
하나윈모터스종합정비,1,경상남도 통영시 광도면 남해안대로 873-1,,34.87188427,128.4151459,2006-07-13,660,1,,,,,,055-646-6700,경상남도 통영시청,055-650-5313,2026-06-01
통영모터스,3,경상남도 통영시 광도면 죽림3로 23-12,,34.88325299,128.4163985,2025-04-25,199.2,1,,,,,,,경상남도 통영시청,055-650-5313,2026-06-01
