자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
남가좌점 기아오토큐,3,서울특별시 서대문구 모래내로 257,서울특별시 서대문구 남가좌동 328-11,37.57641225,126.926896,1997-12-29,100.44,1,,,,08:30,19:30,02-376-3888,서울특별시 서대문구청,02-330-1627,2026-02-24
월드카프라자,3,서울특별시 서대문구 증가로32안길 31-4,서울특별시 서대문구 북가좌동 338-17,37.5844309,126.912978,1997-11-26,74.32,1,,,,08:30,19:30,02-307-9734,서울특별시 서대문구청,02-330-1627,2026-02-24
서부카센타,3,서울특별시 서대문구 홍제천로108,서울특별시 서대문구 연희동 618,37.57470126,126.9263116,1997-12-10,112.23,1,,,,08:30,19:30,02-322-2744,서울특별시 서대문구청,02-330-1627,2026-02-24
대왕자동차공업사,3,서울특별시 서대문구 모래내로 301,서울특별시 서대문구 홍은동 394-4,37.5785472,126.9309336,1997-12-29,125.68,1,,,,08:30,19:30,02-373-8034,서울특별시 서대문구청,02-330-1627,2026-02-24
유일자동차공업사,3,서울특별시 서대문구 북아현로 97,서울특별시 서대문구 북아현동 187-1,37.5649477,126.952426,1997-12-29,84.9,1,,,,08:30,19:30,02-392-1434,서울특별시 서대문구청,02-330-1627,2026-02-24
삼일카포스자동차공업사,3,서울특별시 서대문구 가좌로 33,서울특별시 서대문구 연희동 719-6,37.5773147,126.931727,1998-02-10,63.29,1,,,,08:30,19:30,02-324-3180,서울특별시 서대문구청,02-330-1627,2026-02-24
그랜드자동차공업사,3,서울특별시 서대문구 연희로39길 6,서울특별시 서대문구 홍은동 265-14,37.58665749,126.9344798,1998-02-10,71.61,1,,,,08:30,19:30,02-391-3517,서울특별시 서대문구청,02-330-1627,2026-02-24
연희점 현대자동차,3,서울특별시 서대문구 연희맛로 3-1,서울특별시 서대문구 연희동 192-25,37.5659013,126.928268,1998-04-09,139.33,1,,,,08:30,19:30,02-337-8367,서울특별시 서대문구청,02-330-1627,2026-02-24
삼보자동차공업사,3,서울특별시 서대문구 연희로 78,서울특별시 서대문구 연희동 194-32,37.56502434,126.929929,1998-04-09,84.33,1,,,,08:30,19:30,02-322-6179,서울특별시 서대문구청,02-330-1627,2026-02-24
카젠북가좌점(합동자동차공업사),3,서울특별시 서대문구 불광천길 58,서울특별시 서대문구 북가좌동 349-3,37.5787431,126.905611,1998-04-29,139.8,1,,,,08:30,19:30,02-372-2971,서울특별시 서대문구청,02-330-1627,2026-02-24
