자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
㈜고양현대자동차,1,경기도 고양시 덕양구 호국로 1721,,37.70487805,126.903831,1995-12-20,668.80,1,,,,,,031-964-3322,경기도 고양시 덕양구청,031-8075-5342,2026-03-26
㈜오토킹,1,경기도 고양시 덕양구 충장로 208,,37.63069423,126.837237,2002-02-22,3989.00,1,,,,,,031-978-0088,경기도 고양시 덕양구청,031-8075-5342,2026-03-26
주식회사 일급내유현대공업사,1,경기도 고양시 덕양구 무원로6번길 25,,37.61363533,126.8332455,2005-01-10,1425.85,1,,,,,,031-974-3338,경기도 고양시 덕양구청,031-8075-5342,2026-03-26
행신지정서비스 주식회사,1,경기도 고양시 덕양구 마상로114번길 25,,37.65942369,126.8350266,2005-01-17,1078.14,1,,,,,,031-962-3511,경기도 고양시 덕양구청,031-8075-5342,2026-03-26
르노코리아자동차지정정비센터덕양정비 주식회사,1,경기도 고양시 덕양구 통일로1031번길 366-6,,37.71618027,126.8431585,2009-03-25,398.38,1,,,,,,031-964-7002,경기도 고양시 덕양구청,031-8075-5342,2026-03-26
프라임 모터스,1,경기도 고양시 덕양구 통일로1031번길 366-6,,37.71618027,126.8431585,2009-03-25,398.38,1,,,,,,031-964-7002,경기도 고양시 덕양구청,031-8075-5342,2026-03-26
상암현대자동차서비스㈜,1,경기도 고양시 덕양구 서오릉로532번길 33,,37.63128779,126.8837976,2009-07-27,295.00,1,,,,,,02-374-8585,경기도 고양시 덕양구청,031-8075-5342,2026-03-26
일진 현대 정비공장,1,경기도 고양시 덕양구 보광로 260,,37.73748536,126.9129359,2011-04-22,392.50,1,,,,,,031-964-6868,경기도 고양시 덕양구청,031-8075-5342,2026-03-26
삼송현대서비스㈜,1,경기도 고양시 덕양구 큰골길 10,,37.66477342,126.8956091,2015-12-29,4489.48,1,,,,,,02-381-9955,경기도 고양시 덕양구청,031-8075-5342,2026-03-26
㈜온누리오토프로,1,경기도 고양시 덕양구 권율대로 822,,37.65953258,126.8837393,2017-09-15,3196.23,1,,,,,,031-972-8222,경기도 고양시 덕양구청,031-8075-5342,2026-03-26
1급행복한자동차공업사,1,경기도 고양시 덕양구 용현로5번길 30,,37.6138554,126.8350129,2021-09-02,824.60,1,,,,,,031-973-7233,경기도 고양시 덕양구청,031-8075-5342,2026-03-26
고양벽제현대서비스㈜,1,경기도 고양시 덕양구 혜음로 240,,37.72116175,126.8980681,2021-12-16,2072.58,1,,,,,,031-968-5300,경기도 고양시 덕양구청,031-8075-5342,2026-03-26
블루현대자동차공업사,2,경기도 고양시 덕양구 고골길116번길 36-5,,37.71202693,126.8662339,2000-06-14,457.40,1,,,,,,031-923-4900,경기도 고양시 덕양구청,031-8075-5342,2026-03-26
신영자동차공업사,2,경기도 고양시 덕양구 통일로1108번길 165,,37.71525852,126.8531225,2004-11-09,354.41,1,,,,,,031-969-4982,경기도 고양시 덕양구청,031-8075-5342,2026-03-26
덕양자동차검사소,2,경기도 고양시 덕양구 무원로6번길 31,,37.61388706,126.8331787,2017-01-31,468.30,1,,,,,,031-938-8118,경기도 고양시 덕양구청,031-8075-5342,2026-03-26
