자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
한국지엠서귀포 바로서비스,3,제주특별자치도 서귀포시 동홍중앙로 83,제주특별자치도 서귀포시 동홍동 85-1,33.25837136,126.5718035,1998-03-10,159.12,1,,,,,,064-732-8255,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
제이디피 모터스 중문점,3,제주특별자치도 서귀포시 1100로 40,제주특별자치도 서귀포시 중문동 1799-3,33.25414229,126.4341528,1998-10-19,146.45,1,,,,,,064-738-9102,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
(주)성산일출,3,제주특별자치도 서귀포시 성산읍 서성일로 1245,제주특별자치도 서귀포시 성산읍 고성리 1106-1,33.44735899,126.9115966,1998-10-19,214.4,1,,,,,,064-784-2004,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
천일카인테리어,3,제주특별자치도 서귀포시 남원읍 일주동로 8037,제주특별자치도 서귀포시 남원읍 하례리 356-3,33.26310355,126.6272895,1998-10-28,100,1,,,,,,064-767-3838,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
강정카센타,3,제주특별자치도 서귀포시 이어도로 604,제주특별자치도 서귀포시 강정동 2851-3,33.23515119,126.4808077,1998-11-03,104,1,,,,,,064-739-1366,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
양군밧데리,3,제주특별자치도 서귀포시 중산간동로 7791,제주특별자치도 서귀포시 토평동 2271-2,33.2669663,126.583773,1998-11-03,96.25,1,,,,,,064-762-2292,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
동아카써비스,3,제주특별자치도 서귀포시 중정로 20-1,제주특별자치도 서귀포시 서귀동 316-2,33.24732351,126.5584721,1998-11-13,105.84,1,,,,,,064-732-7325,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
대길카센터,3,제주특별자치도 서귀포시 중앙로 215,제주특별자치도 서귀포시 서홍동 253-5,33.26388483,126.5583513,1998-11-21,216.15,1,,,,,,064-733-3150,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
색달모터스,3,제주특별자치도 서귀포시 색달중앙로 1,제주특별자치도 서귀포시 색달동 2529-1,33.25582998,126.413341,1998-11-21,249,1,,,,,,064-738-0982,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
효돈카센타,3,제주특별자치도 서귀포시 효돈로 59,제주특별자치도 서귀포시 신효동 1149-1,33.26248201,126.6055863,1998-11-24,97.02,1,,,,,,064-767-1904,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
신남조로카센타,3,제주특별자치도 서귀포시 남원읍 일주동로 7150,제주특별자치도 서귀포시 남원읍 남원리 1253-9,33.2830573,126.7161796,1998-12-29,99,1,,,,,,064-764-5626,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
정안부분정비,3,제주특별자치도 서귀포시 서문서로 16-4,제주특별자치도 서귀포시 서귀동 324-10,33.24853417,126.5566864,1998-12-30,138.9,1,,,,,,064-733-5991,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
대동상사(한국타이어),3,제주특별자치도 서귀포시 일주동로 8535,제주특별자치도 서귀포시 동홍동 135-6,33.25454895,126.576241,1999-04-20,98,1,,,,,,064-762-4944,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
태남자동차공업사,3,제주특별자치도 서귀포시 남원읍 태위로 739,제주특별자치도 서귀포시 남원읍 남원리 56-1,33.28115407,126.7250166,1999-04-20,156,1,,,,,,064-764-2400,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
한라카센타,3,제주특별자치도 서귀포시 대정읍 상모로 312-7,제주특별자치도 서귀포시 대정읍 상모리 3939-6,33.22354593,126.255645,1999-04-20,32.2,3,2024-11-22,,,,,064-794-2384,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
개미종합상사,3,제주특별자치도 서귀포시 색달로72번길 46,제주특별자치도 서귀포시 색달동 2185,33.2570865,126.4103153,1999-05-28,144,3,2024-12-26,,,,,064-738-5858,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
종합정비타운,3,제주특별자치도 서귀포시 일주서로 102,제주특별자치도 서귀포시 강정동 1265-1,33.2504978,126.4970492,1999-08-30,84.4,1,,,,,,064-739-8318,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
공원카센타,3,제주특별자치도 서귀포시 동홍로90번길 3,제주특별자치도 서귀포시 동홍동 514-10,33.25660051,126.5686579,1999-10-27,122.94,1,,,,,,064-732-2170,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
경훈카센타,3,제주특별자치도 서귀포시 일주동로 8908,제주특별자치도 서귀포시 호근동 609-1,33.2533854,126.5383512,1999-11-24,101.76,1,,,,,,064-739-2122,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
신흥3급카세타,3,제주특별자치도 서귀포시 일주동로 8506,제주특별자치도 서귀포시 토평동 862-5,33.25575729,126.5792078,2000-03-23,134,1,,,,,,064-733-4645,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
대영3급자동차공업사,3,제주특별자치도 서귀포시 동홍동로32번길 28,제주특별자치도 서귀포시 동홍동 101-1,33.25759271,126.5777075,2000-04-07,224.47,1,,,,,,064-762-7101,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
대신카서비스,3,제주특별자치도 서귀포시 동홍로 94,제주특별자치도 서귀포시 동홍동 511-11,33.25691536,126.5685283,2000-05-26,99.78,1,,,,,,064-763-6033,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
삼정카센타,3,제주특별자치도 서귀포시 동홍로 191,제주특별자치도 서귀포시 동홍동 1137-6,33.26548414,126.5676904,2000-06-28,66,1,,,,,,064-762-4535,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
남원카,3,제주특별자치도 서귀포시 남원읍 남원체육관로 301,제주특별자치도 서귀포시 남원읍 남원리 150,33.28057878,126.7173553,2000-08-31,207.5,1,,,,,,064-764-6809,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
현대자동차대정점,3,제주특별자치도 서귀포시 대정읍 일주서로 2199,제주특별자치도 서귀포시 대정읍 안성리 1494,33.24928748,126.2829733,2002-01-11,246.15,1,,,,,,064-794-1491,제주특별자치도 서귀포시 교통행정과,064-760-3292,2025-12-01
