자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
제이엠모터스,3,경상북도 상주시 외서면 북상주로 745,,36.49187811,128.1754477,2024-08-02,277,1,,,,09:00,18:00,,경상북도 상주시청,054-537-7779,2025-12-10
h&y 카오디오,3,경상북도 상주시 북상주로 39(만산동),,36.43328403,128.1588579,2023-12-29,204,1,,,,09:00,18:00,,경상북도 상주시청,054-537-7779,2025-12-10
아마존 타이어,3,경상북도 상주시 경상대로 2925(낙양동),,36.40824386,128.1502441,2023-10-19,197,1,,,,09:00,18:00,,경상북도 상주시청,054-537-7779,2025-12-10
춘식이카정비,3,경상북도 상주시 상산로 387(냉림동),,36.42551154,128.1587292,2023-05-15,98,1,,,,09:00,18:00,,경상북도 상주시청,054-537-7779,2025-12-10
상주타이어,3,경상북도 상주시 경상대로 2929(낙양동),,36.40873333,128.1503578,2023-05-01,144,1,,,,09:00,18:00,,경상북도 상주시청,054-537-7779,2025-12-10
대조중기공업사,3,경상북도 상주시 함창읍 윤직2길 14-5,,36.57837274,128.1937515,2022-05-16,54,1,,,,09:00,18:00,,경상북도 상주시청,054-537-7779,2025-12-10
삼경전문정비,3,경상북도 상주시 삼백로 394(화개동),,36.41873734,128.1868355,2022-03-02,54,1,,,,09:00,18:00,,경상북도 상주시청,054-537-7779,2025-12-10
아세아카정비세차장,3,경상북도 상주시 서성2길 7(서성동),,36.41735249,128.1598799,2021-04-01,82,1,,,,09:00,18:00,,경상북도 상주시청,054-537-7779,2025-12-10
상주K모터스,3,,경상북도 상주시 만산동 316,36.43513582,128.1532929,2020-10-14,284,1,,,,09:00,18:00,,경상북도 상주시청,054-537-7779,2025-12-10
엠모터스,3,경상북도 상주시 북상주로 85(만산동),,36.43746666,128.1579544,2020-03-09,195,1,,,,09:00,18:00,,경상북도 상주시청,054-537-7779,2025-12-10
JH 탑 모터스,3,경상북도 상주시 상산로 185(낙양동),,36.40724383,128.1598539,2018-12-17,198,1,,,,09:00,18:00,,경상북도 상주시청,054-537-7779,2025-12-10
