자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
진성자동차정비,3,전라남도 신안군 지도읍 해제지도로 1216,전라남도 신안군 지도읍 읍내리 52-8,35.05924566,126.213861,1999-02-26,1450,01,,,,08:00,18:00,061-261-8272,전라남도 신안군청,061-240-8168,2026-05-06
매일카센타,3,전라남도 신안군 지도읍 봉리길 22-9,전라남도 신안군 지도읍 읍내리 73-3,35.06080571,126.2119731,1999-10-08,608,01,,,,08:30,18:00,061-275-7115,전라남도 신안군청,061-240-8168,2026-05-06
대진부분정비공업사,3,전라남도 신안군 지도읍 해제지도로 1180,전라남도 신안군 지도읍 읍내리 38-1,35.05828621,126.2169038,2004-10-05,901,01,,,,09:00,18:00,061-275-7300,전라남도 신안군청,061-240-8168,2026-05-06
임자부분정비,3,전라남도 신안군 임자면 임자로 131,전라남도 신안군 임자면 진리 431-67,35.08555229,126.1082495,1997-11-03,296,01,,,,09:00,18:00,061-275-3148,전라남도 신안군청,061-240-8168,2026-05-06
한일부분정비공업사,3,전라남도 신안군 자은면 구영2길 31,전라남도 신안군 자은면 구영리 402-1,34.88336448,126.0460288,1998-11-04,661,01,,,,08:30,18:00,061-271-9858,전라남도 신안군청,061-240-8168,2026-05-06
제일카센터,3,전라남도 신안군 비금면 비금북부길 22,전라남도 신안군 비금면 덕산리 119-59,34.75400663,125.927683,2000-07-18,549,01,,,,08:00,18:00,061-275-7533,전라남도 신안군청,061-240-8168,2026-05-06
청룡카센터,3,전라남도 신안군 도초면 도초지동길 7-4,전라남도 신안군 도초면 지남리 657,34.69187133,125.9326439,2000-12-18,215,02,,2019-03-05,,,,061-275-2088,전라남도 신안군청,061-240-8168,2026-05-06
신의부분정비공업사,3,전라남도 신안군 신의면 상서길 26,전라남도 신안군 신의면 상태동리 384-29,34.58580523,126.0859191,1998-11-04,651,01,,,,09:00,18:00,061-271-6760,전라남도 신안군청,061-240-8168,2026-05-06
하태부분정비,3,전라남도 신안군 신의면 신의로 402,전라남도 신안군 신의면 하태동리 16-86,34.56497325,126.0806667,2000-07-18,765,01,,,,09:00,18:00,061-271-8297,전라남도 신안군청,061-240-8168,2026-05-06
한솔공업사,1,전라남도 신안군 암태면 중부로 1797,전라남도 신안군 암태면 단고리 39-4,34.82695448,126.1133463,1998-12-29,991,01,,,,09:00,18:00,061-271-6761,전라남도 신안군청,061-240-8168,2026-05-06
