자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
원흥산업,01,강원특별자치도 원주시 치악로 1517(관설동 1457),강원특별자치도 원주시 관설동 1457,37.3197433,127.9656641,1967-12-01,3940,01,,,,09:00,18:00,033-761-2908,강원특별자치도 원주시청,033-737-3522,2025-12-30
아우토반,01,"강원특별자치도 원주시 치악로 1900(봉산동 1048-2, 1048-3, 1048-7)",강원특별자치도 원주시 봉산동 1048-3,37.350493,127.956311,1997-01-15,1386,01,,,,09:00,18:00,033-743-3892,강원특별자치도 원주시청,033-737-3522,2025-12-30
(자)신흥공업사,01,"강원특별자치도 원주시 강변로 577(학성동 94, 94-1, 94-2, 99-5, 99-6, 94-12, 99-2)",강원특별자치도 원주시 학성동 94,37.35475031,127.951697,1997-01-15,4923,01,,,,09:00,18:00,033-742-3533,강원특별자치도 원주시청,033-737-3522,2025-12-30
기아자동차㈜원주서비스센터,01,강원특별자치도 원주시 로아노크로 30,강원특별자치도 원주시 무실동 441-8,37.34178835,127.9257954,1997-01-15,13211,01,,,,09:00,18:00,033-743-8585,강원특별자치도 원주시청,033-737-3522,2025-12-30
진광카독크,01,강원특별자치도 원주시 흥업면 북원로 1570(흥업리 392-1),강원특별자치도 원주시 흥업면 흥업리 392-1,37.28935977,127.916041,1993-05-07,1612,01,,,,09:00,18:00,033-763-5451,강원특별자치도 원주시청,033-737-3522,2025-12-30
(주)안전공업사,01,강원특별자치도 원주시 호저로 21(우산동 405-14),강원특별자치도 원주시 우산동 405-39,37.37904676,127.9419871,1994-02-28,1200,01,,,,09:00,18:00,033-733-6000,강원특별자치도 원주시청,033-737-3522,2025-12-30
영서자동차종합정비공장,01,강원특별자치도 원주시 흥업면 남원로 15(흥업리 561-9),강원특별자치도 원주시 흥업면 흥업리 561-9,37.2978959,127.9181064,1995-05-27,1763,01,,,,09:00,18:00,033-766-8900,강원특별자치도 원주시청,033-737-3522,2025-12-30
이레카마스타,01,강원특별자치도 원주시 호저면 원문로 502,강원특별자치도 원주시 호저면 만종리 495-3,37.36097905,127.9061314,1997-01-15,1385,01,,,,09:00,18:00,033-761-3531,강원특별자치도 원주시청,033-737-3522,2025-12-30
(합)순호공업사,01,"강원특별자치도 원주시 북원로 2807(태장동 2169, 2168-1, 2179, 2176, 2178)",강원특별자치도 원주시 태장동 2169,37.3941856,127.9502711,1995-04-13,2300,01,,,,09:00,18:00,033-747-3300,강원특별자치도 원주시청,033-737-3522,2025-12-30
동신운수 주식회사(우산동),01,강원특별자치도 원주시 북원로 2521(우산동 76-1),강원특별자치도 원주시 우산동 76-5,37.36998335,127.9405552,1996-05-30,1011,01,,,,09:00,18:00,033-731-8172,강원특별자치도 원주시청,033-737-3522,2025-12-30
