자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
주식회사 팔달자동차 1급정비,1,대구광역시 북구 노원로1길 7(노원동3가),,35.891165,128.562154,1968-06-03,2635.5,1,,,,,,053-358-3361,대구광역시 북구,053-665-3044,2026-02-09
럭키모터스,1,대구광역시 북구 팔달북로2길 9(노원동3가),,35.892546,128.564607,1968-12-19,7263.4,1,,,,,,053-721-7950,대구광역시 북구,053-665-3044,2026-02-09
기아(주)대구서비스센터,1,대구광역시 북구 팔달로 53(노원동3가),,35.891128,128.555769,1973-04-09,6788.8,1,,,,,,053-351-8585,대구광역시 북구,053-665-3044,2026-02-09
현대자동차(주)대구하이테크센터,1,대구광역시 북구 노원로 6(노원동3가),,35.890033,128.564159,1974-12-17,1984,1,,,,,,053-357-5141,대구광역시 북구,053-665-3044,2026-02-09
대원자동차정비공업사,1,대구광역시 북구 팔달북로18길 29(노원동3가),,35.895100,128.557482,1979-07-05,2283.3,1,,,,,,053-352-6611,대구광역시 북구,053-665-3044,2026-02-09
한국자동차정비공장,1,대구광역시 북구 팔달로7길 35(노원동3가),,35.892568,128.557514,1990-04-16,1119,1,,,,,,053-351-0040,대구광역시 북구,053-665-3044,2026-02-09
(주)검단자동차정비검사소,1,대구광역시 북구 검단공단로21길 30(검단동),,35.912392,128.610857,1991-06-19,3912,1,,,,,,053-381-3400,대구광역시 북구,053-665-3044,2026-02-09
만평자동차정비공장,1,대구광역시 북구 팔달북로3길 42(노원동3가),,35.891017,128.559576,1991-11-30,1990.1,1,,,,,,053-355-7411,대구광역시 북구,053-665-3044,2026-02-09
우성1급자동차정비공장,1,대구광역시 북구 칠곡중앙대로 229(태전동),,35.916418,128.547873,1994-07-23,3104,1,,,,,,053-313-0700,대구광역시 북구,053-665-3044,2026-02-09
동서금모터스,1,대구광역시 북구 3공단로 66(노원동3가),,35.894519,128.560063,1995-06-28,1823.8,1,,,,,,053-353-2440,대구광역시 북구,053-665-3044,2026-02-09
극동1급정비공장,1,대구광역시 북구 노원로1길 76(노원동3가),,35.895140,128.567338,1995-11-23,4957,1,,,,,,053-352-7420,대구광역시 북구,053-665-3044,2026-02-09
(주)창신종합중기정비,1,대구광역시 북구 신천동로 980(산격동),,35.9026999014,128.594902,1998-12-02,4115,1,,,,,,053-382-5900,대구광역시 북구,053-665-3044,2026-02-09
창일모터스,1,대구광역시 북구 노원동로 29(노원동3가),,35.894361,128.574521,2002-12-27,193.6,1,,,,,,053-358-0080,대구광역시 북구,053-665-3044,2026-02-09
건영종합정비공장,1,대구광역시 북구 3공단로25길 3(노원동3가),,35.897770,128.564607,2003-03-24,167.4,1,,,,,,053-353-3500,대구광역시 북구,053-665-3044,2026-02-09
(주)우리일급정비,1,대구광역시 북구 팔달북로 41(노원동3가),,35.892420,128.560587,2003-04-30,1089,1,,,,,,053-356-5621,대구광역시 북구,053-665-3044,2026-02-09
성호자동차종합정비공장,1,대구광역시 북구 노원로 233(침산동),,35.901199,128.585254,2003-06-09,1120.4,1,,,,,,053-563-8282,대구광역시 북구,053-665-3044,2026-02-09
백두자동차종합정비,1,대구광역시 북구 모산골길 14(검단동),,35.909387,128.626031,2004-01-27,198.23,1,,,,,,053-384-9911,대구광역시 북구,053-665-3044,2026-02-09
북부정비검사소,1,대구광역시 북구 동북로 47(산격동),,35.902563,128.599192,2004-10-13,212.6,1,,,,,,053-382-1818,대구광역시 북구,053-665-3044,2026-02-09
운암자동차종합정비,1,대구광역시 북구 학정로 272(구암동),,35.928897,128.560993,2006-05-26,2406.4,1,,,,,,053-313-5577,대구광역시 북구,053-665-3044,2026-02-09
태정자동차종합정비,1,대구광역시 북구 팔달로 37(노원동3가),,35.891510,128.554370,2007-08-08,680,1,,,,,,053-357-7751,대구광역시 북구,053-665-3044,2026-02-09
포런모터스,1,대구광역시 북구 침산로 296(침산동),,35.902548,128.588995,2007-12-18,647,1,,,,,,053-355-7990,대구광역시 북구,053-665-3044,2026-02-09
산격종합정비,1,대구광역시 북구 호국로3길 32(산격동),,35.903666,128.600479,2008-01-29,201.6,1,,,,,,053-381-4376,대구광역시 북구,053-665-3044,2026-02-09
우본자동차1급정비,1,대구광역시 북구 노원로1길 4(노원동3가),,35.890833,128.562790,2008-09-17,299.5,1,,,,,,053-357-6611,대구광역시 북구,053-665-3044,2026-02-09
웰빙정비공장,1,대구광역시 북구 노원로 104(노원동3가),,35.895329,128.573063,2016-07-21,211.8,1,,,,,,053-358-9119,대구광역시 북구,053-665-3044,2026-02-09
