자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
서울모터스,1,"서울특별시 양천구 목동로1길 42,42-1",,37.507112,126.870577,2020-02-07,1349.63,1,,,,,,02-2655-2055,서울특별시 양천구청,02-2620-3697,2026-03-10
목동현대자동차정비,2,서울특별시 양천구 신정중앙로 81,,37.526919,126.860752,2009-09-10,458.34,1,,,,,,02-2693-1150,서울특별시 양천구청,02-2620-3697,2026-03-10
대광자동차정비센터,2,"서울특별시 양천구 화곡로 6, 213~214, 218~225, 515~516호",,37.538814,126.822611,2004-09-16,402.98,1,,,,,,02-2603-1121,서울특별시 양천구청,02-2620-3697,2026-03-10
제일모터스,2,서울특별시 양천구 목동로1길 28,,37.508214,126.871109,2009-10-15,438.1,1,,,,,,02-2645-8851,서울특별시 양천구청,02-2620-3697,2026-03-10
우정자동차공업사,3,서울특별시 양천구 오목로54길9,,37.523755,126.873444,1999-05-20,72,1,,,,,,02-2646-0607,서울특별시 양천구청,02-2620-3697,2026-03-10
동양카쎈타,3,서울특별시 양천구 오목로52길 1,,37.525208,126.867713,2015-01-29,123,1,,,,,,02-2644-7227,서울특별시 양천구청,02-2620-3697,2026-03-10
영일자동차공업사,3,"서울특별시 양천구 오목로52길 19, 64",,37.524580,126.867555,1999-03-06,72,1,,,,,,02-2646-5555,서울특별시 양천구청,02-2620-3697,2026-03-10
카서비스투행복점,3,"서울특별시 양천구 목동동로 309, 행복한세상백화점 지하4층",,37.529172,126.876010,2001-10-24,98,1,,,,,,02-2652-1374,서울특별시 양천구청,02-2620-3697,2026-03-10
스피드메이트 서울 SK OK점,3,"서울특별시 양천구 안양천로 1179, 1층",,37.545811,126.881426,1999-02-24,70.22,1,,,,,,02-2654-8030,서울특별시 양천구청,02-2620-3697,2026-03-10
애니카랜드 신목동점,3,"서울특별시 양천구 목동중앙로 131, 66",,37.540004,126.874843,1997-07-22,187.31,1,,,,,,02-2653-3439,서울특별시 양천구청,02-2620-3697,2026-03-10
