자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
바라카공업사,02,충청북도 제천시 내토로 809(장락동),충청북도 제천시 장락동 338-10,37.148675,128.2253005,1993-01-19,648,01,,,,,,043-646-5005,충청북도 제천시청 교통과,043-641-6363,2025-12-24
영동자동차공업사,02,충청북도 제천시 내토로 789(장락동),충청북도 제천시 장락동 321,37.147262,128.2243458,1995-06-23,819.8,01,,,,,,043-644-5305,충청북도 제천시청 교통과,043-641-6363,2025-12-24
선경산업㈜오성보링,04,충청북도 제천시 강저로 38(강제동),충청북도 제천시 강제동 253-10,37.1202895,128.2228977,1996-09-12,973.8,01,,,,,,043-644-7733,충청북도 제천시청 교통과,043-641-6363,2025-12-24
인제공업사,03,충청북도 제천시 제천북로 815(고암동),충청북도 제천시 고암동 1007,37.16601026,128.2220498,1997-10-24,160,01,,,,,,043-642-5185,충청북도 제천시청 교통과,043-641-6363,2025-12-24
카프라자,03,충청북도 제천시 내토로44길 3(화산동),충청북도 제천시 화산동 938,37.126851,128.2143307,1997-10-24,133.56,01,,,,,,043-642-9882,충청북도 제천시청 교통과,043-641-6363,2025-12-24
청전자동차서비스,03,충청북도 제천시 청전대로10길 14(청전동),충청북도 제천시 청전동 674,37.149555,128.2124019,1997-11-08,114.6,01,,,,,,043-646-9185,충청북도 제천시청 교통과,043-641-6363,2025-12-24
우진카센타,03,충청북도 제천시 명륜로 186(교동),충청북도 제천시 교동 47-2,37.140131,128.2211784,1997-11-28,486,01,,,,,,043-645-7070,충청북도 제천시청 교통과,043-641-6363,2025-12-24
진석오토클럽,03,충청북도 제천시 내토로 548(화산동),충청북도 제천시 화산동 975,37.126359,128.2175141,1997-12-03,171.6,01,,,,,,043-646-7237,충청북도 제천시청 교통과,043-641-6363,2025-12-24
백제카서비스,03,충청북도 제천시 내토로 1119(고암동),충청북도 제천시 고암동 163-8,37.171588,128.2446398,1997-12-12,180,01,,,,,,043-644-2818,충청북도 제천시청 교통과,043-641-6363,2025-12-24
한국타이어역전점,03,충청북도 제천시 내토로 478(화산동),충청북도 제천시 화산동 821,37.12830958,128.210015,1997-12-12,859,01,,,,,,043-644-2661,충청북도 제천시청 교통과,043-641-6363,2025-12-24
