자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
월드모터스,3,부산광역시 남구 유엔평화로76번길 119 (대연동),부산광역시 남구 대연동 739-10,35.1251573,129.0954897,2003-12-31,109.35,1,,,,10:00,18:00,051-622-5425,부산광역시 남구,051-607-4498,2026-02-11
현대자동차우암점,3,부산광역시 남구 우암로 264-2 (우암동),부산광역시 남구 우암동 184-88,35.12609388,129.0685485,2004-01-14,166.31,1,,,,10:00,18:00,051-642-5546,부산광역시 남구,051-607-4498,2026-02-11
한국지엠부산남부바로서비스,3,부산광역시 남구 유엔로 151 (대연동),부산광역시 남구 대연동 881-3,35.13040681,129.0926825,2004-01-28,184.9,1,,,,10:00,18:00,051-611-5488,부산광역시 남구,051-607-4498,2026-02-11
신용카센타,3,부산광역시 남구 동명로145번길 69 (용호동),부산광역시 남구 용호동 366-16,35.1226862,129.1130559,2004-02-03,180.2,1,,,,10:00,18:00,051-611-5150,부산광역시 남구,051-607-4498,2026-02-11
스피드메이트 이마트문현점,3,부산광역시 남구 전포대로91번길 47 (문현동),부산광역시 남구 문현동 751,35.1443594,129.0642591,2004-06-21,197.03,1,,,,10:00,18:00,051-642-7942,부산광역시 남구,051-607-4498,2026-02-11
남산카클리닉,3,부산광역시 남구 황령대로319번길 62 (대연동),부산광역시 남구 대연동 250,35.1499596,129.0910312,2004-10-18,82.82,1,,,,10:00,18:00,051-625-6170,부산광역시 남구,051-607-4498,2026-02-11
명성공업사,3,부산광역시 남구 8부두로 31 (감만동),부산광역시 남구 감만동 110-15,35.1173053,129.0778933,2005-05-27,145,1,,,,10:00,18:00,051-634-0218,부산광역시 남구,051-607-4498,2026-02-11
큐모터스,3,부산광역시 남구 용호로 176 (용호동),부산광역시 남구 용호동 487-20,35.11668392,129.1109029,1999-08-19,166,1,,,,10:00,18:00,051-611-1184,부산광역시 남구,051-607-4498,2026-02-11
중앙카정비,3,부산광역시 남구 전포대로 85 (문현동),부산광역시 남구 문현동 732-1,35.14441878,129.066299,1999-09-17,99.17,1,,,,10:00,18:00,051-637-4199,부산광역시 남구,051-607-4498,2026-02-11
태양카클리닉,3,부산광역시 남구 문현로 42-1 (문현동),부산광역시 남구 문현동 141-19,35.1426621,129.0739641,1999-11-10,90.95,1,,,,10:00,18:00,051-644-2728,부산광역시 남구,051-607-4498,2026-02-11
대성카월드,3,부산광역시 남구 유엔평화로76번길 122 (용당동),부산광역시 남구 용당동 583-4,35.1248898,129.095579,1999-11-10,177.3,1,,,,10:00,18:00,051-635-8863,부산광역시 남구,051-607-4498,2026-02-11
티스테이션 남구 용호점,3,부산광역시 남구 용호로 86 (용호동),부산광역시 남구 용호동 135-8,35.1245943,129.1122908,2000-01-03,327,1,,,,10:00,18:00,051-624-9897,부산광역시 남구,051-607-4498,2026-02-11
엠원모터스,3,부산광역시 남구 유엔로 76 (우암동),부산광역시 남구 우암동 2-9,35.128296,129.085034,2000-01-25,132,1,,,,10:00,18:00,051-628-3119,부산광역시 남구,051-607-4498,2026-02-11
