자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
미래모터스,1,전북특별자치도 전주시 덕진구 감수길 10-4,전북특별자치도 전주시 덕진구 팔복동4가 207-1,35.86333643,127.1018368,1967-12-01,1984,1,,,,,,063-214-7670,전북특별자치도 전주시 덕진구청,063-270-6382,2025-02-10
르노코리아자동차전주정비사업소,1,전북특별자치도 전주시 덕진구 서귀로 11,전북특별자치도 전주시 덕진구 팔복동2가 381-3,35.85058784,127.0956673,1967-12-01,1528,1,,,,,,063-211-1125,전북특별자치도 전주시 덕진구청,063-270-6382,2025-02-10
(유)제일정비,1,전북특별자치도 전주시 덕진구 신행로 73,전북특별자치도 전주시 덕진구 팔복동2가 433-7,35.8515077,127.093331,1977-03-06,1538.38,1,,,,,,063-211-8991,전북특별자치도 전주시 덕진구청,063-270-6382,2025-02-10
삼일자동차모터스,1,전북특별자치도 전주시 덕진구 신행로 65,전북특별자치도 전주시 덕진구 팔복동3가 223,35.85082829,127.0931598,1980-10-01,1196.75,1,,,,,,063-211-3100,전북특별자치도 전주시 덕진구청,063-270-6382,2025-02-10
안전공업사,1,전북특별자치도 전주시 덕진구 신행로 57,전북특별자치도 전주시 덕진구 팔복동3가 223-1,35.85037104,127.0930881,1980-11-19,1552.14,1,,,,,,063-211-4400,전북특별자치도 전주시 덕진구청,063-270-6382,2025-02-10
삼화정비공업사,1,전북특별자치도 전주시 덕진구 서귀로 17,전북특별자치도 전주시 덕진구 팔복동2가 417-10,35.84995223,127.0953869,1980-11-19,1346,1,,,,,,063-211-5411,전북특별자치도 전주시 덕진구청,063-270-6382,2025-02-10
(유)전일여객,1,전북특별자치도 전주시 덕진구 가리내로 418,전북특별자치도 전주시 덕진구 덕진동2가 84-3,35.8506936,127.1140145,1984-08-24,1000,1,,,,,,063-252-0400,전북특별자치도 전주시 덕진구청,063-270-6382,2025-02-10
유한회사 전주자동차공업사,1,전북특별자치도 전주시 덕진구 야전1길 15,전북특별자치도 전주시 덕진구 팔복동4가 207-16,35.86384051,127.1024589,1986-09-24,1231.65,1,,,,,,,전북특별자치도 전주시 덕진구청,063-270-6382,2025-02-10
현대자동차(주) 전주하이테크센터,1,전북특별자치도 전주시 덕진구 여산로 96,전북특별자치도 전주시 덕진구 여의동 753-4,35.86143531,127.0771775,1986-10-22,6611,1,,,,,,063-212-7111,전북특별자치도 전주시 덕진구청,063-270-6382,2025-02-10
(주)전북고속터미널,1,전북특별자치도 전주시 덕진구 가리내로 30,전북특별자치도 전주시 덕진구 금암동 796-5,35.83443306,127.1326898,1991-12-03,2634,1,,,,,,063-270-1780,전북특별자치도 전주시 덕진구청,063-270-6382,2025-02-10
진보자동차공업사,1,전북특별자치도 전주시 덕진구 신복로 42,전북특별자치도 전주시 덕진구 팔복동1가 188-18,35.8550666,127.1091326,1993-01-06,2508,1,,,,,,063-212-4767,전북특별자치도 전주시 덕진구청,063-270-6382,2025-02-10
