자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
㈜루이모터스,1,경기도 하남시 신장1로5,경기도 하남시 신장동 438-1,37.5369461,127.2087947,1994-03-31,346,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
(주)현대하남서비스,1,경기도 하남시 신장동로140번길46,경기도 하남시 신장동 69,37.543275,127.220237,1998-01-09,2013.96,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
(주)하남자동차서비스,1,경기도 하남시 하남대로801,경기도 하남시 신장동 413-2,37.5407605,127.2082557,2007-07-06,50,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
도이치 모터스(주),1,경기도 하남시 덕풍북로192,경기도 하남시 덕풍동 740,37.5525161,127.2094441,2016-12-28,2683.34,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
서하남서비스 기아오토큐,1,"경기도 하남시 초광산단동로6번길8, 초광산단동로6",경기도 하남시 광암동 401-2,37.5280637,127.1727212,2018-11-29,1474.17,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
블루핸즈 하남서비스,1,경기도 하남시 초광산단동로8,경기도 하남시 광암동 402,37.5283997,127.1731443,2019-08-02,1075.86,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
(주)서하남공업사,1,경기도 하남시 초광산단로75,경기도 하남시 광암동 399-4,37.5286933,127.1722536,2019-10-28,774.3,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
태온모터스,1,경기도 하남시 감초로184번길11,경기도 하남시 초이동 622,37.5285017,127.165622,2020-01-06,1021.04,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
주식회사 이비온,1,경기도 하남시 동남로385,경기도 하남시 감일동 348-10,37.5095148,127.1404723,2005-12-22,179.54,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
동부자동차공업사,2,경기도 하남시 하남대로787번길6,경기도 하남시 신장동 409-1,37.5399854,127.2093997,2011-05-24,188.8,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
(주)신하남모터풀,2,경기도 하남시 하남대로802번길5-6,경기도 하남시 신장동 563,37.5415464,127.2084973,2016-12-13,743.99,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
미사 나룰 모터스,2,경기도 하남시 덕풍북로192,경기도 하남시 덕풍동 740,37.5525161,127.2094441,2018-11-29,785.93,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
SP모터스,2,경기도 하남시 초광산단동로6번길8,경기도 하남시 광암동 401-2,37.5280637,127.1727212,2018-11-29,491.39,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
디에스모터스,2,경기도 하남시 초광산단동로6번길8,경기도 하남시 광암동 401-2,37.5280637,127.1727212,2019-04-04,491.39,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
제이에스모터스,2,경기도 하남시 초광산단로81,경기도 하남시 광암동 401-10,37.5280441,127.172443,2019-05-29,457.185,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
코오롱아우토(주) 강동지점,2,경기도 하남시 미사강변중앙로33,경기도 하남시 풍산동 590-3,37.5502217,127.1925945,2019-09-04,4321.96,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
(주)아우토플라츠,2,경기도 하남시 감초로184번길30,경기도 하남시 초이동 621-1,37.5281757,127.1653992,2020-01-06,2218.13,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
케이지엠 하남서비스센터㈜,2,경기도 하남시 감초로184번길11,경기도 하남시 초이동 622,37.5285017,127.165622,2020-02-10,415.24,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
(주)명성카라인,2,경기도 하남시 초광산단로81,경기도 하남시 광암동 401-10,37.5280441,127.172443,2020-03-19,457.18,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
자이언트팩토리,2,경기도 하남시 초광산단로81,경기도 하남시 광암동 401-10,37.5280441,127.172443,2020-11-12,862.37,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
(주)덴판도,2,경기도 하남시 초광산단동로6번길8,경기도 하남시 광암동 401-2,37.5280637,127.1727212,2021-05-17,491.39,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
K-1모터스,2,경기도 하남시 초광산단동로6번길8,경기도 하남시 광암동 401-2,37.5280637,127.1727212,2021-05-17,491.39,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
에이치에스효성 더클래스 주식회사,2,경기도 하남시 감초로 188 (초이동),경기도 하남시 초이동 619,37.5295385,127.1657484,2022-08-29,2533,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
리드라인 모터스(Lead line Motors),2,경기도 하남시 초광산단동로 5 (광암동),경기도 하남시 광암동 399-5,37.5287285,127.1725555,2023-05-18,521.18,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
베스트오토서비스 판금도색 센터,2,경기도 하남시 초광산단동로 5 (광암동),경기도 하남시 광암동 399-5,37.5287285,127.1725555,2023-05-18,1020.28,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
초이 현대 모터스,2,경기도 하남시 초광산단동로 5 (광암동),경기도 하남시 광암동 399-5,37.5287285,127.1725555,2023-05-18,521.18,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
럭키 카독크,2,경기도 하남시 초광산단동로 5 (광암동),경기도 하남시 광암동 399-5,37.5287285,127.1725555,2023-05-18,521.18,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
정모터스 판금도색 전문수리업체,2,경기도 하남시 초광산단동로 5 (광암동),경기도 하남시 광암동 399-5,37.5287285,127.1725555,2023-06-12,521.18,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
애니카랜드,3,경기도 하남시 하남대로783번길63,경기도 하남시 신장동 427-460,37.540507,127.2068383,1995-02-05,104.02,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
오토렉스,3,경기도 하남시 하남대로829,경기도 하남시 덕풍동 318-29,37.5419799,127.2057069,1997-10-22,37.6,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
경도(세차)경정비,3,경기도 하남시 신장1로29,경기도 하남시 신장동 449-26,37.5387706,127.2102988,1997-11-15,39.47,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
오토랜드,3,경기도 하남시 조정대로45,경기도 하남시 풍산동 493,37.5506852,127.1844759,1998-01-15,54.75,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
대우바로정비코너,3,"경기도 하남시 하남대로778번길 30 (신장동, 지앤지빌)",,37.5408131141,127.212117367,1998-02-16,52.45,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
인우 오토메니아,3,경기도 하남시 하남대로778번길30,경기도 하남시 신장동 388-1,37.5408131,127.2121174,1998-03-03,183,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
형제자동차공업사,3,경기도 하남시 하남대로1033,경기도 하남시 풍산동 244-18,37.5494128,127.1855283,1998-03-23,97.2,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
덕풍카센타,3,경기도 하남시 신평로13,경기도 하남시 덕풍동 511-33,37.5350352,127.2033658,1998-04-16,64.46,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
현대 오토피아,3,경기도 하남시 대청로59번길40,경기도 하남시 신장동 95-1,37.5424265,127.2195144,1998-04-28,68.25,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
건일자동차공업사,3,경기도 하남시 대성로299번길36,경기도 하남시 신장동 427-501,37.5371072,127.2059924,1998-05-22,28,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
백마자동차공업사,3,경기도 하남시 대청로21번길21,경기도 하남시 신장동 149-2,37.5413544,127.2135611,1998-09-22,27,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
모란카독크,3,경기도 하남시 하남대로781,경기도 하남시 신장동 408-1,37.5396271,127.2101434,1998-10-09,70.8,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
천우카센타,3,경기도 하남시 하남대로787번길13,경기도 하남시 신장동 444-51,37.5395669,127.2094568,1998-12-04,92,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
신진자동차 정비공업사,3,경기도 하남시 신장동로146,경기도 하남시 신장동 75-9,37.5426215,127.2227307,1998-12-10,27.96,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
명 자동차정비공업사,3,경기도 하남시 신장로192,경기도 하남시 덕풍동 356-1,37.5424276,127.1996844,1998-12-14,36.5,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
위례 자동차정비공업사,3,경기도 하남시 신장로76번길16,경기도 하남시 신장동 475-4,37.5361965,127.2099501,1998-12-14,73.82,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
광성자동차 정비공업사,3,경기도 하남시 신장1로21번길11,경기도 하남시 신장동 442-36,37.5384153,127.2093171,1998-12-14,80,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
코스모 카센타,3,경기도 하남시 하남대로843,경기도 하남시 덕풍동 321-2,37.5426603,127.2042931,1998-12-14,160.2,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
서부자동차정비공업사,3,경기도 하남시 서하남로40,경기도 하남시 감북동 419-7,37.5159475,127.1483057,1998-12-14,100.8,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
금조상사 자동차정비 공업사,3,경기도 하남시 신장로224,경기도 하남시 덕풍동 343-11,37.5448163,127.1981575,1998-12-14,85.11,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
신풍 자동차정비 공업사,3,경기도 하남시 대성로313-1,경기도 하남시 덕풍동 469-8,37.5360751,127.2066712,1998-12-14,38.29,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
호남자동차 정비공업사,3,경기도 하남시 하남대로811,경기도 하남시 신장동 425,37.5410694,127.2073486,1998-12-14,100.38,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
한진자동차정비공업사,3,경기도 하남시 신장로217,경기도 하남시 덕풍동 344,37.5442403,127.1978718,1998-12-18,94.14,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
하남오토자동차정비공업사,3,경기도 하남시 대성로271-1,경기도 하남시 덕풍동 515-42,37.5337914,127.2028186,1998-12-18,60.99,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
건풍카센타,3,경기도 하남시 하남대로739번길80,경기도 하남시 신장동 436-1,37.5365999,127.2090426,1998-12-24,105.06,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
김천자동차 정비공업사,3,경기도 하남시 하남대로926,경기도 하남시 풍산동 379-9,37.5472442,127.1966145,1999-01-20,11.93,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
세종카서비스,3,경기도 하남시 검단산로 35-10,경기도 하남시 하산곡동 166-2,37.519851,127.225169,1999-01-20,176.55,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
진광자동차 정비공업사,3,경기도 하남시 하남대로783번길63,경기도 하남시 신장동 427-460,37.540507,127.2068383,1999-01-26,104.02,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
동원자동차정비공업사,3,경기도 하남시 대성로321,경기도 하남시 덕풍동 467-3,37.5363358,127.2075456,1999-02-05,66,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
대인자동차 정비공업사,3,경기도 하남시 신장1로34번길36-1,경기도 하남시 신장동 457-26,37.5379013,127.2120267,1999-02-12,38,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
고려자동차정비공업사,3,경기도 하남시 조정대로150,경기도 하남시 덕풍동 762,37.5535257,127.1946694,1999-02-18,24.8,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
동부자동차정비공업사,3,경기도 하남시 신장로206,경기도 하남시 덕풍동 341-20,37.5434879,127.1986933,1999-02-18,23.1,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
라인카센타,3,경기도 하남시 하남대로887번길25,경기도 하남시 덕풍동 692,37.5436304,127.2006712,1999-03-16,25.98,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
프로카센터,3,경기도 하남시 신장로76번길8,경기도 하남시 천현동 194-6,37.5360745,127.2096157,1999-05-19,51.84,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
기아현대전문정비,3,경기도 하남시 하남대로 924 (풍산동),경기도 하남시 풍산동 379-24,37.5472372039,127.1964267137,1999-06-10,149,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
성우자동차,3,경기도 하남시 대성로299번길36,경기도 하남시 신장동 427-501,37.5371072,127.2059924,1999-07-19,28,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
하남오토써비스,3,경기도 하남시 신장로211,경기도 하남시 덕풍동 345-38,37.5436001,127.197884,1999-08-20,105.6,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
금호자동차공업사,3,경기도 하남시 하남대로811,경기도 하남시 신장동 425,37.5410694,127.2073486,1999-08-24,29.85,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
성우자동차정비공업사,3,경기도 하남시 대성로299번길36,경기도 하남시 신장동 427-501,37.5371072,127.2059924,1999-08-24,66,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
안성카센타,3,경기도 하남시 신장1로34번길52,경기도 하남시 신장동 467-8,37.5372917,127.2125225,1999-08-24,50,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
신토탈카센타,3,경기도 하남시 신장로76번길32,경기도 하남시 신장동 472-14,37.5363664,127.210925,1999-09-11,75.36,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
거성자동차공업사,3,경기도 하남시 조정대로45,경기도 하남시 풍산동 493,37.5506852,127.1844759,1999-10-27,70.33,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
월드컵카센타,3,경기도 하남시 하남대로787번길13,경기도 하남시 신장동 444-51,37.5395669,127.2094568,1999-12-03,43.56,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
경기자동차공업사,3,경기도 하남시 대성로301,경기도 하남시 덕풍동 470-14,37.5356537,127.2053328,1999-12-03,21.15,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
신일부분정비공업사,3,경기도 하남시 신장1로37,경기도 하남시 신장동 447-2,37.539364,127.2107422,1999-12-14,49.5,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
명성자동차 공업사,3,경기도 하남시 대청로21번길29,경기도 하남시 신장동 383-1,37.5417354,127.2133858,1999-12-16,10.54,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
덕풍자동차 정비공업사,3,경기도 하남시 신평로10,경기도 하남시 덕풍동 512-6,37.5346141,127.2035161,1999-12-24,78.59,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
초이카센타,3,경기도 하남시 초이로150,경기도 하남시 초이동 167-5,37.5438902,127.1719894,2000-03-10,29.43,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
창성카서비스,3,경기도 하남시 천현로 114,경기도 하남시 천현동 10-5,37.5360557,127.2219987,2000-03-10,46.55,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
남매자동차공업사,3,경기도 하남시 초광로 286,경기도 하남시 초이동 175-2,37.5452329,127.1741276,2000-04-07,50,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
동서울카써비스,3,경기도 하남시 검단남로 13,경기도 하남시 하산곡동 204-26,37.5161178,127.2237702,2000-05-04,53.18,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
서하남자동차공업사,3,경기도 하남시 서하남로 64,경기도 하남시 감북동 391-4,37.5152511,127.1507444,2000-05-08,140.4,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
신진자동차공업사,3,경기도 하남시 하남대로 654,경기도 하남시 천현동 62-24,37.5318617,127.2196324,2000-05-13,76.5,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
애드카,3,경기도 하남시 신장로 211,경기도 하남시 덕풍동 345-38,37.5436001,127.197884,2000-12-27,105.6,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
명일자동차공업사,3,경기도 하남시 하남대로 567,경기도 하남시 천현동 516-2,37.5244558,127.2210695,2001-10-10,32.58,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
혜성 카 모터스,3,경기도 하남시 대성로 271-1,경기도 하남시 덕풍동 515-42,37.5337914,127.2028186,2002-03-15,117.9,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
산성자동차공업사,3,경기도 하남시 검단산로137번길 52,경기도 하남시 창우동 330-15,37.5283778,127.2232264,2002-08-01,64,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
프로미월드,3,경기도 하남시 하남대로 828(덕풍동),경기도 하남시 덕풍동 317-8,37.5423092,127.2062041,2002-08-26,92.4,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
현대자동차 서하남로점,3,경기도 하남시 서하남로 264,경기도 하남시 광암동 214-5,37.5171242,127.1728161,2002-10-10,124.11,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
제일카공업사,3,경기도 하남시 신장1로3번길 15,경기도 하남시 신장동 432-37,37.5370834,127.2080588,2003-06-25,12,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
뉴삼성카서비스,3,경기도 하남시 대청로59번길 40,경기도 하남시 신장동 95-1,37.5424265,127.2195144,2003-10-27,68.25,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
천우카서비스,3,경기도 하남시 하남대로787번길 13,경기도 하남시 신장동 444-51,37.5395669,127.2094568,2003-11-17,42.65,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
모란카독크,3,경기도 하남시 하남대로 781,경기도 하남시 신장동 408-1,37.5396271,127.2101434,2004-02-01,70.8,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
고려자동차정비공업사,3,경기도 하남시 신장로228번길 6,경기도 하남시 덕풍동 343-15,37.5451124,127.1983084,2004-03-02,113,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
신장카공업사,3,경기도 하남시 하남대로761번길 10,경기도 하남시 신장동 455-27,37.5386317,127.2118489,2004-05-21,72.51,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
원호카서비스,3,경기도 하남시 하남대로 1041,경기도 하남시 풍산동 218-26,37.5492764,127.1847093,2004-06-25,133.12,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
케이지모빌리티하남서비스프라자 주식회사,3,경기도 하남시 신평로 180,경기도 하남시 신장동 303-9,37.5481088,127.2123549,2004-08-07,98.28,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
대륭자동차서비스,3,경기도 하남시 서하남로 146,경기도 하남시 감일동 112-3,37.5142381,127.1600103,2004-09-22,66.16,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
은혜카 모터스,3,경기도 하남시 산곡동로 112,경기도 하남시 하산곡동 244-1,37.51197081,127.2260233,2004-11-21,58.2,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
현대자동차풍산미사점,3,경기도 하남시 조정대로 45,경기도 하남시 풍산동 493,37.5506852,127.1844759,2005-06-10,197.4,1,,,,,,,경기도 하남시청,031-790-5188,2026-01-22
