자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
송림자동차공업사,3,인천광역시 옹진군 연평면 연평로 306,인천광역시 옹진군 연평면 연평리 107-25,37.67125066,125.7108407,1999-06-28,417,01,,,,08:00,19:00,032-834-0177,인천광역시 옹진군청,032-899-2584,2025-07-16
남향카3급정비공업사,3,인천광역시 옹진군 영흥면 영흥남로 418,인천광역시 옹진군 영흥면 외리 739,37.25081271,126.4592218,2000-05-12,643,01,,,,08:00,19:00,032-886-9279,인천광역시 옹진군청,032-899-2584,2025-07-16
성인자동차공업사,3,인천광역시 옹진군 영흥면 영흥로 246,인천광역시 옹진군 영흥면 내리 182-5,37.25946554,126.484934,2000-05-25,249,01,,,,08:00,19:00,032-886-7453,인천광역시 옹진군청,032-899-2584,2025-07-16
대원공업사,3,인천광역시 옹진군 대청면 대청북로 61,인천광역시 옹진군 대청면 대청리 469-42,37.84014486,124.707478,2001-07-09,469,01,,,,08:00,19:00,032-836-8259,인천광역시 옹진군청,032-899-2584,2025-07-16
대청공업사,3,인천광역시 옹진군 대청면 대청북로 91,인천광역시 옹진군 대청면 대청리 470-1,37.84298667,124.7072395,2003-03-22,496,01,,,,08:00,19:00,032-836-7654,인천광역시 옹진군청,032-899-2584,2025-07-16
연평카센터,3,인천광역시 옹진군 연평면 연평로 137번길42,인천광역시 옹진군 연평면 연평리 482-5,37.66138078,125.7002591,2006-01-09,662,01,,,,08:00,19:00,032-832-4741,인천광역시 옹진군청,032-899-2584,2025-07-16
영흥카센터,3,인천광역시 옹진군 영흥면 영흥로 275,인천광역시 옹진군 영흥면 내리 203-10,37.25699454,126.4836071,2009-06-24,812,01,,,,08:00,19:00,032-886-6579,인천광역시 옹진군청,032-899-2584,2025-07-16
태극모터스,1,인천광역시 옹진군 백령면 백령로 855,인천광역시 옹진군 백령면 북포리 531-24,37.9579328,124.6637333,2012-03-16,660,01,,,,08:00,19:00,032-836-5800,인천광역시 옹진군청,032-899-2584,2025-07-16
분도자동차공업사,2,인천광역시 옹진군 백령면 백령로 297번길,인천광역시 옹진군 백령면 진촌리 897,37.97418489,124.7205593,1999-09-16,655,01,,,,08:00,19:00,032-836-6666,인천광역시 옹진군청,032-899-2584,2025-07-16
백령자동차정비업소,1,인천광역시 옹진군 백령면 백령로 382,인천광역시 옹진군 백령면 진촌리 1494-3,37.97424839,124.7066609,1994-04-18,3072,01,,,,08:00,19:00,032-836-3236,인천광역시 옹진군청,032-899-2584,2025-07-16
