자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
태양자동차종합정비,1,경상남도 함안군 칠원읍 경남대로 1823-1,경상남도 함안군 칠원읍 구성리 202-18,35.30011583,128.5304292,1998-06-25,1304,1,,,,09:00,18:00,,경상남도 함안군청,055-580-2623,2025-12-09
칠원1급종합정비,1,경상남도 함안군 칠원읍 용산2길 113-1,경상남도 함안군 칠원읍 용산리 348,35.31203746,128.5132334,1998-07-04,1630,1,,,,09:00,18:00,,경상남도 함안군청,055-580-2623,2025-12-09
㈜일급함안자동차정비,1,경상남도 함안군 가야읍 검암천북길 51,경상남도 함안군 가야읍 검암리 990-17,35.27696254,128.4176289,2002-03-08,2994,1,,,,09:00,18:00,055-584-9800,경상남도 함안군청,055-580-2623,2025-12-09
신흥1급자동차정비,1,경상남도 함안군 산인면 송산로 14,경상남도 함안군 산인면 송정리 1012-2,35.27970425,128.4248295,2002-09-12,999,1,,,,09:00,18:00,055-585-0501,경상남도 함안군청,055-580-2623,2025-12-09
삼칠종합정비㈜,1,경상남도 함안군 칠원읍 동대이길 293-1,경상남도 함안군 칠원읍 구성리 302,35.30127078,128.5223246,2002-12-26,4016,1,,,,09:00,18:00,055-587-0052,경상남도 함안군청,055-580-2623,2025-12-09
함안제일종합정비,1,경상남도 함안군 가야읍 검암천북길 65,경상남도 함안군 가야읍 검암리 990-11,35.27753052,128.4174586,2005-06-07,2592,1,,,,09:00,18:00,055-582-1005,경상남도 함안군청,055-580-2623,2025-12-09
함안서비스기아오토큐㈜,1,경상남도 함안군 군북면 월촌로 232,경상남도 함안군 군북면 월촌리 1576-1,35.30015425,128.2967873,2006-08-18,2097,1,,,,09:00,18:00,055-582-9712,경상남도 함안군청,055-580-2623,2025-12-09
일조자동차종합정비,1,경상남도 함안군 칠원읍 광려천북로 274-3,경상남도 함안군 칠원읍 예곡리 832-20,35.27307984,128.5277855,2007-02-26,605,1,,,,09:00,18:00,055-587-9512,경상남도 함안군청,055-580-2623,2025-12-09
(주)진양모터스,1,경상남도 함안군 칠서면 삼칠로 541,경상남도 함안군 칠서면 청계리 564-6,35.33685625,128.4944886,2008-06-24,1627,1,,,,09:00,18:00,055-586-8898,경상남도 함안군청,055-580-2623,2025-12-09
(유)코리아자동차정비,1,경상남도 함안군 칠원읍 동대이길 119,경상남도 함안군 칠원읍 무기리 1166-77,35.29885481,128.5300888,2008-10-01,1488,1,,,,09:00,18:00,055-587-7803,경상남도 함안군청,055-580-2623,2025-12-09
1급진흥종합정비,1,경상남도 함안군 군북면 장백로 377,경상남도 함안군 군북면 장지리 1288-3,35.29848346,128.3343845,2010-07-22,1930,1,,,,09:00,18:00,055-582-5705,경상남도 함안군청,055-580-2623,2025-12-09
(주)대동기업,1,경상남도 함안군 군북면 장지4길 4,경상남도 함안군 군북면 장지리 770,35.29070359,128.3392957,2010-09-24,4155,1,,,,09:00,18:00,055-582-0574,경상남도 함안군청,055-580-2623,2025-12-09
한별자동차종합정비,1,경상남도 함안군 칠원읍 용정2길 5,경상남도 함안군 칠원읍 용정리 1106-2,35.30032618,128.5044756,2011-10-14,1442,1,,,,09:00,18:00,,경상남도 함안군청,055-580-2623,2025-12-09
칠성1급종합정비,1,경상남도 함안군 칠원읍 삼칠로 219,경상남도 함안군 칠원읍 용산리 354,35.31347395,128.5122303,2013-03-15,3758,1,,,,09:00,18:00,055-586-1042,경상남도 함안군청,055-580-2623,2025-12-09
모든특장,1,경상남도 함안군 산인면 함마대로 2338-4,경상남도 함안군 산인면 신산리 507-3,35.26494375,128.4787364,2017-06-30,2005,1,,,,09:00,18:00,055-584-2072,경상남도 함안군청,055-580-2623,2025-12-09
문성1급종합정비,1,경상남도 함안군 칠원읍 용두산길 20,경상남도 함안군 칠원읍 용산리 378,35.31487936,128.5091853,2019-11-27,2515,1,,,,09:00,18:00,,경상남도 함안군청,055-580-2623,2025-12-09
세종자동차정비,2,경상남도 함안군 칠원읍 광려천북로 246,경상남도 함안군 칠원읍 예곡리 832-48,35.27061564,128.5268097,2015-06-01,886,1,,,,09:00,18:00,,경상남도 함안군청,055-580-2623,2025-12-09
보성자동차 정비공업사,2,경상남도 함안군 가야읍 검암천북길 41,경상남도 함안군 가야읍 검암리 986-6,35.27673991,128.4176535,1992-05-27,977,1,,,,09:00,18:00,,경상남도 함안군청,055-580-2623,2025-12-09
칠원종합정비,2,경상남도 함안군 칠원읍 경남대로 1775,경상남도 함안군 칠원읍 무기리 943-4,35.29747713,128.5336431,2007-11-02,630,1,,,,09:00,18:00,,경상남도 함안군청,055-580-2623,2025-12-09
산서정비,3,경상남도 함안군 가야읍 함안대로 760,경상남도 함안군 가야읍 산서리 684-925,35.2938657,128.3995559,1997-07-24,661,1,,,,09:00,18:00,,경상남도 함안군청,055-580-2623,2025-12-09
뉴월드카서비스,3,경상남도 함안군 칠원읍 경남대로 1556,경상남도 함안군 칠원읍 예곡리 496-4,35.2788645,128.5308637,1997-09-08,490,1,,,,09:00,18:00,,경상남도 함안군청,055-580-2623,2025-12-09
칠원자동차정비,3,경상남도 함안군 칠원읍 구성길 194,경상남도 함안군 칠원읍 구성리 345,35.30197323,128.5249322,1997-10-11,357,1,,,,09:00,18:00,,경상남도 함안군청,055-580-2623,2025-12-09
한국자동차정비,3,경상남도 함안군 가야읍 말산로 37,경상남도 함안군 가야읍 말산리 190-31,35.27368096,128.4109107,1998-03-16,536,1,,,,09:00,18:00,,경상남도 함안군청,055-580-2623,2025-12-09
한일정비,3,경상남도 함안군 법수면 법수로 359,경상남도 함안군 법수면 윤외리 1654,35.31125551,128.3644658,1998-07-23,488,1,,,,09:00,18:00,,경상남도 함안군청,055-580-2623,2025-12-09
대산종합카센타,3,경상남도 함안군 대산면 대산중앙로 173,경상남도 함안군 대산면 구혜리 237-1,35.34979198,128.4309906,1998-11-09,281,1,,,,09:00,18:00,,경상남도 함안군청,055-580-2623,2025-12-09
고속카마스타,3,경상남도 함안군 가야읍 산서1길 17,경상남도 함안군 가야읍 산서리 684-109,35.29173294,128.4009061,1999-01-19,409,1,,,,09:00,18:00,,경상남도 함안군청,055-580-2623,2025-12-09
낙동카써비스,3,경상남도 함안군 칠서면 삼칠로 1165-13,경상남도 함안군 칠서면 계내리 293,35.38432135,128.4886448,1999-02-24,129.25,1,,,,09:00,18:00,,경상남도 함안군청,055-580-2623,2025-12-09
가아점 기아오토큐,3,경상남도 함안군 가야읍 말산로 104,경상남도 함안군 가야읍 검암리 1052,35.27455861,128.4178082,1999-09-21,383,1,,,,09:00,18:00,,경상남도 함안군청,055-580-2623,2025-12-09
한국카센타,3,경상남도 함안군 칠원읍 경남대로 1540-12,경상남도 함안군 칠원읍 예곡리 439-2,35.27700139,128.5312539,1999-12-30,234,1,,,,09:00,18:00,,경상남도 함안군청,055-580-2623,2025-12-09
제영카부분정비업,3,경상남도 함안군 칠서면 삼칠로 280,경상남도 함안군 칠서면 무릉리 964-4,35.31766707,128.5093855,2000-03-10,127.5,1,,,,09:00,18:00,,경상남도 함안군청,055-580-2623,2025-12-09
신지카서비스,3,경상남도 함안군 칠서면 유성로 248,경상남도 함안군 칠서면 구포리 756-2,35.33917031,128.5077625,2000-05-10,768,1,,,,09:00,18:00,,경상남도 함안군청,055-580-2623,2025-12-09
낙동정비공업사,3,경상남도 함안군 칠북면 칠북로 25,경상남도 함안군 칠북면 화천리 148-2,35.34652472,128.521001,2001-02-07,115,1,,,,09:00,18:00,,경상남도 함안군청,055-580-2623,2025-12-09
털보자동차정비,3,경상남도 함안군 법수면 함안대로 1045,경상남도 함안군 법수면 윤내리 158-7,35.31851592,128.3909575,2001-02-07,660,1,,,,09:00,18:00,,경상남도 함안군청,055-580-2623,2025-12-09
