자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
군포역현대서비스 주식회사,01,경기도 군포시 공단로 125,경기도 군포시 당동44,37.35637319,126.9490751,2002-07-19,1973,01,,,,,,031-429-1102,경기도 군포시청,031-390-0676,2025-11-25
㈜금강모터스,01,경기도 군포시 엘에스로182번길 35,경기도 군포시 산본동 18-10,37.37726217,126.9421053,2003-01-02,1561,01,,,,,,031-456-8737,경기도 군포시청,031-390-0676,2025-11-25
OK자동차1급정비공장,01,경기도 군포시 공단로 111,경기도 군포시 당동 134-23,37.35535216,126.9491051,2003-02-25,1169,01,,,,,,031-451-7585,경기도 군포시청,031-390-0676,2025-11-25
백산크레인모터스㈜,01,경기도 군포시 엘에스로182번길 28-6,경기도 군포시 산본동 1-20,37.37804066,126.9426721,2003-03-12,1339,01,,,,,,031-454-2629,경기도 군포시청,031-390-0676,2025-11-25
삼안자동차정비공업사㈜,01,경기도 군포시 엘에스로182번길 10-1,경기도 군포시 산본동 18-29,37.37655612,126.944335,2006-02-16,492,01,,,,,,031-453-5160,경기도 군포시청,031-390-0676,2025-11-25
㈜지승자동차공업사,01,경기도 군포시 고래들길 40,경기도 군포시 당정동 82-1,37.3581566,126.9614738,1993-03-24,2473,01,,,,,,031-455-7001,경기도 군포시청,031-390-0676,2025-11-25
㈜성우자동차정비,01,경기도 군포시 번영로 82,경기도 군포시 부곡동 1231,37.32959795,126.9348359,1997-02-25,2962,01,,,,,,031-460-2752,경기도 군포시청,031-390-0676,2025-11-25
동군포현대서비스㈜,01,경기도 군포시 당정로28번길 30,경기도 군포시 당정동 366-1,37.35267727,126.9583061,1993-07-02,1734,01,,,,,,031-458-0196,경기도 군포시청,031-390-0676,2025-11-25
(주)삼손종합정비,01,경기도 군포시 농심로 87,경기도 군포시 당정동 11-1,37.36520019,126.957511,2011-02-01,1518,01,,,,,,031-455-8222,경기도 군포시청,031-390-0676,2025-11-25
산본서비스 기아오토큐(주),01,경기도 군포시 고산로 126,경기도 군포시 당정동439-2,37.34988628,126.957141,2015-03-24,1990,01,,,,,,031-429-8585,경기도 군포시청,031-390-0676,2025-11-25
한결 자동차 정비 공업사,01,경기도 군포시 산본로63,경기도 군포시 당정동150,37.35513201,126.9600612,2016-01-12,1060,01,,,,,,031-429-4347,경기도 군포시청,031-390-0676,2025-11-25
카나인자동차공업사,01,경기도 군포시 산본로77번길 15,경기도 군포시 당정동 122,37.35389891,126.9591555,2017-12-06,1468,01,,,,,,031-456-6400,경기도 군포시청,031-390-0676,2025-11-25
1급진한모터스,01,경기도 군포시 농심로 47번길 15,경기도 군포시 당정동 246-4,37.36357031,126.9531754,2021-01-23,1653,01,,,,,,031-427-6782,경기도 군포시청,031-390-0676,2025-11-25
마일레오토서비스안양공장㈜,01,경기도 군포시 공단로140번길 47-4,경기도 군포시 당정동 181-49,37.35780514,126.9554193,2021-04-13,1301,01,,,,,,031-456-4700,경기도 군포시청,031-390-0676,2025-11-25
에스케이자동차공업사,02,경기도 군포시 당정로27번길5,"경기도 군포시 당정동461-1,2",37.35134579,126.9550153,2018-10-23,435,01,,,,,,031-427-8201,경기도 군포시청,031-390-0676,2025-11-25
신흥자동차정비공사,02,경기도 군포시 산본로85번길 3,"경기도 군포시 당정동363-1,2",37.35445168,126.9573249,2005-02-28,703,01,,,,,,031-453-8450,경기도 군포시청,031-390-0676,2025-11-25
르노코리아자동차 군포정비사업소㈜,02,경기도 군포시 고산로 138,경기도 군포시 당정동 447-7,37.34954477,126.9561196,2008-01-25,754,01,,,,,,031-391-0003,경기도 군포시청,031-390-0676,2025-11-25
명성모터스,02,경기도 군포시 엘에스로182번길 28-2,경기도 군포시 산본동 18-25,37.37795904,126.9428766,2007-07-10,1159,01,,,,,,031-477-3100,경기도 군포시청,031-390-0676,2025-11-25
금정자동차서비스,02,경기도 군포시 농심로 80,경기도 군포시 당정동18-17,37.3636843,126.9572526,2009-07-31,549,01,,,,,,031-429-5511,경기도 군포시청,031-390-0676,2025-11-25
신한모터스,02,경기도 군포시 산본로85번길 3,경기도 군포시 당정동363-1,37.35445168,126.9573249,2015-05-29,781,01,,,,,,031-427-7275,경기도 군포시청,031-390-0676,2025-11-25
도진모터스,02,경기도 군포시 공단로 100,경기도 군포시 당정동 1144,37.3541355,126.9499498,2016-09-21,749,01,,,,,,031-427-0414,경기도 군포시청,031-390-0676,2025-11-25
원진2급자동차공업사,02,경기도 군포시 당정로 41,경기도 군포시 당정동 480-1,37.35277131,126.9543296,2016-10-07,779,01,,,,,,031-471-5777,경기도 군포시청,031-390-0676,2025-11-25
다온모터스,02,경기도 군포시 농심로 47번길 17,경기도 군포시 당정동 246-3,37.36379506,126.9530418,2016-11-11,1162,01,,,,,,031-395-9763,경기도 군포시청,031-390-0676,2025-11-25
수자동차공업사,02,경기도 군포시 엘에스로91번길 94,경기도 군포시 금정동 691-5,37.36795446,126.9468345,2019-12-31,548,03,2024-12-16,,,,,031-427-2411,경기도 군포시청,031-390-0676,2025-11-25
안양모터스,02,경기도 군포시 엘에스로91번길 94,경기도 군포시 금정동 691-5,37.36795446,126.9468345,2025-02-13,548,01,,,,,,031-427-0154,경기도 군포시청,031-390-0676,2025-11-25
㈜의왕현대자동차,02,경기도 군포시 봉성로64-2,경기도 군포시 당정동508,37.35091052,126.9523048,2020-10-22,1420,01,,,,,,031-421-4545,경기도 군포시청,031-390-0676,2025-11-25
주식회사 삼천리이브이,02,경기도 군포시 산본로 90,경기도 군포시 당정동342-2,37.3547459,126.956451,2024-12-20,1069,01,,,,,,031-503-3002,경기도 군포시청,031-390-0676,2025-11-25
오토티엠,03,경기도 군포시 군포로 647-1,경기도 군포시 금정동 771-2,37.3634836,126.9463207,1997-07-09,246,01,,,,,,031-456-4285,경기도 군포시청,031-390-0676,2025-11-25
YK모터스,03,경기도 군포시 번영로200번길 4,경기도 군포시 부곡동 1183,37.33352971,126.9268419,1997-09-22,267,01,,,,,,031-452-7021,경기도 군포시청,031-390-0676,2025-11-25
한국자동차공업사,03,경기도 군포시 당산로 204,경기도 군포시 산본동 1031-6,37.36854931,126.9404001,1997-11-28,109.7,01,,,,,,031-393-5151,경기도 군포시청,031-390-0676,2025-11-25
제일카센타,03,경기도 군포시 곡란로103번안길 2,경기도 군포시 산본동 1087,37.37219322,126.9288005,1997-12-29,182,01,,,,,,031-396-9295,경기도 군포시청,031-390-0676,2025-11-25
화성자동차공업사(조합),03,경기도 군포시 산본로234번안길 10,경기도 군포시 당동 858-7,37.35609976,126.9430303,1998-01-13,385,01,,,,,,031-395-0747,경기도 군포시청,031-390-0676,2025-11-25
자동차마을,03,경기도 군포시 군포로490번길 33,경기도 군포시 당동 899-29,37.35016645,126.9464162,1998-03-05,102.3,01,,,,,,031-453-4770,경기도 군포시청,031-390-0676,2025-11-25
청해카서비스(조합),03,경기도 군포시 수리산로203번안길 44,경기도 군포시 산본동 1106-4,37.36766487,126.9264889,1998-04-27,125.28,01,,,,,,031-394-3222,경기도 군포시청,031-390-0676,2025-11-25
삼성오토뱅크,03,경기도 군포시 산본로431번길 39,경기도 군포시 산본동 1100-4,37.36638434,126.9232343,1998-06-01,511,01,,,,,,031-394-5252,경기도 군포시청,031-390-0676,2025-11-25
세종카센타,03,경기도 군포시 번영로609번길 10,경기도 군포시 금정동 738,37.36387962,126.9427211,1998-10-30,128,01,,,,,,031-454-7383,경기도 군포시청,031-390-0676,2025-11-25
신한자동차공업사,03,경기도 군포시 공단로 129,경기도 군포시 당동 48-11,37.35673721,126.9490816,1998-12-08,1071,01,,,,,,031-429-5307,경기도 군포시청,031-390-0676,2025-11-25
