자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
새한자동차공업사,1,강원특별자치도 양양군 양양읍 남문1길 3,강원특별자치도 양양군 양양읍 남문리 3-21,38.075917,128.624489,2005-07-07,1019,1,,,,09:00,18:00,033-671-7740,강원특별자치도 양양군청 안전교통과,033-670-2171,2025-06-26
양양자동차공업사,1,강원특별자치도 양양군 양양읍 안산1길 27,강원특별자치도 양양군 양양읍 월리 25,38.072929,128.631828,1999-06-24,462,1,,,,09:00,18:00,033-671-6880,강원특별자치도 양양군청 안전교통과,033-670-2171,2025-06-26
양양종합서비스 기아오토큐,1,강원특별자치도 양양군 양양읍 안산1길 79,강원특별자치도 양양군 양양읍 월리 234-1,38.070468,128.627377,2013-05-24,470,1,,,,09:00,18:00,033-673-5511,강원특별자치도 양양군청 안전교통과,033-670-2171,2025-06-26
애니카랜드양양점,3,강원특별자치도 양양군 양양읍 동해대로 2649,강원특별자치도 양양군 양양읍 연창리 180-2,38.080847,128.628565,1997-07-10,246,1,,,,09:00,18:00,033-672-3424,강원특별자치도 양양군청 안전교통과,033-670-2171,2025-06-26
목마카센터,3,강원특별자치도 양양군 양양읍 양양로 13,강원특별자치도 양양군 양양읍 연창리 183-22,38.078045,128.626713,2000-06-03,247,1,,,,09:00,18:00,033-671-1251,강원특별자치도 양양군청 안전교통과,033-670-2171,2025-06-26
좋은카센터 광택클리닉,3,강원특별자치도 양양군 양양읍 양양로 39,강원특별자치도 양양군 양양읍 남문리 3-101,38.076447,128.624682,2012-10-05,82,1,,,,09:00,18:00,033-672-7711,강원특별자치도 양양군청 안전교통과,033-670-2171,2025-06-26
양양오토자동차,3,강원특별자치도 양양군 양양읍 양양로 102,강원특별자치도 양양군 양양읍 남문리 357-3,38.073737,128.618192,1998-11-06,176,1,,,,09:00,18:00,033-671-0430,강원특별자치도 양양군청 안전교통과,033-670-2171,2025-06-26
개미카센터,3,강원특별자치도 양양군 강현면 동해대로 3517-1,강원특별자치도 양양군 강현면 정암리 450-11,38.150747,128.607477,1999-04-13,80,1,,,,09:00,18:00,033-671-3834,강원특별자치도 양양군청 안전교통과,033-670-2171,2025-06-26
명도카센터,3,강원특별자치도 양양군 양양읍 양양로 155,강원특별자치도 양양군 양양읍 서문리 312-2,38.073650,128.612581,2006-05-11,70,1,,,,09:00,18:00,033-671-3383,강원특별자치도 양양군청 안전교통과,033-670-2171,2025-06-26
믿음카센터,3,강원특별자치도 양양군 양양읍 양양로 27-16,강원특별자치도 양양군 양양읍 남문리 3-30,38.076276,128.626517,2018-11-25,182,1,,,,09:00,18:00,033-671-7878,강원특별자치도 양양군청 안전교통과,033-670-2171,2025-06-26
낙산카클리닉,3,강원특별자치도 양양군 강현면 동해대로 3041,강원특별자치도 양양군 강현면 주청리 38-1,38.113985,128.630496,2007-03-28,90,1,,,,09:00,18:00,033-671-1217,강원특별자치도 양양군청 안전교통과,033-670-2171,2025-06-26
양양점현대자동차,3,강원특별자치도 양양군 양양읍 동해대로 2865,강원특별자치도 양양군 양양읍 포월리 71-71,38.100110,128.629482,2004-03-03,255,1,,,,09:00,18:00,033-671-1918,강원특별자치도 양양군청 안전교통과,033-670-2171,2025-06-26
하조대카서비스,3,강원특별자치도 양양군 현북면 하조대1길 70,강원특별자치도 양양군 현북면 하광정리115-12,38.020295,128.722358,2006-06-14,162,1,,,,09:00,18:00,033-672-8297,강원특별자치도 양양군청 안전교통과,033-670-2171,2025-06-26
쌍용자동차서비스프라자양양코너,3,강원특별자치도 양양군 양양읍 동해대로 2845-1,강원특별자치도 양양군 양양읍 포월리 71-54,38.098413,128.628614,2002-07-10,144,1,,,,09:00,18:00,033-672-5585,강원특별자치도 양양군청 안전교통과,033-670-2171,2025-06-26
삼천리카센타,3,강원특별자치도 양양군 양양읍 양양로 100,강원특별자치도 양양군 양양읍 남문리356-6,38.073856,128.618432,2003-12-16,181,1,,,,09:00,18:00,033-671-1957,강원특별자치도 양양군청 안전교통과,033-670-2171,2025-06-26
한국지엠양양지정서비스,3,강원특별자치도 양양군 양양읍 동해대로 2661-19,강원특별자치도 양양군 양양읍 송암리 223-1,38.083262,128.629052,2010-10-12,132,1,,,,09:00,18:00,033-671-8275,강원특별자치도 양양군청 안전교통과,033-670-2171,2025-06-26
티스테이션 양양점,3,강원특별자치도 양양군 양양읍 일출로 506,강원특별자치도 양양군 양양읍 연창리180-33,38.078950,128.628574,2009-07-17,636,1,,,,09:00,18:00,033-671-1003,강원특별자치도 양양군청 안전교통과,033-670-2171,2025-06-26
단골카센타,3,강원특별자치도 양양군 양양읍 복개길 14,강원특별자치도 양양군 양양읍 남문리 189-2,38.073242,128.619557,2015-11-13,173,1,,,,09:00,18:00,033-673-2360,강원특별자치도 양양군청 안전교통과,033-670-2171,2025-06-26
스마트자동차정비,3,강원특별자치도 양양군 양양읍 양양로 41,강원특별자치도 양양군 양양읍 남문리 3-102,38.076268,128.624597,2019-03-06,140,1,,,,09:00,18:00,033-672-5555,강원특별자치도 양양군청 안전교통과,033-670-2171,2025-06-26
보쉬카서비스 양양점,3,강원특별자치도 양양군 양양읍 안산1길 42,강원특별자치도 양양군 양양읍 월리 48-1,38.073231,128.630468,2019-12-09,198,1,,,,09:00,18:00,033-671-0002,강원특별자치도 양양군청 안전교통과,033-670-2171,2025-06-26
양양자동차해체산업㈜,99,강원특별자치도 양양군 양양읍 포월새말길 23-68,강원특별자치도 양양군 양양읍 포월리 252,38.099160,128.627996,2004-04-06,469,1,,,,09:00,18:00,033-672-5588,강원특별자치도 양양군청 안전교통과,033-670-2171,2025-06-26
양인공업사,3,강원특별자치도 양양군 양양읍 정손길 12,강원특별자치도 양양군 양양읍 포월리 73-11,38.096400,128.627400,2023-08-08,761.47,1,,,,09:00,18:00,033-673-0718,강원특별자치도 양양군청 안전교통과,033-670-2171,2025-06-26
