자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
멘토카프로샵,3,인천광역시 남동구 만경로28번길 23(만수동),,37.45728684,126.7285699,2007-11-16,329,1,,,,09:00,18:00,,인천광역시 남동구청,032-453-2821,2025-09-17
남동서비스기아오토큐㈜,1,인천광역시 남동구 청능대로 459(고잔동),,37.39947323,126.7108206,1994-06-28,1324.76,1,,,,09:00,18:00,032-446-5600,인천광역시 남동구청,032-453-2821,2025-09-17
연수자동차서비스,1,인천광역시 남동구 청능대로484번길 58(고잔동),,37.39716143,126.7153212,1995-02-17,2461.97,1,,,,09:00,18:00,032-832-8071,인천광역시 남동구청,032-453-2821,2025-09-17
(주)오토테크,1,인천광역시 남동구 남동서로 198(고잔동),,37.40735962,126.6921387,2003-05-17,4071,1,,,,09:00,18:00,032-815-8255,인천광역시 남동구청,032-453-2821,2025-09-17
(주)한국오토밸리,1,인천광역시 남동구 남동동로 104(고잔동),,37.39451097,126.6970598,2004-06-12,1405,1,,,,09:00,18:00,032-446-4977,인천광역시 남동구청,032-453-2821,2025-09-17
주식회사 카123텍엔지니어링,1,인천광역시 남동구 남동서로 202(논현동),,37.4077142,126.6924262,2004-06-23,1039.8,1,,,,09:00,18:00,032-822-2002,인천광역시 남동구청,032-453-2821,2025-09-17
1급논현현대기아모터스,1,인천광역시 남동구 청능대로468번길 20(고잔동),,37.39805541,126.7105286,2005-07-20,2255,1,,,,09:00,18:00,032-818-0303,인천광역시 남동구청,032-453-2821,2025-09-17
(주)르노코리아 남동정비사업소,1,인천광역시 남동구 논현고잔로135번길 22(고잔동),,37.39562653,126.7125466,2006-04-18,1614,1,,,,09:00,18:00,032-446-5661,인천광역시 남동구청,032-453-2821,2025-09-17
현대신성모터스(주),1,인천광역시 남동구 논현고잔로135번길 30-3(고잔동),,37.39549996,126.7116791,2006-09-05,1903,1,,,,09:00,18:00,032-446-7700,인천광역시 남동구청,032-453-2821,2025-09-17
아주자동차공업사,1,인천광역시 남동구 방축로 396(간석동),,37.47157382,126.6862059,2007-05-17,660.7,1,,,,09:00,18:00,032-867-5445,인천광역시 남동구청,032-453-2821,2025-09-17
브로케이모터스,1,인천광역시 남동구 논현고잔로 127-11(논현동),,37.39470543,126.712359,2007-12-21,1169.4,1,,,,09:00,18:00,032-433-8203,인천광역시 남동구청,032-453-2821,2025-09-17
마이스터모터스(주),1,인천광역시 남동구 청능대로484번길 28-43(고잔동),,37.39651418,126.7129718,2008-06-02,835,1,,,,09:00,20:00,032-471-0756,인천광역시 남동구청,032-453-2821,2025-09-17
(주)남인천현대써비스,1,인천광역시 남동구 은청로 32(고잔동),,37.40551912,126.6968242,2010-11-02,2148.6,1,,,,09:00,18:00,032-816-1500,인천광역시 남동구청,032-453-2821,2025-09-17
고려1급자동차 주식회사,1,인천광역시 남동구 논현고잔로109번길 68(고잔동),,37.39405013,126.7092758,2011-03-02,2454,1,,,,09:00,18:00,032-811-2288,인천광역시 남동구청,032-453-2821,2025-09-17
주식회사 남동서비스,1,인천광역시 남동구 논현고잔로88번길 16(고잔동),,37.39059628,126.713152,2017-04-12,1338,1,,,,09:00,18:00,032-446-2215,인천광역시 남동구청,032-453-2821,2025-09-17
아주네트웍스(주) 인천남동서비스,1,인천광역시 남동구 아암대로 1273(고잔동),,37.3835138,126.7098176,2019-01-16,4006,1,,,,09:00,18:00,032-815-0852,인천광역시 남동구청,032-453-2821,2025-09-17
신호모터스,1,인천광역시 남동구 음실로 33(운연동),,37.44034581,126.7667349,2019-12-20,1023,1,,,,09:00,18:00,032-465-7233,인천광역시 남동구청,032-453-2821,2025-09-17
(주) 더블케이모터스,1,인천광역시 남동구 논현고잔로135번길 30-34(고잔동),,37.39766276,126.7125344,2020-06-29,1903,1,,,,09:00,20:00,032-710-0856,인천광역시 남동구청,032-453-2821,2025-09-17
예일모터스공업 주식회사,1,인천광역시 남동구 앵고개로 705(고잔동),,37.38882872,126.7162564,2023-01-09,431.03,1,,,,09:00,18:00,,인천광역시 남동구청,032-453-2821,2025-09-17
1급서일자동차공업사,1,인천광역시 남동구 앵고개로719번길 12(고잔동),,37.38897381,126.7180806,2023-01-31,1407,1,,,,09:00,18:00,,인천광역시 남동구청,032-453-2821,2025-09-17
주식회사 케이지모빌리티 남동서비스센터,2,인천광역시 남동구 은청로 26-13(고잔동),,37.40570146,126.6961998,2003-07-01,2075,1,,,,09:00,18:00,032-821-5582,인천광역시 남동구청,032-453-2821,2025-09-17
영진자동차공업사,2,인천광역시 남동구 고잔로 66(고잔동),,37.39093206,126.7167078,2006-11-29,761,1,,,,09:00,18:00,032-446-3377,인천광역시 남동구청,032-453-2821,2025-09-17
간석현대자동차공업사,2,인천광역시 남동구 방축로 404(간석동),,37.47113167,126.6869597,2007-01-08,1050,1,,,,09:00,18:00,,인천광역시 남동구청,032-453-2821,2025-09-17
진광모터스,2,인천광역시 남동구 주염로 82-52(간석동),,37.47025122,126.6871899,2007-07-06,897.8,1,,,,09:00,18:00,,인천광역시 남동구청,032-453-2821,2025-09-17
스마트자동차공업사,2,인천광역시 남동구 방축로 394(간석동),,37.47167978,126.6860118,2007-12-14,1157.4,1,,,,09:00,20:00,,인천광역시 남동구청,032-453-2821,2025-09-17
(주)해안자동차공업사,2,인천광역시 남동구 논현고잔로 38(고잔동),,37.38642628,126.7116649,2008-05-29,1242,1,,,,09:00,18:00,,인천광역시 남동구청,032-453-2821,2025-09-17
주식회사 히트모터스,2,인천광역시 남동구 염전로 417(간석동),,37.46965951,126.6866463,2008-11-21,1565.5,1,,,,09:00,18:00,,인천광역시 남동구청,032-453-2821,2025-09-17
서일자동차공업사,2,인천광역시 남동구 논현고잔로130번길 25(고잔동),,37.39442919,126.7151306,2008-12-18,497,1,,,,09:00,18:00,032-446-4977,인천광역시 남동구청,032-453-2821,2025-09-17
신신교통(주),2,인천광역시 남동구 염전로411번길 14(간석동),,37.46982816,126.6864173,2009-02-16,824.7,1,,,,09:00,18:00,032-862-6001,인천광역시 남동구청,032-453-2821,2025-09-17
(주)오토테크푸조,2,인천광역시 남동구 청능대로468번길 24(고잔동),,37.39770554,126.7107623,2010-02-05,1158,1,,,,09:00,18:00,032-431-4972,인천광역시 남동구청,032-453-2821,2025-09-17
상일자동차공업사(주),2,인천광역시 남동구 청능대로458번길 1(고잔동),,37.39841825,126.7099238,2011-12-28,691,1,,,,09:00,18:00,032-446-5700,인천광역시 남동구청,032-453-2821,2025-09-17
연우자동차공업사,2,인천광역시 남동구 음실서로 46(운연동),,37.4361556,126.7649731,2015-12-04,827,1,,,,09:00,18:00,,인천광역시 남동구청,032-453-2821,2025-09-17
(주)태안모터스,2,인천광역시 남동구 논현고잔로128번길 66(고잔동),,37.39199204,126.7147317,2016-12-28,2095,1,,,,09:00,18:00,,인천광역시 남동구청,032-453-2821,2025-09-17
(주)에이원모터스,2,인천광역시 남동구 청능대로468번길 39(고잔동),,37.39705393,126.7112347,2017-04-12,525,1,,,,09:00,18:00,,인천광역시 남동구청,032-453-2821,2025-09-17
운연모터스,2,인천광역시 남동구 운연로 148-18(운연동),,37.43742792,126.7660144,2018-01-04,615,1,,,,09:00,18:00,,인천광역시 남동구청,032-453-2821,2025-09-17
동부자동차공업사,2,인천광역시 남동구 방축로 394(간석동),,37.47167978,126.6860118,2019-01-24,1157.4,1,,,,09:00,18:00,032-442-4101,인천광역시 남동구청,032-453-2821,2025-09-17
주식회사 인천차,2,인천광역시 남동구 방축로 408(간석동),,37.4709918,126.6873465,2020-03-18,661,1,,,,09:00,20:00,032-872-8720,인천광역시 남동구청,032-453-2821,2025-09-17
