자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
쌍용자동차양구서비스프라자,03,강원특별자치도 양구군 국토정중앙면 정중앙로 557,강원특별자치도 양구군 국토정중앙면 청리 1021-4,38.10487825,128.0286876,2005-05-09,170,1,,,,09:00,18:00,033-482-9899,강원특별자치도 양구군,033-480-7442,2025-07-07
종합자동차정비센타,03,강원특별자치도 양구군 국토정중앙면 정중앙로 582,강원특별자치도 양구군 국토정중앙면 청리 1004-19,38.10589649,128.0311261,2007-12-03,30,1,,,,09:00,18:00,033-482-2276,강원특별자치도 양구군,033-480-7442,2025-07-07
삼양자동차,03,강원특별자치도 양구군 양구읍 양록길 11,강원특별자치도 양구군 양구읍 상리 525-9,38.10685242,127.9846459,1997-06-16,84,1,,,,09:00,18:00,033-481-1627,강원특별자치도 양구군,033-480-7442,2025-07-07
해안자동차부분정비업,03,강원특별자치도 양구군 해안면 땅굴로 5,강원특별자치도 양구군 해안면 후리 725,38.2915166,128.1415534,1998-12-15,84,1,,,,09:00,18:00,033-481-3600,강원특별자치도 양구군,033-480-7442,2025-07-07
크린자동차부분정비업,03,강원특별자치도 양구군 방산면 평화로 5436,강원특별자치도 양구군 방산면 송현리 467,38.22489548,127.9556251,1998-01-26,90,1,,,,09:00,18:00,033-481-7108,강원특별자치도 양구군,033-480-7442,2025-07-07
대암카부분정비업,03,강원특별자치도 양구군 동면 남동로 750,강원특별자치도 양구군 동면 덕곡리 149-1,38.18978117,128.0331138,2000-07-27,91,1,,,,09:00,18:00,033-481-6446,강원특별자치도 양구군,033-480-7442,2025-07-07
양구자동차,03,강원특별자치도 양구군 양구읍 중심로 212,강원특별자치도 양구군 양구읍 중리 18-4,38.1089512,127.9884328,1997-06-16,40,1,,,,09:00,18:00,033-481-2939,강원특별자치도 양구군,033-480-7442,2025-07-07
애니카랜드양구점,03,강원특별자치도 양구군 양구읍 청춘로 29,강원특별자치도 양구군 양구읍 상리 571-2,38.09991421,127.9888375,2004-11-05,239,1,,,,09:00,18:00,033-481-9011,강원특별자치도 양구군,033-480-7442,2025-07-07
유일클리닉부분정비,03,강원특별자치도 양구군 양구읍 택지길 50-21,강원특별자치도 양구군 양구읍 상리 547-7,38.10404904,127.9860873,1999-12-01,165.01,1,,,,09:00,18:00,033-481-0040,강원특별자치도 양구군,033-480-7442,2025-07-07
덕성자동차,03,강원특별자치도 양구군 양구읍 중심로 46번길4,강원특별자치도 양구군 양구읍 송청리 59-23,38.09511807,127.9959976,1997-06-16,16,1,,,,09:00,18:00,033-481-2975,강원특별자치도 양구군,033-480-7442,2025-07-07
