자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
협신자동차서비스(주) 기장사업소,1,부산광역시 기장군 기장읍 대청로72번길 17,,35.23481444,129.2166649,2008-01-11,1134,2,,,,,,051-724-4300,부산광역시 기장군청,051-709-4557,2026-06-11
주식회사 협신1급정비,1,"부산광역시 기장군 기장읍 대청로72번길 20, 102동",,35.2350179,129.2162325,1992-04-10,1934,1,,,,,,051-723-2020,부산광역시 기장군청,051-709-4557,2026-06-11
기장정비서비스,1,부산광역시 기장군 기장읍 기장대로 431,,35.23447895,129.2165613,2015-12-31,1185,1,,,,,,051-722-0075,부산광역시 기장군청,051-709-4557,2026-06-11
기장밧데리,3,부산광역시 기장군 기장읍 대청로71번길 41-3,,35.23973772,129.2192475,1997-08-22,674,1,,,,,,051-721-5515,부산광역시 기장군청,051-709-4557,2026-06-11
서울밧데리,3,부산광역시 기장군 기장읍 기장대로 491,,35.2392296,129.2195804,1997-10-27,70,1,,,,,,051-721-3308,부산광역시 기장군청,051-709-4557,2026-06-11
한국지엠 기장동부지정서비스,3,부산광역시 기장군 기장읍 차성로 323,,35.24645525,129.2134981,1997-12-01,341,1,,,,,,051-724-0600,부산광역시 기장군청,051-709-4557,2026-06-11
경남카센타,3,부산광역시 기장군 일광읍 일광로 85,,35.26415355,129.2327795,1998-10-30,70,1,,,,,,051-721-7700,부산광역시 기장군청,051-709-4557,2026-06-11
일광카토피아카센타,3,부산광역시 기장군 일광읍 일광로 95,,35.26511539,129.2330359,1998-11-26,70,1,,,,,,051-723-0304,부산광역시 기장군청,051-709-4557,2026-06-11
기아카클리닉 정관점,3,부산광역시 기장군 정관읍 용수로 70,,35.32818199,129.1743814,1999-02-19,559,1,,,,,,051-728-4545,부산광역시 기장군청,051-709-4557,2026-06-11
한국카,3,부산광역시 기장군 기장읍 대청로 70,,35.23640718,129.2170113,1999-06-21,70,1,,,,,,051-722-5446,부산광역시 기장군청,051-709-4557,2026-06-11
(주)일급그린정비써비스,1,부산광역시 기장군 기장읍 대청로72번길 28,,35.23422968,129.2157373,2001-05-21,1000,1,,,,,,051-724-1470,부산광역시 기장군청,051-709-4557,2026-06-11
정관종합정비,1,"부산광역시 기장군 정관읍 정관로 799, 102동",,35.32382541,129.1994489,2001-06-04,5798,1,,,,,,051-000-0000,부산광역시 기장군청,051-709-4557,2026-06-11
현대자동차기장점,3,부산광역시 기장군 기장읍 기장대로 447,,35.235693,129.2172204,2001-10-06,70,1,,,,,,051-722-8383,부산광역시 기장군청,051-709-4557,2026-06-11
금호타이어성광대리점,3,부산광역시 기장군 기장읍 반송로 1610,,35.24963261,129.2149786,2002-02-07,314.94,1,,,,,,051-721-0246,부산광역시 기장군청,051-709-4557,2026-06-11
2010카크리닉,3,부산광역시 기장군 기장읍 차성로 218-1,,35.23692307,129.2136078,2002-02-19,372,1,,,,,,051-724-2545,부산광역시 기장군청,051-709-4557,2026-06-11
예림카,3,부산광역시 기장군 정관읍 정관로 883,,35.32473421,129.2086458,2002-02-26,330,1,,,,,,051-727-0999,부산광역시 기장군청,051-709-4557,2026-06-11
메카닉 디젤,3,부산광역시 기장군 정관읍 용수로 101,,35.33023518,129.1718412,2002-05-31,325,1,,,,,,051-727-8851,부산광역시 기장군청,051-709-4557,2026-06-11
신성자동차정비,3,부산광역시 기장군 기장읍 차성로 224,,35.23733319,129.2136633,2002-09-03,70,1,,,,,,051-721-4189,부산광역시 기장군청,051-709-4557,2026-06-11
쌍용서비스프라자기장코너,3,부산광역시 기장군 기장읍 차성로 262,,35.24074819,129.2137802,2002-09-09,344.2,1,,,,,,051-721-5581,부산광역시 기장군청,051-709-4557,2026-06-11
하나,2,부산광역시 기장군 기장읍 차성로 381,,35.25163614,129.2138328,2002-12-05,700,1,,,,,,051-724-2805,부산광역시 기장군청,051-709-4557,2026-06-11
동부카클리닉,3,부산광역시 기장군 기장읍 차성동로 86,,35.24540399,129.2168932,2003-03-07,70,1,,,,,,051-724-0011,부산광역시 기장군청,051-709-4557,2026-06-11
정관카써비스,3,부산광역시 기장군 정관읍 용수로 93,,35.32967023,129.1724231,2003-03-31,70,1,,,,,,051-727-6723,부산광역시 기장군청,051-709-4557,2026-06-11
제일카,3,부산광역시 기장군 기장읍 차성로 245,,35.23930471,129.2130116,2003-06-19,70,1,,,,,,051-721-0058,부산광역시 기장군청,051-709-4557,2026-06-11
현대자동차정비써비스,2,부산광역시 기장군 기장읍 차성로 359,,35.24961058,129.2135828,2003-07-03,700,1,,,,,,051-724-4440,부산광역시 기장군청,051-709-4557,2026-06-11
동남정비,3,"부산광역시 기장군 철마면 반송로 987, 101동",,35.23641029,129.1598499,2003-10-21,826,1,,,,,,051-000-0000,부산광역시 기장군청,051-709-4557,2026-06-11
DH모터스,3,부산광역시 기장군 기장읍 차성로418번길 13,,35.25346223,129.2159918,2003-11-25,236.6,1,,,,,,051-723-0008,부산광역시 기장군청,051-709-4557,2026-06-11
가람카클리닉,3,부산광역시 기장군 기장읍 차성로 240,,35.23883781,129.2137297,2004-06-09,70,1,,,,,,051-724-0345,부산광역시 기장군청,051-709-4557,2026-06-11
정관점현대자동차,3,부산광역시 기장군 정관읍 정관로 873,,35.32499756,129.2075499,2004-12-30,70,1,,,,,,051-728-5652,부산광역시 기장군청,051-709-4557,2026-06-11
유진카클리닉,3,부산광역시 기장군 기장읍 차성로 393,,35.25270124,129.2136839,2005-01-04,525.7,1,,,,,,051-721-6262,부산광역시 기장군청,051-709-4557,2026-06-11
영진자동차정비,1,"부산광역시 기장군 기장읍 대청로72번길 24, 103동",,35.23463247,129.216018,2005-03-17,1535.2,1,,,,,,051-000-0000,부산광역시 기장군청,051-709-4557,2026-06-11
차사랑 1004,3,부산광역시 기장군 기장읍 차성남로27번길 5,,35.24198317,129.2110739,2005-05-04,209.1,1,,,,,,051-722-8588,부산광역시 기장군청,051-709-4557,2026-06-11
정성카,3,부산광역시 기장군 기장읍 차성로390번길 1,,35.25252339,129.2143405,2005-06-01,70,1,,,,,,051-000-0000,부산광역시 기장군청,051-709-4557,2026-06-11
스피드모터스,3,부산광역시 기장군 기장읍 차성동로 94-1,,35.24622925,129.2172901,2005-06-07,70,1,,,,,,051-722-9444,부산광역시 기장군청,051-709-4557,2026-06-11
카젠기장점(구 서부카세차장),3,부산광역시 기장군 기장읍 읍내로 25,,35.24739957,129.2093525,2005-06-08,70,1,,,,,,051-722-7117,부산광역시 기장군청,051-709-4557,2026-06-11
교리자동차정비,3,부산광역시 기장군 기장읍 차성로 401,,35.25358003,129.2141365,2006-04-19,567.7,1,,,,,,051-000-0000,부산광역시 기장군청,051-709-4557,2026-06-11
대진카센타,3,부산광역시 기장군 기장읍 차성로 257,,35.2404918,129.213282,2006-09-14,70,1,,,,,,051-722-0088,부산광역시 기장군청,051-709-4557,2026-06-11
마이카정비세차,3,"부산광역시 기장군 기장읍 차성로 232, 101동",,35.23812705,129.2135983,2006-11-24,530.7,1,,,,,,051-000-0000,부산광역시 기장군청,051-709-4557,2026-06-11
기장신화자동차정비,2,부산광역시 기장군 기장읍 대청로72번길 13,,35.23520241,129.2167077,2007-01-22,700,1,,,,,,051-722-0930,부산광역시 기장군청,051-709-4557,2026-06-11
애니카랜드(기장점),3,부산광역시 기장군 기장읍 차성로 259,,35.2406105,129.2131299,2007-03-26,70,1,,,,,,051-722-7899,부산광역시 기장군청,051-709-4557,2026-06-11
