자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
과천공업사,3,경기도 과천시 중앙로 404(과천동),,37.449210,126.9991091175,1997-09-08,330,1,,,,09:00,18:00,02-507-8581,경기도 과천시청,02-3677-2701,2026-06-22
현대자동차 블루핸즈 과천대형점,3,경기도 과천시 중촌로 15(주암동),,37.45628415,127.0301771,2002-09-17,330,1,,,,09:00,18:00,02-571-4690,경기도 과천시청,02-3677-2701,2026-06-22
주암경정비,3,경기도 과천시 죽바위로 17(주암동),,37.45501393,127.0303547,2002-11-25,224,1,,,,09:00,18:00,02-502-2160,경기도 과천시청,02-3677-2701,2026-06-22
과천점 현대자동차,3,경기도 과천시 상하벌로 4(과천동),,37.44921733,126.9994132,2004-04-03,330,1,,,,09:00,18:00,02-503-8204,경기도 과천시청,02-3677-2701,2026-06-22
차사랑,3,경기도 과천시 중촌로 25(주암동),,37.45680818,127.0304905,2004-07-24,191,1,,,,09:00,18:00,02-502-6669,경기도 과천시청,02-3677-2701,2026-06-22
24시 자동차공업사,3,경기도 과천시 중앙로 287(과천동),,37.44039535,126.9936276,2006-08-16,99,1,,,,09:00,18:00,02-507-0404,경기도 과천시청,02-3677-2701,2026-06-22
한국지엠과천서비스,3,경기도 과천시 중앙로 379(과천동),,37.4481778,126.9965938,2007-10-01,140,1,,,,09:00,18:00,02-3678-8255,경기도 과천시청,02-3677-2701,2026-06-22
테크텍코리아,3,"경기도 과천시 돌무개길 60(주암동, 904동)",,37.45296266,127.029056,2008-02-05,1026,1,,,,09:00,18:00,02-409-8209,경기도 과천시청,02-3677-2701,2026-06-22
페트라모터스,3,경기도 과천시 죽바위로 5(주암동),,37.45445127,127.0294000403,2008-02-13,410,1,,,,09:00,18:00,02-502-3809,경기도 과천시청,02-3677-2701,2026-06-22
예일모터스,3,"경기도 과천시 추사로 13(주암동, 110동)",,37.44953737,127.022294,2008-06-25,331,1,,,,09:00,21:00,02-503-7838,경기도 과천시청,02-3677-2701,2026-06-22
(주)에이스텍인코리아,3,"경기도 과천시 중앙로 401(과천동, 1911동 1층 103호)",,37.44942143,126.9986544,2008-06-25,330,1,,,,09:00,18:00,02-507-8272,경기도 과천시청,02-3677-2701,2026-06-22
애니카랜드 과천점,3,경기도 과천시 가일로 8(갈현동),,37.41628646,126.983834,2008-07-25,130,1,,,,09:00,18:00,02-503-6556,경기도 과천시청,02-3677-2701,2026-06-22
르노코리아자동차 서비스코너 과천,3,경기도 과천시 양지마을1로 1(과천동),,37.45005165,126.9942522,2008-07-30,325,1,,,,09:00,18:00,02-503-2277,경기도 과천시청,02-3677-2701,2026-06-22
