자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
주식회사 코리아와이드포항,1,경상북도 포항시 북구 새천년대로 1415(양덕동),,36.07792708,129.4015836,1980-09-12,4122,1,,,,,,054-256-8500,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
씨제이대한통운(주)포항지점정비공장,1,경상북도 포항시 남구 섬안로 59(괴동동),,35.9980525,129.3657399,1984-06-29,3039,1,,,,,,054-288-1275,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
현대자동차(주)포항하이테크센터,1,경상북도 포항시 남구 연일읍 동문로 102,,35.99928063,129.3539312,1992-05-09,17090,1,,,,,,054-286-2111,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
(주)영남정비,1,경상북도 포항시 남구 청림서길10번길 17(청림동),,35.996829,129.4137249,1992-08-10,3006,1,,,,,,054-292-3000,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
(주)한진포항자동차정비공장,1,경상북도 포항시 남구 대송로253번길 71(송내동),,36.00414058,129.3711276,1992-10-07,1140,1,,,,,,054-289-5571,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
(주)경북정비,1,경상북도 포항시 남구 동해안로 6059-16(청림동),,35.99372685,129.4029942,1992-12-09,1379,1,,,,,,054-292-4040,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
르노코리아 포항정비사업소㈜,1,경상북도 포항시 남구 연일읍 동문로 88,,35.99779477,129.3529961,1993-01-20,2591,1,,,,,,054-286-1800,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
금성자동차종합정비,1,경상북도 포항시 남구 연일읍 철강로107번길 67,,35.99507718,129.355217,1994-03-07,2195,1,,,,,,054-286-6077,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
청림종합정비(주),1,경상북도 포항시 남구 동해안로 6059-19(청림동),,35.99380115,129.4034993,1994-05-28,2533,1,,,,,,054-292-6900,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
자일포항서비스(주),1,경상북도 포항시 남구 연일읍 철강로 119,,35.98964425,129.3558504,1995-04-20,7392,1,,,,,,054-285-1122,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
아성자동차정비공장,1,경상북도 포항시 북구 흥해읍 새마을로394번길 28,,36.04556307,129.3196715,1997-03-13,2123,1,,,,,,054-261-3700,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
(주)신제일종합정비,1,경상북도 포항시 남구 정몽주로 842(청림동),,35.99089312,129.4077027,1999-11-25,3056,1,,,,,,054-292-5000,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
(주)한일공업,1,경상북도 포항시 남구 섬안로45번길 26(괴동동),,35.99593165,129.3652698,2001-02-23,8939,1,,,,,,054-285-6000,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
영포자동차정비,1,"경상북도 포항시 남구 연일읍 철강로107번길 46-10, 108동",,35.99293163,129.357079,2001-03-06,2886,1,,,,,,054-286-3383,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
(주)신동부종합정비,1,경상북도 포항시 남구 연일읍 형산강남로436번길 13,,35.99968461,129.3612633,2002-09-09,1826,1,,,,,,054-286-6688,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
태극종합자동차정비,1,경상북도 포항시 북구 흥해읍 덕실마을길3번길 34,,36.12255954,129.3413091,2003-04-07,7226,1,,,,,,054-262-3700,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
(주)인동이알씨,1,경상북도 포항시 남구 청림서길 63(청림동),,35.99763158,129.4078743,2003-10-27,3190,1,,,,,,054-291-0011,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
광명종합정비,1,"경상북도 포항시 남구 연일읍 철강로107번길 52, 201동",,35.99376275,129.3561965,2003-11-06,1798,1,,,,,,054-285-5242,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
북포항현대자동차서비스(주),1,경상북도 포항시 북구 청하면 동해대로 2353,,36.17957799,129.3402179,2006-02-27,1706,1,,,,,,054-232-8204,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
현대오토종합정비,1,경상북도 포항시 북구 아치로 189(우현동),,36.05908097,129.3461227,2007-10-19,1576,1,,,,,,054-242-1100,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
(주)하나모터스,1,경상북도 포항시 남구 연일읍 동문로76번길 54,,35.99713354,129.3585438,2008-01-14,1324,1,,,,,,054-285-0095,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
원일종합정비,1,경상북도 포항시 북구 소티재로 140(우현동),,36.06392381,129.3525865,2008-04-24,1960,1,,,,,,054-243-5400,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
신영신종합자동차정비,1,경상북도 포항시 북구 소티재로 112(우현동),,36.06157702,129.3537143,2008-06-25,1706,1,,,,,,,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
한국지엠북포항서비스센터,1,경상북도 포항시 북구 소티재로 102(우현동),,36.06063727,129.3539353,2008-06-25,1891,1,,,,,,054-248-9951,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
이동종합정비,1,경상북도 포항시 남구 연일읍 철강로107번길 20,,35.9908905,129.3552592,2008-10-03,1488,1,,,,,,054-285-7060,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
터미널자동차정비,1,경상북도 포항시 남구 중흥로73번길 7(상도동),,36.01226618,129.3482603,2010-09-30,967,1,,,,,,,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
부강자동차정비,1,경상북도 포항시 북구 새천년대로1173번길 15-50(장성동),,36.0728475,129.3719124,2010-11-17,1864,1,,,,,,054-254-0011,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
하나종합정비,1,경상북도 포항시 남구 오천읍 장기로 1633,,35.96338294,129.4215592,2011-02-24,1892,1,,,,,,054-292-8700,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
(주)인동티에스,1,경상북도 포항시 남구 대송면 철강산단로34번길 28,,35.95569803,129.367673,2011-04-28,12604,1,,,,,,054-286-3838,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
기아(주) 서비스센터,1,경상북도 포항시 북구 중앙로 185(죽도동),,36.02964252,129.3663953,2013-05-24,4121,1,,,,,,054-240-8585,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
대명종합자동차정비,1,경상북도 포항시 북구 아치로 159(우현동),,36.05759467,129.3481937,2013-06-03,2176,1,,,,,,054-251-0035,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
포항자동차정비,1,경상북도 포항시 북구 새마을로 124(용흥동),,36.04292493,129.3474568,2013-11-26,1515,1,,,,,,054-272-4614,경상북도 포항시청 교통지원과,054-270-3644,2025-12-30
