자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
제일자동차종합정비,1,충청북도 영동군 영동읍 동정로 72-45,,36.17319679,127.7876509,2005-12-22,527,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
영동기아서비스,1,충청북도 영동군 영동읍 동정로 119,,36.17175644,127.7937625,2011-11-22,640.38,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
영동 현대 서비스,1,충청북도 영동군 영동읍 기골로 190,,36.18747086,127.790727,2011-12-14,743,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
황소카인테리어,3,충청북도 영동군 영동읍 동정로 38,,36.17441419,127.785581,1997-12-04,99.2,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
황간카오토피아,3,충청북도 영동군 황간면 소계로 9-1,,36.22499786,127.9160039,1997-04-25,6,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
한국자동차정비,3,충청북도 영동군 영동읍 동정로 101,,36.17236632,127.7917413,1997-02-22,9,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
제일카센터,3,충청북도 영동군 영동읍 계산로 98,,36.1713025,127.7872008,1998-06-10,124.54,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
영동카인테리어,3,충청북도 영동군 영동읍 학산영동로 1146,,36.16594305,127.7677058,1998-11-02,122.73,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
명성카센터,3,충청북도 영동군 영동읍 학산영동로 1231-1,,36.17257658,127.7724394,1998-09-11,120,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
영동점기아오토큐,3,충청북도 영동군 영동읍 동정로 119,,36.17175644,127.7937625,1998-09-16,64.8,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
대하카센타,3,충청북도 영동군 영동읍 난계로 1154,,36.17608312,127.7724886,1998-11-27,142.64,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
형제카인테리어,3,충청북도 영동군 영동읍 학산영동로 1152,,36.16648415,127.7678547,1998-12-02,116.5,3,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
영동종합밧데리,3,충청북도 영동군 영동읍 학산영동로 1180,,36.16845878,127.7696171,1998-07-21,115.13,3,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
영동자동차공업사,3,충청북도 영동군 용산면 용산로 449,,36.27041883,127.8250077,1998-09-28,104,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
제일카써비스,3,충청북도 영동군 용산면 용산로 402-15,,36.26676084,127.8271586,1998-11-02,61,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
부용카인테리어,3,충청북도 영동군 영동읍 학산영동로 1144,,36.16572352,127.7671568,1998-05-21,110,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
부흥카센타,3,충청북도 영동군 황간면 영동황간로 1610,,36.22512403,127.9038442,1998-08-28,168.8,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
신일카센타,3,충청북도 영동군 영동읍 상부용로 1-3,,36.17874137,127.769294,1998-04-18,89,3,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
상촌자동차정비,3,충청북도 영동군 상촌면 민주지산로 2995-1,,36.14723771,127.9135544,1998-09-11,50.6,3,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
현대부분정비,3,충청북도 영동군 매곡면 민주지산로 3681,,36.1984714,127.9311596,1998-04-18,79.8,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
소망카센타,3,충청북도 영동군 황간면 남성5길 15,,36.23169369,127.9091393,1999-04-27,90,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
대영공업사,3,충청북도 영동군 영동읍 동정로 18-38,,36.1732979,127.7856213,1999-12-23,107.36,3,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
하나카센타,3,충청북도 영동군 양강면 학산영동로 874,,36.15029212,127.749648,1999-03-20,105.6,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
금호카써비스,3,충청북도 영동군 영동읍 계산로 47-12,,36.17336066,127.7824371,1999-03-31,62.84,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
영동점현대자동차,3,충청북도 영동군 영동읍 난계로 1120-4,,36.17802589,127.7696199,1999-08-25,252,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
럭키카센타,3,충청북도 영동군 영동읍 학산영동로 1169,,36.16840004,127.7685054,2000-07-19,150.04,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
금호타이어용산대리점,3,충청북도 영동군 용산면 남부로 1406,,36.28422526,127.8234431,2000-05-02,181.23,3,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
신용카크리닉,3,충청북도 영동군 영동읍 회동로 188,,36.1745857,127.7975059,2001-01-10,98.02,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
쌍용자동차영동서비스프라자,3,충청북도 영동군 영동읍 동정로 117,,36.17179872,127.7935573,2001-02-06,126,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
형제공업사,3,충청북도 영동군 용산면 남부로 1235,,36.27087254,127.8246452,2001-09-22,58,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
청룡카센타,3,충청북도 영동군 영동읍 대학로 108-1,,36.18677935,127.7818276,2001-08-11,61.3,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
백두카모터스,3,충청북도 영동군 영동읍 학산영동로 1190,,36.16919986,127.7701006,2010-03-25,42.55,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
보람카정비,3,충청북도 영동군 영동읍 기골로 195,,36.1880115,127.7897676,2002-02-06,33.32,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
주연카센타,3,충청북도 영동군 영동읍 회동로 108,,36.1705986,127.8050339,2003-08-20,83.2,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
회동점현대자동차,3,충청북도 영동군 영동읍 동정로 122,,36.17132467,127.7938735,2004-12-15,192,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
대성카세차장,3,충청북도 영동군 영동읍 난계로 1166,,36.17523192,127.7728021,2005-09-22,99.65,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
한국지엠충북영동지정서비스,3,충청북도 영동군 영동읍 영동천2길 57,,36.17189521,127.7804133,2007-06-11,135,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
약목카센타,3,충청북도 영동군 심천면 난계로 502,,36.20351014,127.7168937,2007-11-05,100,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
부자카센타,3,충청북도 영동군 영동읍 학산영동로 1185,,36.16916196,127.7696329,2008-09-16,166.38,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
금호타이어영동대리점,3,충청북도 영동군 영동읍 회동로 32,,36.16841388,127.8121959,2009-05-13,251.45,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
티스테이션영동점,3,충청북도 영동군 영동읍 구교로 19,,36.17572775,127.7802765,2011-11-15,30.03,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
보성카써비스,3,충청북도 영동군 추풍령면 신안로 19,,36.2091626,128.002208,2012-08-17,80,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
온누리자동차정비,1,충청북도 영동군 영동읍 영동황간로 28,,36.16950545,127.7758105,2007-11-19,30,3,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
타이어 아울렛 영동점,1,충청북도 영동군 영동읍 학산영동로 1226,,36.17192514,127.7723514,2018-03-20,149,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
진모터스,1,충청북도 영동군 영동읍 영동황간로 28,,36.16950545,127.7758105,2018-05-08,99,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
중원모터스,1,,충청북도 영동군 용산면 한곡리 546,36.28923145,127.8124759,2021-01-08,1122,1,,,,,,,충청북도 영동군,043-740-3513,2025-01-09
