자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
투투옥과정비,1,전라남도 곡성군 오산면 오산로 975,전라남도 곡성군 오산면 운곡리 19,35.26590618,127.121479,2001-10-01,1000,1,,,,,,061-363-0357,전라남도 곡성군,061-360-2671,2025-07-01
대신자동차부분정비공업사,3,전라남도 곡성군 곡성읍 낙동원로 97,전라남도 곡성군 곡성읍 읍내리 688-2,35.289823,127.300567,1997-09-08,1975,1,,,,,,061-363-8300,전라남도 곡성군,061-360-2671,2025-07-01
고향부분정비공업사,3,전라남도 곡성군 곡성읍 곡성로 746,전라남도 곡성군 곡성읍 죽동리 43-5,35.27425595,127.2865738,1997-09-25,1918,1,,,,,,061-363-2998,전라남도 곡성군,061-360-2671,2025-07-01
오산자동차공업사,3,전라남도 곡성군 오산면 오산로 968,전라남도 곡성군 오산면 연화리 57-2,35.2646315,127.121279,1997-10-25,1071,1,,,,,,061-363-5781,전라남도 곡성군,061-360-2671,2025-07-01
옥과카센타,3,전라남도 곡성군 옥과면 천변로 99-7,전라남도 곡성군 옥과면 율사리 291-14,35.27065826,127.1331047,1997-11-28,650,1,,,,,,061-363-4838,전라남도 곡성군,061-360-2671,2025-07-01
광주카정비공업사,3,전라남도 곡성군 곡성읍 중앙로 7,전라남도 곡성군 곡성읍 죽동리 86-2,35.2755175,127.2860072,1997-12-22,992,1,,,,,,061-363-4466,전라남도 곡성군,061-360-2671,2025-07-01
럭키카자동차정비공업사,3,전라남도 곡성군 곡성읍 곡성로 817,전라남도 곡성군 곡성읍 읍내리 796,35.27836113,127.2934053,1998-02-24,693.4,1,,,,,,061-362-2953,전라남도 곡성군,061-360-2671,2025-07-01
현대정비공업사,3,전라남도 곡성군 오곡면 기차마을로 295-5,전라남도 곡성군 오곡면 오지리 1393-4,35.2808258,127.3024965,1998-02-27,851,1,,,,,,061-363-5757,전라남도 곡성군,061-360-2671,2025-07-01
금호자동차정비공업사,3,전라남도 곡성군 곡성읍 곡성로 921,전라남도 곡성군 곡성읍 읍내리 54-1,35.28284203,127.302544,1998-02-27,931,1,,,,,,061-363-7089,전라남도 곡성군,061-360-2671,2025-07-01
명성카서비스,3,전라남도 곡성군 옥과면 리문3길 24,전라남도 곡성군 옥과면 리문리 411-25,35.27342018,127.135198,1998-03-25,1092,1,,,,,,061-362-4214,전라남도 곡성군,061-360-2671,2025-07-01
금성카센터,3,전라남도 곡성군 입면 입면로 680,전라남도 곡성군 입면 매월리 801-130,35.29834872,127.2029586,1998-06-08,459,1,,,,,,061-362-6061,전라남도 곡성군,061-360-2671,2025-07-01
태흥자동차공업사,3,전라남도 곡성군 곡성읍 곡고로 17,전라남도 곡성군 곡성읍 읍내리 51-3,35.28494585,127.3016851,1998-08-18,972,1,,,,,,061-363-6141,전라남도 곡성군,061-360-2671,2025-07-01
옥과금호타이어대리점카센타,3,전라남도 곡성군 옥과면 무림동길 13,전라남도 곡성군 옥과면 리문리 414-1,35.2720826,127.134686,1998-08-24,936,1,,,,,,061-363-4521,전라남도 곡성군,061-360-2671,2025-07-01
유성카센타,3,전라남도 곡성군 곡성읍 낙동원로 50,전라남도 곡성군 곡성읍 읍내리 653-57,35.2855526,127.3006798,1998-11-19,1172,1,,,,,,061-362-6359,전라남도 곡성군,061-360-2671,2025-07-01
거성종합카센타,3,전라남도 곡성군 석곡면 석곡로 7,전라남도 곡성군 석곡면 석곡리 290-1,35.12782257,127.2524959,1998-11-25,492,1,,,,,,061-362-8919,전라남도 곡성군,061-360-2671,2025-07-01
중앙경정비,3,전라남도 곡성군 곡성읍 곡성로 867,전라남도 곡성군 곡성읍 읍내리 198-3,35.28069663,127.298289,1999-01-18,647,1,,,,,,061-363-4655,전라남도 곡성군,061-360-2671,2025-07-01
입면카센터,3,전라남도 곡성군 입면 창정노동길 8,전라남도 곡성군 입면 창정리 212-10,35.3055143,127.190661,1999-01-23,853,1,,,,,,061-363-5150,전라남도 곡성군,061-360-2671,2025-07-01
엄지카공업사,3,전라남도 곡성군 삼기면 곡순로 1266,전라남도 곡성군 삼기면 괴소리 299-3,35.22878231,127.2248942,1999-02-03,127.8,1,,,,,,061-362-2918,전라남도 곡성군,061-360-2671,2025-07-01
쌍둥이카센타,3,전라남도 곡성군 곡성읍 곡성로 886,전라남도 곡성군 곡성읍 읍내리 205,35.2808228,127.300259,1999-03-26,118.7,1,,,,,,061-363-6744,전라남도 곡성군,061-360-2671,2025-07-01
금정종합자동차서비스,3,전라남도 곡성군 삼기면 곡순로 1269,전라남도 곡성군 삼기면 괴소리 301-1,35.2285807,127.2240782,1999-07-16,148.4,1,,,,,,061-363-8877,전라남도 곡성군,061-360-2671,2025-07-01
한국타이어 카센타,3,전라남도 곡성군 곡성읍 곡성로 829,전라남도 곡성군 곡성읍 읍내리 248-1,35.27900772,127.2946771,1999-10-21,185.6,1,,,,,,061-362-0038,전라남도 곡성군,061-360-2671,2025-07-01
키크리릭,3,전라남도 곡성군 옥과면 천변로 19,전라남도 곡성군 옥과면 율사리 298-5,35.2672164,127.126089,1999-12-15,153.2,1,,,,,,061-362-5029,전라남도 곡성군,061-360-2671,2025-07-01
곡성톨게이트 카센터,3,전라남도 곡성군 삼기면 곡순로 1262,전라남도 곡성군 삼기면 괴소리 281-5,35.2285805,127.225239,2001-02-28,133,1,,,,,,061-363-8272,전라남도 곡성군,061-360-2671,2025-07-01
전종수 카센타,3,전라남도 곡성군 석곡면 석곡로 19,전라남도 곡성군 석곡면 석곡리 302-5,35.12887379,127.253075,2001-10-18,144,1,,,,,,061-362-3522,전라남도 곡성군,061-360-2671,2025-07-01
현대자동차옥과점,3,전라남도 곡성군 옥과면 대학로 181,전라남도 곡성군 옥과면 죽림리 133-1,35.2771014,127.139245,2003-03-27,431,1,,,,,,061-362-4200,전라남도 곡성군,061-360-2671,2025-07-01
곡성점 현대자동차,3,전라남도 곡성군 곡성읍 학교로 8,전라남도 곡성군 곡성읍 읍내리 781-46,35.2774371,127.290061,2005-05-09,379,1,,,,,,061-363-9111,전라남도 곡성군,061-360-2671,2025-07-01
고속 카 센터,3,전라남도 곡성군 옥과면 대학로 85,전라남도 곡성군 옥과면 율사리 308-5,35.2728276,127.130488,2007-05-17,109,1,,,,,,061-362-1938,전라남도 곡성군,061-360-2671,2025-07-01
한국GM옥과지정서비스,3,전라남도 곡성군 오산면 오산로 1001,전라남도 곡성군 오산면 운곡리 7-3,35.26730611,127.124083,2010-09-20,906,1,,,,,,061-363-8255,전라남도 곡성군,061-360-2671,2025-07-01
동인카정비센타,3,전라남도 곡성군 입면 입면로 541,전라남도 곡성군 입면 창정리 57-1,35.30607335,127.1933365,2011-04-15,310,1,,,,,,061-363-1441,전라남도 곡성군,061-360-2671,2025-07-01
모든카클리닉,3,전라남도 곡성군 곡성읍 학교로 16,전라남도 곡성군 곡성읍 읍내리 781-55,35.2780223,127.2897136,2012-03-20,632,1,,,,,,061-363-9101,전라남도 곡성군,061-360-2671,2025-07-01
