자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
녹번점 현대자동차,3,서울특별시 은평구 진흥로 126(녹번동),,37.6073106,126.9242657,1997-02-12,261,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
명성자동차공업사,3,서울특별시 은평구 가좌로 280(신사동),,37.5935236,126.9131066,1997-03-12,75,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
서부종합자동차공업사,3,서울특별시 은평구 응암로 379(녹번동),,37.6050115,126.9225252,1997-03-19,70.32,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
SM MOTORS 녹번,3,서울특별시 은평구 응암로 375(녹번동),,37.60470391,126.9224362,1997-03-21,73.42,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
주식회사 역촌점현대자동차,3,서울특별시 은평구 진흥로 49(역촌동),,37.60157757,126.9201719,1997-03-25,81.62,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
믿음자동차정비공업사,3,서울특별시 은평구 연서로 303(불광동),,37.6228076,126.9270493,1997-04-28,90,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
한국지엠은평바로코너,3,서울특별시 은평구 진흥로 80(녹번동),,37.603718,126.9219697,1997-05-02,129.4,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
영산자동차정비공업사,3,서울특별시 은평구 백련산로 3(응암동),,37.5860035,126.9226227,1997-07-15,72.6,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
삼우자동차정비공업사,3,서울특별시 은평구 연서로3길 46(역촌동),,37.603131,126.9108412,1997-07-15,94.05,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
대광오토미션,3,서울특별시 은평구 수색로22길 2(수색동),,37.58550898,126.8895102,1997-07-22,87.27,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
호성자동차정비공업사,3,서울특별시 은평구 연서로34길 27(불광동),,37.6216497,126.9290433,1997-07-29,76,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
차사랑정비공업사,3,서울특별시 은평구 가좌로 309(신사동),,37.59540232,126.910206,1997-09-11,74.5,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
증산제일공업사,3,서울특별시 은평구 증산로 427(신사동),,37.5943888,126.9142197,1997-09-19,82.64,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
충암자동차정비공업사,3,서울특별시 은평구 가좌로 166(응암동),,37.58641205,126.9221394,1997-09-19,73.6,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
시온자동차정비공업사,3,서울특별시 은평구 역말로 17(역촌동),,37.6057298,126.9122825,1997-10-29,81,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
즐거운 자동차 공업사,3,서울특별시 은평구 갈현로 134(구산동),,37.60992627,126.9112569,1997-10-29,180.7,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
부라더자동차정비공업사,3,서울특별시 은평구 은평터널로 143(신사동),,37.59191568,126.9059505,1997-12-01,179,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
태백자동차정비공업사,3,서울특별시 은평구 갈현로 230(갈현동),,37.6175437,126.9152241,1998-02-03,84,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
중앙카센타,3,서울특별시 은평구 서오릉로 56(녹번동),,37.60575984,126.9238042,1998-02-06,96.81,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
칠호자동차정비공업사,3,서울특별시 은평구 연서로 172(대조동),,37.61411093,126.9180111,1998-04-01,98,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
오토피아자동차정비공업사,3,서울특별시 은평구 연서로 188(대조동),,37.6153041,126.918401,1998-04-21,56.72,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
동원자동차정비공업사,3,서울특별시 은평구 은평로11길 25(녹번동),,37.6031211,126.9232224,1998-05-29,75.64,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
성우사,3,서울특별시 은평구 응암로29길 3(응암동),,37.59613636,126.9185274,1998-07-28,81.75,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
해강공업사,3,서울특별시 은평구 응암로18길 2(응암동),,37.592238,126.9180317,1998-07-30,115.43,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
테라오토,3,서울특별시 은평구 가좌로7길 33(응암동),,37.58582055,126.9176327,1998-08-25,119,01,,,,,,,서울특별시 은평구,02-351-7796,2026-04-29
