자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
건천자동차정비,2,경상북도 경주시 건천읍 단석로 1972,경상북도 경주시 건천읍 천포리 654-6,35.84688414,129.0991167,1992-10-07,876,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
월성자동차정비공장,1,경상북도 경주시 안강읍 안강중앙로 261,경상북도 경주시 안강읍 안강리 298-2,35.99190578,129.2288016,1992-12-14,1289,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
경주현대서비스(주),1,경상북도 경주시 공단로 45,경상북도 경주시 황성동 1071-8,35.87455148,129.2191614,1993-05-24,4539.9,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
현대정비,2,경상북도 경주시 강동면 단구안계길 12-3,경상북도 경주시 강동면 단구리 1220-17,36.0553758,129.2427163,1995-06-03,990,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
불국자동차정비공업사,1,경상북도 경주시 산업로 3003,경상북도 경주시 시래동 326-39,35.77463451,129.2999466,1995-06-09,1091,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
(주)신라자동차정비공장,1,경상북도 경주시 태종로 293,경상북도 경주시 충효동 1757,35.83971259,129.1646597,1995-09-01,2589,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
협성자동차종합정비공업사,1,경상북도 경주시 공단로 77,경상북도 경주시 황성동 56-3,35.87313832,129.2220053,1997-01-16,3298,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
서광자동차랜드,3,경상북도 경주시 동천로 95,경상북도 경주시 동천동 784-5,35.85625635,129.2264274,1997-07-12,194.6,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
신경주타이어,3,경상북도 경주시 알천남로 142,경상북도 경주시 성동동 188-82,35.85170013,129.2167836,1997-07-22,360,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
대광자동차정비,3,경상북도 경주시 북문로 95,경상북도 경주시 성건동 41-7,35.85020696,129.2129023,1997-08-13,181,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
도금속자동차정비공업사,3,경상북도 경주시 화랑로69번길 6-1,경상북도 경주시 서부동 186-1,35.845128,129.2087535,1997-08-30,162.35,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
현대블루모터스,3,경상북도 경주시 감포읍 동해안로 2247,경상북도 경주시 감포읍 감포리 630-4,35.80643758,129.4974807,1997-10-11,100,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
금강종합모터스,3,경상북도 경주시 탈해로 62,경상북도 경주시 동천동 889-1,35.85088032,129.2303254,1997-10-11,298.1,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
창선자동차정비공업사,3,경상북도 경주시 안강읍 안강중앙로 13,경상북도 경주시 안강읍 산대리 1526-1,35.9967751,129.2016995,1997-10-17,190,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
한국자동차정비공업사,3,경상북도 경주시 원화로 515,경상북도 경주시 용강동 962,35.86636566,129.2225456,1997-10-20,123.6,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
대백자동차정비공업사,3,경상북도 경주시 초당길 17,경상북도 경주시 동천동 922-8,35.84579981,129.2306408,1997-10-30,146,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
현대자동차그린서비스사정점,3,경상북도 경주시 첨성로 17,경상북도 경주시 사정동 437-1,35.83313189,129.2042179,1997-11-18,197,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
대경자동차정비공업사,3,경상북도 경주시 용강상리길 20,경상북도 경주시 용강동 1059,35.86303264,129.2262953,1997-11-21,157.66,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
성동점 현대자동차,3,경상북도 경주시 알천남로 176-3,경상북도 경주시 성동동 116-3,35.84957494,129.2191059,1997-12-03,158,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
현곡자동차정비공업사,3,경상북도 경주시 현곡면 용담로 182,경상북도 경주시 현곡면 금장리 445-6,35.86760027,129.2027312,1997-12-11,130.93,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
건천경성자동차정비공업사,3,경상북도 경주시 건천읍 내서로 1083,경상북도 경주시 건천읍 천포리 417-9,35.85166049,129.1012099,1997-12-19,195,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
왕표자동차정비공업사,3,경상북도 경주시 유림로97번길 52,경상북도 경주시 용강동 831,35.87225225,129.223095,1997-12-24,179,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
별궁카,3,경상북도 경주시 양정로218번길 4,경상북도 경주시 동천동 733-228,35.85208833,129.2244039,1998-01-10,152.8,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
목원모터스,3,경상북도 경주시 안강읍 안강중앙로 22,경상북도 경주시 안강읍 산대리 1529-4,35.99588106,129.2027614,1998-01-20,352,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
우신종합자동차정비공장,1,경상북도 경주시 외외1길 166,경상북도 경주시 충효동 1793-4,35.83378256,129.1627896,1998-02-03,2646,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
우방자동차정비공업사,3,경상북도 경주시 금성로 336-1,경상북도 경주시 서부동 2-76,35.84781423,129.2071343,1998-02-10,101,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
부흥자동차정비공업사,3,경상북도 경주시 초당길15번길 9,경상북도 경주시 동천동 919-11,35.84637024,129.2309374,1998-02-27,182.2,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
e-편한 카센타,3,경상북도 경주시 원지길30번길 4,경상북도 경주시 황성동 249-11,35.86776216,129.2209493,1998-03-12,195,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
현대자동차그린서비스용강점,3,경상북도 경주시 소금강로19번길 17-2,경상북도 경주시 용강동 1347-8,35.86146494,129.2216038,1998-03-19,141.1,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
경주카에어콘정비공업사,3,경상북도 경주시 북문로 7,경상북도 경주시 성건동 484-12,35.8501883,129.2033211,1998-03-20,199,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
만도카서비스,3,경상북도 경주시 갓뒤길3번길 2,경상북도 경주시 황성동 218-1,35.87061871,129.2167569,1998-03-26,198,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
스피드메이트 동천점,3,경상북도 경주시 양정로 261,경상북도 경주시 동천동 788-1,35.85602548,129.2239634,1998-04-21,373.4,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
사방자동차정비공업사,3,경상북도 경주시 안강읍 안현로 876,경상북도 경주시 안강읍 사방리 583-21,35.93634815,129.2319774,1998-05-12,195,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
우주자동차정비공업사,3,경상북도 경주시 원화로 380,경상북도 경주시 동천동 733-451,35.85439992,129.218838,1998-05-15,142.74,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
서천자동차정비공업사,3,경상북도 경주시 알천남로 256,경상북도 경주시 황오동 389-46,35.84507642,129.2262959,1998-05-18,296,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
형제자동차정비공업사,3,경상북도 경주시 안강읍 안강중앙로 50,경상북도 경주시 안강읍 산대리 1570,35.99506645,129.2055255,1998-05-19,187,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
행운자동차정비공업사,3,경상북도 경주시 북문로 89,경상북도 경주시 성건동 43-4,35.85028463,129.2123743,1998-06-10,132,1,,,,,,,경상북도 경주시 차량등록사업소,054-779-6539,2026-04-02
