자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
중대구현대서비스,01,대구광역시 남구 봉덕로 32(봉덕동),,35.84477872,128.5938929,1975-05-15,1926,01,,,,,,053-471-6611,대구광역시 남구청,053-664-3046,2025-11-08
산호자동차정비공장,02,대구광역시 남구 봉덕남로 142(봉덕동),,35.84127873,128.596339,1991-12-27,1582,01,,,,,,053-471-5303,대구광역시 남구청,053-664-3046,2025-11-08
삼양카써비스센타,03,대구광역시 남구 성당로 158(대명동),,35.84844726,128.5697198,1997-07-31,170,01,,,,,,053-624-1735,대구광역시 남구청,053-664-3046,2025-11-08
대명점기아오토큐,03,대구광역시 남구 대명로 85(대명동),,35.83985137,128.567234,1999-07-23,193,01,,,,,,053-653-8285,대구광역시 남구청,053-664-3046,2025-11-08
현대자동차대명점,03,대구광역시 남구 대명로 28(대명동),,35.83796284,128.560579,1999-09-03,683,01,,,,,,053-624-8204,대구광역시 남구청,053-664-3046,2025-11-08
영광카센타,03,대구광역시 남구 신촌길 21(봉덕동),,35.83849963,128.6000558,1998-10-24,80,01,,,,,,053-475-3167,대구광역시 남구청,053-664-3046,2025-11-08
안전카써비스,03,대구광역시 남구 안지랑로 13(대명동),,35.83253172,128.5712107,1998-10-30,119,01,,,,,,053-652-2324,대구광역시 남구청,053-664-3046,2025-11-08
스피드메이트대구제일점,03,대구광역시 남구 대명로 226(대명동),,35.84053876,128.5817843,1998-11-16,154,01,,,,,,053-626-0079,대구광역시 남구청,053-664-3046,2025-11-08
아세아카센타,03,대구광역시 남구 현충로 134(대명동),,35.84468289,128.5803312,1998-11-18,88,01,,,,,,053-652-6493,대구광역시 남구청,053-664-3046,2025-11-08
보성카센타,03,대구광역시 남구 대경길 253(대명동),,35.84792753,128.5766241,1998-11-18,76,01,,,,,,053-654-0733,대구광역시 남구청,053-664-3046,2025-11-08
남남카써비스,03,대구광역시 남구 대명복개로 187-1(대명동),,35.84211477,128.5689106,1998-12-23,97,01,,,,,,053-629-6168,대구광역시 남구청,053-664-3046,2025-11-08
태양모터스,03,대구광역시 남구 대봉로 164(이천동),,35.85344867,128.6030804,1999-03-18,183,01,,,,,,053-476-3726,대구광역시 남구청,053-664-3046,2025-11-08
동우카부분정비,03,대구광역시 남구 대명복개로 176(대명동),,35.84190098,128.5683777,1999-04-01,71,01,,,,,,053-622-0611,대구광역시 남구청,053-664-3046,2025-11-08
남양카서비스,03,대구광역시 남구 봉덕로 54(봉덕동),,35.84466539,128.5967481,1999-05-14,88,01,,,,,,053-472-9202,대구광역시 남구청,053-664-3046,2025-11-08
대성모터스,03,대구광역시 남구 대명남로 72(대명동),,35.83466549,128.5660126,1999-06-08,111,01,,,,,,053-651-5598,대구광역시 남구청,053-664-3046,2025-11-08
형제카클리닉,03,대구광역시 남구 두류공원로 27(대명동),,35.84059445,128.5739696,1999-07-23,225,01,,,,,,053-653-1443,대구광역시 남구청,053-664-3046,2025-11-08
