자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
현대자동차충주서비스㈜,01,충청북도 충주시 목행산단6로 27(금릉동),,37.0007021828,127.9179876841,1997-05-20,133.6,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
신광자동차정비공업사,03,충청북도 충주시 연수서2길 10-1(연수동),,36.98535189,127.9251702,1997-10-16,202,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
대호자동차정비공업사,03,충청북도 충주시 애향로 7(봉방동),,36.97548621,127.9112551,1997-10-16,476,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
만도자동차정비공업사,03,충청북도 충주시 사직로 63(문화동),,36.96722022,127.9197831,1997-10-30,438,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
일광자동차정비공업사,03,충청북도 충주시 안림로 54(안림동),,36.96984832,127.9528603,1998-01-23,1192,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
종호자동차정비공업사,03,충청북도 충주시 지현천변2길 39(지현동),,36.96087843,127.9347001,1998-06-25,124,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
경성카공업사,03,충청북도 충주시 상방7길 32(봉방동),,36.97482477,127.9136785,1998-09-07,592,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
대영진보자동차정비공업사,03,충청북도 충주시 지곡9길 8-1(지현동),,36.96315261,127.9336675,1998-11-02,3841,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
대광전장공조,03,충청북도 충주시 봉방천변길 8(봉방동),,36.97713643,127.9116509,1998-11-07,716,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
중원자동차정비공업사,03,충청북도 충주시 주덕읍 주덕3길 17,,36.97503922,127.8007816,1998-11-07,454,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
창성카공업사,03,충청북도 충주시 동수5길 13(연수동),,36.98454014,127.9349552,1998-12-30,150,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
성남자동차정비공업사,03,충청북도 충주시 성남2길 14(성남동),,36.96854118,127.935306,1998-12-30,409,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
봉방자동차정비공업사,03,충청북도 충주시 봉방4길 58-14(봉방동),,36.97538828,127.9226273,1998-12-30,311,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
주덕밧데리공업사,03,충청북도 충주시 주덕읍 충청대로 2560,,36.97608317,127.7959608,1998-12-30,503,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
붕붕종합카,03,충청북도 충주시 사직로 162-2(지현동),,36.96792664,127.9304808,1999-03-11,254,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
남원자동차정비공업사,03,충청북도 충주시 봉현로 102-1(봉방동),,36.97726079,127.9172753,1999-03-11,179,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
우수한카쎈타,03,충청북도 충주시 삼원로 80(봉방동),,36.97348284,127.9212674,1999-06-03,594,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
목계자동차공업사,03,충청북도 충주시 엄정면 구룡로 391,,37.07917959,127.8929616,1999-11-05,688,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
애니카랜드 연수점,03,충청북도 충주시 금봉대로 687(연수동),,36.99392679,127.9419131,1999-12-16,661,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
우리카정비,03,충청북도 충주시 동촌7길 21(교현동),,36.96893332,127.9390491,2000-04-04,163,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
카프랜드,03,충청북도 충주시 봉현로 319(교현동),,36.97759873,127.9396211,2000-04-28,203,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
김용수카센터,03,충청북도 충주시 봉현로 252(교현동),,36.97699663,127.9318039,2000-05-02,845,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
스피드카센타,03,충청북도 충주시 계명대로 85(교현동),,36.98257839,127.924032,2000-06-17,211,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
목행카공업사,03,충청북도 충주시 충원대로 986(목행동),,37.01359686,127.9169457,2000-07-31,1139,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
참조자동차공업사,01,충청북도 충주시 목행산단6로 15-9(금릉동),,37.00011092,127.9175909,2000-10-31,3613,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
동성카공업사,03,충청북도 충주시 동량면 대미길 9,,37.02996887,127.9251658,2001-03-23,456,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
타이거자동차정비공업사,03,충청북도 충주시 예성로 305(연수동),,36.98348408,127.9336079,2001-05-18,601,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
쌍용오토샵,03,충청북도 충주시 사직로 31(문화동),,36.96746535,127.9163982,2001-08-09,401,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
목행자동차병원,03,충청북도 충주시 행정14길 16(목행동),,37.01526579,127.9191576,2002-01-22,597,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
(주)대광공업사,01,충청북도 충주시 목행산단6로 15-10(금릉동),,37.00064731,127.9169737,2002-01-29,3433,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
(주)삼화버스공사,01,충청북도 충주시 애향로 81(봉방동),,36.9721673,127.9178714,2002-03-14,5930,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
시장카센타,03,"충청북도 충주시 목행산단7로 24, A동 110호(목행동, 농수산물시장 청과물동)",,37.00399645,127.9230838,2002-03-16,30102,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
명성자동차공업,01,충청북도 충주시 애향로 16(봉방동),,36.97459653,127.9114406,2002-04-19,743,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
하이카 프라자,03,충청북도 충주시 형설로 165(성남동),,36.96865771,127.9379871,2002-07-20,450,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
탄금카랜드,03,충청북도 충주시 탄금대로 153(봉방동),,36.98051433,127.9135085,2002-09-05,366,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
유일환카써비스,03,충청북도 충주시 갱고개로 90(교현동),,36.97892543,127.9401112,2002-10-21,169,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
천사카랜드 정비공업사,03,충청북도 충주시 거룡13길 17-1(용산동),,36.96465101,127.9387829,2002-10-25,479,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
서충주 자동차공업사,01,충청북도 충주시 대소원면 산정독정길 184,,36.95844195,127.8707391,2002-12-05,2110,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
용원자동차정비공업사,03,충청북도 충주시 신니면 신덕로 824,,36.99479922,127.7412696,2003-03-26,690,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
명산카공업사,03,충청북도 충주시 살미면 중원대로 2622,,36.91696362,127.9474991,2003-06-26,780,01,,,,,,,충청북도 충주시청,043-850-6383,2026-04-30
