자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
제일모터스,1,충청남도 천안시 서북구 성환읍 성환18길 72,,36.922879,127.134099,2006-03-07,1141,1,,,,,,,충청남도 천안시청,041-521-5856,2026-03-26
한국지엠남천안서비스센타(주),1,충청남도 천안시 동남구 충절로 455 (삼룡동),,36.782482,127.1726497,2006-03-10,2221,1,,,,,,,충청남도 천안시청,041-521-5856,2026-03-26
범모터스,2,충청남도 천안시 서북구 성환읍 천안대로 2069,,36.923456,127.1341643,2006-03-12,589,1,,,,,,,충청남도 천안시청,041-521-5856,2026-03-26
성거농업혐동조합,3,충청남도 천안시 서북구 성거읍 천흥3길 7,,36.87134479,127.2015265,2006-03-13,99,1,,,,,,,충청남도 천안시청,041-521-5856,2026-03-26
차고치는집,3,충청남도 천안시 서북구 서부대로 348 (쌍용동),,36.798365,127.126536,2006-03-29,152,1,,,,,,,충청남도 천안시청,041-521-5856,2026-03-26
이레공업사,3,충청남도 천안시 서북구 성거읍 성거길 139-17,,36.877762,127.201642,2006-04-04,290,1,,,,,,,충청남도 천안시청,041-521-5856,2026-03-26
천일모터스,3,충청남도 천안시 서북구 쌍용3길 17 (쌍용동),,36.802651,127.121119,2006-04-26,104,1,,,,,,,충청남도 천안시청,041-521-5856,2026-03-26
두정점기아오토규(주),3,충청남도 천안시 서북구 두정로 312 (두정동),,36.831887,127.1512984,2006-04-28,190,1,,,,,,,충청남도 천안시청,041-521-5856,2026-03-26
현대라디에터,3,충청남도 천안시 동남구 목천읍 천안대로 184,,36.765292,127.168141,2006-04-28,167,1,,,,,,,충청남도 천안시청,041-521-5856,2026-03-26
구성오토카프라자,3,충청남도 천안시 동남구 풍세로 911 (다가동),,36.789724,127.147922,2006-05-01,135,1,,,,,,,충청남도 천안시청,041-521-5856,2026-03-26
현대자동차그린써비스,3,충청남도 천안시 동남구 구성7길 40 (구성동),,36.795661,127.159073,2006-05-01,102,1,,,,,,,충청남도 천안시청,041-521-5856,2026-03-26
기아카클리닉(북면점),3,충청남도 천안시 동남구 북면 충절로 1279,,36.770626,127.249329,2006-05-01,397,1,,,,,,,충청남도 천안시청,041-521-5856,2026-03-26
수정공업사,3,충청남도 천안시 동남구 동면 충절로 2171,,36.774407,127.341756,2006-05-04,145,1,,,,,,,충청남도 천안시청,041-521-5856,2026-03-26
대건모터스,3,충청남도 천안시 동남구 천안대로 591 (원성동),,36.801021,127.163945,2006-05-24,126,1,,,,,,,충청남도 천안시청,041-521-5856,2026-03-26
상월카센타,3,충청남도 천안시 서북구 원두정6길 39-5 (두정동),,36.831906,127.137657,2006-06-05,102,1,,,,,,,충청남도 천안시청,041-521-5856,2026-03-26
토성자동차정비주식회사,1,충청남도 천안시 동남구 성남면 성남로 407,,36.744481,127.229326,2006-07-06,1017,1,,,,,,,충청남도 천안시청,041-521-5856,2026-03-26
TOP GEAR(탑기어)모터스,3,,충청남도 천안시 서북구 성정동 675번지,36.820823,127.136504,2006-07-10,110,1,,,,,,,충청남도 천안시청,041-521-5856,2026-03-26
씨엔모터스,1,충청남도 천안시 서북구 두정공단1길 159 (두정동),,36.838593,127.1527013,2006-07-11,0,1,,,,,,,충청남도 천안시청,041-521-5856,2026-03-26
천흥상사,1,충청남도 천안시 서북구 천안대로 1171 (부대동),,36.845685,127.153997,2006-07-24,3071,1,,,,,,,충청남도 천안시청,041-521-5856,2026-03-26
한양카센타정비,3,충청남도 천안시 서북구 백석5길 25 (백석동),,36.822827,127.1259013,2006-08-25,104,1,,,,,,,충청남도 천안시청,041-521-5856,2026-03-26
스피드메이트불당점,3,충청남도 천안시 서북구 불당8길 13-8 (불당동),,36.803101,127.107745,2006-09-05,102,1,,,,,,,충청남도 천안시청,041-521-5856,2026-03-26
HI 오토카월드,3,충청남도 천안시 서북구 오성4길 20 (두정동),,36.832097,127.132868,2006-09-27,192,1,,,,,,,충청남도 천안시청,041-521-5856,2026-03-26
