자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
무진장공업사,1,전북특별자치도 진안군 진안읍 전진로 3165-3,전북특별자치도 진안군 진안읍 정곡리 47-1,35.78204356,127.4072648,1997-09-27,3666,1,,,,,,063-433-7711,전북특별자치도 진안군청,063-430-2356,2026-01-28
진안현대모터스,1,전북특별자치도 진안군 진안읍 개실길 31,전북특별자치도 진안군 진안읍 정곡리 103-3,35.78421253,127.4070608,2017-06-02,1742,1,,,,,,063-433-2227,전북특별자치도 진안군청,063-430-2356,2026-01-28
안천공업사,2,전북특별자치도 진안군 안천면 진무로 3023,전북특별자치도 진안군 안천면 노성리 696-2,35.89903589,127.5548364,1998-12-23,987,1,,,,,,063-432-4141,전북특별자치도 진안군청,063-430-2356,2026-01-28
쉐보레 진안바로 서비스,3,전북특별자치도 진안군 진안읍 진장로 59,전북특별자치도 진안군 진안읍 군상리 315-6,35.79251945,127.4376792,1998-10-01,180,1,,,,,,063-430-3750,전북특별자치도 진안군청,063-430-2356,2026-01-28
진안타이어 전문점,3,전북특별자치도 진안군 진안읍 진장로 37,전북특별자치도 진안군 진안읍 군상리 278-7,35.7928531,127.4352076,1998-10-01,148.6,1,,,,,,063-433-5777,전북특별자치도 진안군청,063-430-2356,2026-01-28
진흥공업사,3,전북특별자치도 진안군 진안읍 진장로 8-1,전북특별자치도 진안군 진안읍 군상리 402-10,35.79204929,127.4321056,1998-10-19,128.7,1,,,,,,063-433-2657,전북특별자치도 진안군청,063-430-2356,2026-01-28
진안종합카센타,3,전북특별자치도 진안군 진안읍 진장로 21-1,전북특별자치도 진안군 진안읍 군상리 283-4,35.7928324,127.4337029,1998-12-08,103.6,1,,,,,,063-432-0297,전북특별자치도 진안군청,063-430-2356,2026-01-28
마이세차경정비,3,전북특별자치도 진안군 진안읍 진무로 1022,전북특별자치도 진안군 진안읍 군하리 281-1,35.78727072,127.4235319,1999-02-04,180,1,,,,,,063-433-1340,전북특별자치도 진안군청,063-430-2356,2026-01-28
부귀카센타,3,전북특별자치도 진안군 부귀면 전진로 1694,전북특별자치도 진안군 부귀면 봉암리 산69-2,35.8551028,127.328046,2001-01-18,127.2,1,,,,,,063-432-8269,전북특별자치도 진안군청,063-430-2356,2026-01-28
우리카크리닉,3,전북특별자치도 진안군 진안읍 대광길 6,전북특별자치도 진안군 진안읍 군하리 125-9,35.78890595,127.421911,2001-02-16,150,1,,,,,,063-433-5554,전북특별자치도 진안군청,063-430-2356,2026-01-28
현대카클리닉진안점,3,전북특별자치도 진안군 진안읍 대광3길 25-12,전북특별자치도 진안군 진안읍 군하리 308-8,35.7859235,127.4217639,2001-03-29,180,1,,,,,,063-433-6982,전북특별자치도 진안군청,063-430-2356,2026-01-28
쌍용자동차진안서비스프라자,3,전북특별자치도 진안군 진안읍 진무로 833-6,전북특별자치도 진안군 진안읍 군하리 311-4,35.77368858,127.4311881,2001-10-18,180,1,,,,,,063-432-5582,전북특별자치도 진안군청,063-430-2356,2026-01-28
진안카센타,3,전북특별자치도 진안군 진안읍 진무로 1173,전북특별자치도 진안군 진안읍 군상리 100-5,35.79603646,127.4341142,2006-03-09,191,1,,,,,,063-432-3069,전북특별자치도 진안군청,063-430-2356,2026-01-28
진안점 기아오토큐,3,전북특별자치도 진안군 진안읍 우화4길 17,전북특별자치도 진안군 진안읍 군상리 292,35.79218792,127.4328621,2007-06-21,288,1,,,,,,063-433-1101,전북특별자치도 진안군청,063-430-2356,2026-01-28
애니카랜드 진안점,3,전북특별자치도 진안군 진안읍 진무로 979,전북특별자치도 진안군 진안읍 단양리 277-7,35.78379119,127.4233899,2015-03-09,983,1,,,,,,063-433-8777,전북특별자치도 진안군청,063-430-2356,2026-01-28
수정카센타,3,전북특별자치도 진안군 진안읍 진무로 1008,전북특별자치도 진안군 진안읍 군하리 311-4,35.7860036,127.4228926,2015-03-19,138,1,,,,,,063-433-4560,전북특별자치도 진안군청,063-430-2356,2026-01-28
주천종합카센타,3,전북특별자치도 진안군 주천면 동상주천로 2243,전북특별자치도 진안군 주천면 주양리 104-1,35.97665997,127.4280805,2017-08-02,215.1,1,,,,,,,전북특별자치도 진안군청,063-430-2356,2026-01-28
바른 정비,3,전북특별자치도 진안군 진안읍 진무로 867,전북특별자치도 진안군 진안읍 단양리 182-3,35.77565157,127.430487,2019-07-24,970,1,,,,,,063-433-7074,전북특별자치도 진안군청,063-430-2356,2026-01-28
