자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
(유)영광자동차공업사,1,전북특별자치도 군산시 개정면 모갱이1길 74,전북특별자치도 군산시 개정면 아동리 688-2,35.98542986,126.7668085,2020-09-25,1643,1,,,,09:00,18:00,063-453-9090,전북특별자치도 군산시청,063-454-5772,2026-06-04
(유)모든자동차공업사,1,전북특별자치도 군산시 개정면 아동북길 69,전북특별자치도 군산시 개정면 아동리 587-9,35.98090628,126.7704479,2019-07-01,1458,1,,,,09:00,18:00,,전북특별자치도 군산시청,063-454-5772,2026-06-04
(유)옥산자동차공업사,1,전북특별자치도 군산시 개정면 아동북길 75-26,전북특별자치도 군산시 개정면 아동리 587-12,35.98112761,126.7706761,2017-02-01,1775,1,,,,09:00,18:00,063-453-4300,전북특별자치도 군산시청,063-454-5772,2026-06-04
(주)군산종합모터스,1,전북특별자치도 군산시 개정면 최호장군길 4,전북특별자치도 군산시 개정면 발산리 462-5,35.95681771,126.791865,2016-02-04,2742,1,,,,09:00,18:00,063-452-1011,전북특별자치도 군산시청,063-454-5772,2026-06-04
새만금1급자동차공업사,1,전북특별자치도 군산시 강변로 12,전북특별자치도 군산시 금암동 274-47,35.985487,126.7248631,2015-10-29,1647.97,1,,,,09:00,18:00,063-442-4977,전북특별자치도 군산시청,063-454-5772,2026-06-04
1급낙원정비센타,1,전북특별자치도 군산시 풍전4길 33-4,전북특별자치도 군산시 소룡동 766-8,35.97907969,126.6773287,2011-11-14,2205.6,1,,,,09:00,18:00,063-462-6430,전북특별자치도 군산시청,063-454-5772,2026-06-04
군산서비스기아오토큐(유),1,전북특별자치도 군산시 미성로 502-2,전북특별자치도 군산시 미룡동 587,35.95384864,126.6757908,2011-06-18,3006,1,,,,09:00,18:00,063-442-9454,전북특별자치도 군산시청,063-454-5772,2026-06-04
르노코리아서비스센터군산정비,1,전북특별자치도 군산시 구암로 164,전북특별자치도 군산시 구암동 181-3,35.9832066,126.7572619,2010-07-13,5922,1,,,,09:00,18:00,063-443-3390,전북특별자치도 군산시청,063-454-5772,2026-06-04
군옥종합정비,1,전북특별자치도 군산시 옥구읍 옥구로 91,전북특별자치도 군산시 옥구읍 어은리 209-4,35.92028718,126.6762044,2005-05-06,1000,1,,,,09:00,18:00,063-471-4996,전북특별자치도 군산시청,063-454-5772,2026-06-04
(주)세진자동차정비공업사,1,전북특별자치도 군산시 성산면 금강로 584,전북특별자치도 군산시 성산면 둔덕리 460-2,35.99244947,126.7663903,2004-06-24,4438,1,,,,09:00,18:00,063-453-9298,전북특별자치도 군산시청,063-454-5772,2026-06-04
한진자동차정비,1,전북특별자치도 군산시 개정면 모갱이1길 108,전북특별자치도 군산시 개정면 아동리 573-1,35.98421006,126.768895,2003-12-24,1700,1,,,,09:00,18:00,063-452-0173,전북특별자치도 군산시청,063-454-5772,2026-06-04
동서종합자동차공업사,1,전북특별자치도 군산시 개정면 우산길 32,전북특별자치도 군산시 개정면 통사리 443-1,35.94783511,126.7998428,2003-11-08,3170,1,,,,09:00,18:00,063-451-9995,전북특별자치도 군산시청,063-454-5772,2026-06-04
(유)동서공업사,1,전북특별자치도 군산시 번영로 110,전북특별자치도 군산시 경장동 512-5,35.96862478,126.7318525,2003-07-24,1229,1,,,,09:00,18:00,063-446-2198,전북특별자치도 군산시청,063-454-5772,2026-06-04
(주)쉐보레 군산서비스센터,1,전북특별자치도 군산시 구암로 160,전북특별자치도 군산시 구암동 180-6,35.98333702,126.7570457,2003-07-24,2615,1,,,,09:00,18:00,063-445-0900,전북특별자치도 군산시청,063-454-5772,2026-06-04
서해자동차공업사,1,전북특별자치도 군산시 해망로 603,전북특별자치도 군산시 소룡동 820-4,35.98013996,126.6772488,2003-03-28,3532,1,,,,09:00,18:00,063-462-7555,전북특별자치도 군산시청,063-454-5772,2026-06-04
1급제일자동차공업사,1,전북특별자치도 군산시 십자다리길 65,전북특별자치도 군산시 산북동 1551-1,35.97003978,126.6597741,2003-03-28,4014,1,,,,09:00,18:00,063-442-4977,전북특별자치도 군산시청,063-454-5772,2026-06-04
(유)소룡중기자동차,1,전북특별자치도 군산시 풍전4길 13,전북특별자치도 군산시 소룡동 774,35.97757771,126.6792148,2003-03-24,4899,1,,,,09:00,18:00,063-465-5510,전북특별자치도 군산시청,063-454-5772,2026-06-04
군산자동차공업사,1,전북특별자치도 군산시 성산면 십자들로 71,전북특별자치도 군산시 성산면 도암리 563-13,36.00186117,126.7880048,2003-01-03,2302,1,,,,09:00,18:00,063-446-1188,전북특별자치도 군산시청,063-454-5772,2026-06-04
(유)세명자동차공업사,1,전북특별자치도 군산시 해망로 528,전북특별자치도 군산시 소룡동 1524-10,35.98369213,126.6849326,1998-06-03,5390,1,,,,09:00,18:00,063-467-0303,전북특별자치도 군산시청,063-454-5772,2026-06-04
(유)서군산자동차공업사,1,전북특별자치도 군산시 풍전4길 26,전북특별자치도 군산시 소룡동 832-5,35.97885725,126.6787994,1993-09-04,2512,1,,,,09:00,18:00,063-463-8370,전북특별자치도 군산시청,063-454-5772,2026-06-04
(유)태양자동차공업사,1,전북특별자치도 군산시 공단대로 692,전북특별자치도 군산시 소룡동 720,35.97818263,126.6737383,1992-10-09,1948,1,,,,09:00,18:00,063-467-9982,전북특별자치도 군산시청,063-454-5772,2026-06-04
현대자동차(주)군산하이테크센터,1,전북특별자치도 군산시 해망로 570,전북특별자치도 군산시 소룡동 676,35.98273118,126.6784924,1992-01-11,25839,1,,,,09:00,18:00,063-467-4111,전북특별자치도 군산시청,063-454-5772,2026-06-04
