자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
중앙자동차정비(주),1,"경기도 안양시 동안구 흥안대로451, 평촌동 (평촌동)",,37.394478,126.974994,2009-02-11,305,1,,,,,,031-425-5033,경기도 안양시청,031-8045-5650,2026-01-05
군포서비스 기아오토큐㈜,1,경기도 안양시 동안구 엘에스로95,,37.370599,126.950254,1998-06-21,388.32,1,,,,,,031-459-1230,경기도 안양시청,031-8045-5650,2026-01-05
(주)삼성자동차정비,1,"경기도 안양시 동안구 흥안대로439번길48-23, 관양동 (관양동)",,37.394405,126.971471,1983-07-28,527.37,1,,,,,,031-421-1950,경기도 안양시청,031-8045-5650,2026-01-05
오토맥스,1,"경기도 안양시 동안구 흥안대로439번길67-1, 관양동 (관양동)",,37.392890,126.970656,2017-09-07,619.86,1,,,,09:00,18:00,031-456-0037,경기도 안양시청,031-8045-5650,2026-01-05
만안현대서비스(주),1,"경기도 안양시 만안구 박달로473, 박달동 (박달동)",,37.402725,126.904921,1996-08-16,627.3,1,,,,,,031-447-8400,경기도 안양시청,031-8045-5650,2026-01-05
금강자동차정비검사소,1,"경기도 안양시 만안구 만안로92, 안양동 (안양동)",,37.391380,126.932461,2005-08-09,816,1,,,,,,031-458-4200,경기도 안양시청,031-8045-5650,2026-01-05
그린자동차정비,1,"경기도 안양시 동안구 귀인로79, 호계 2동 (호계동)",,37.382881,126.948344,2002-01-10,872.92,1,,,,08:30,18:00,031-454-8201,경기도 안양시청,031-8045-5650,2026-01-05
동안서비스기아오토큐㈜,1,"경기도 안양시 동안구 경수대로797번길41, 호계동 (호계동)",,37.389743,126.943833,1992-01-24,879.56,1,,,,,,031-456-9966,경기도 안양시청,031-8045-5650,2026-01-05
(주)케이투모터스,1,"경기도 안양시 동안구 경수대로797번길31, 호계 2동 (호계동)",,37.389944,126.944124,2004-04-28,886.8,1,,,,,,031-427-5051,경기도 안양시청,031-8045-5650,2026-01-05
(주)미소자동차서비스,1,"경기도 안양시 만안구 덕천로8, 안양동 (안양동)",,37.382037,126.937505,1986-06-01,966.84,1,,,,,,031-444-5001,경기도 안양시청,031-8045-5650,2026-01-05
부광모터스(주),1,경기도 안양시 만안구 박달로275번길 41,,37.40607508,126.8846805,2004-09-17,1136.22,1,,,,,,031-442-3113,경기도 안양시청,031-8045-5650,2026-01-05
한근자동차공업(주),1,"경기도 안양시 동안구 시민대로367, 관양동 (관양동)",,37.396834,126.971359,1994-04-06,1145.09,1,,,,,,031-421-3385,경기도 안양시청,031-8045-5650,2026-01-05
㈜태인자동차1급정비서비스,1,"경기도 안양시 동안구 전파로95번길6, 호계동 (호계동)",,37.390110,126.943523,2009-11-04,1188,1,,,,,,031-429-1429,경기도 안양시청,031-8045-5650,2026-01-05
(주)신진자동차공업사,1,"경기도 안양시 만안구 덕천로51, 안양동 (안양동)",,37.385740,126.935522,1969-12-27,1213.28,1,,,,,,031-446-3338,경기도 안양시청,031-8045-5650,2026-01-05
르노코리아 평촌정비사업소㈜,1,"경기도 안양시 동안구 부림로202, 관양동 (관양동)",,37.40069932,126.961051,2010-05-28,1278.4,1,,,,,,031-421-7100,경기도 안양시청,031-8045-5650,2026-01-05
카카오토모터스,1,"경기도 안양시 동안구 귀인로61, 호계동 (호계동)",,37.383548,126.947364,2012-07-16,1288,1,,,,,,031-477-8000,경기도 안양시청,031-8045-5650,2026-01-05
경원여객자동차 (주),1,"경기도 안양시 동안구 시민대로109, 호계 2동 (호계동)",,37.386930,126.944573,1983-12-15,1821,1,,,,,,031-452-0881,경기도 안양시청,031-8045-5650,2026-01-05
시민대로 현대서비스(주),1,"경기도 안양시 동안구 벌말로91, 관양동 (관양동)",,37.39649724,126.9684698,1993-08-20,1984.8,1,,,,,,031-421-6900,경기도 안양시청,031-8045-5650,2026-01-05
평촌서비스기아오토큐㈜,1,"경기도 안양시 동안구 시민대로393번길21, 관양동 (관양동)",,37.397446,126.973327,1993-07-12,1994.88,1,,,,,,031-423-8585,경기도 안양시청,031-8045-5650,2026-01-05
㈜현대드림모터스,1,"경기도 안양시 동안구 시민대로333, 관양동 (관양동)",,37.396437,126.967535,2017-12-06,2233.62,1,,,,,,031-477-1111,경기도 안양시청,031-8045-5650,2026-01-05
안양현대서비스㈜,1,"경기도 안양시 동안구 시민대로63, 호계동 (호계동)",,37.384548,126.941275,2007-06-07,2171.4,1,,,,,,031-422-6300,경기도 안양시청,031-8045-5650,2026-01-05
평촌현대서비스㈜,1,"경기도 안양시 동안구 시민대로383번길23, 관양동 (관양동)",,37.397583,126.972501,1992-10-07,2772.2,1,,,,,,031-422-2080,경기도 안양시청,031-8045-5650,2026-01-05
(주)동양고속,1,"경기도 안양시 동안구 흥안대로67, 호계 1동 (호계동)",,37.369056,126.952093,2005-08-03,2907.85,1,,,,,,031-458-9201,경기도 안양시청,031-8045-5650,2026-01-05
자일평촌서비스㈜,1,"경기도 안양시 동안구 벌말로40, (관양동)",,37.391462,126.970284,1993-12-15,4297.04,1,,,,,,031-421-6020,경기도 안양시청,031-8045-5650,2026-01-05
르노코리아 안양정비사업소㈜,1,"경기도 안양시 만안구 만안로100, 안양동 (안양동)",,37.392070,126.931988,1993-11-15,5645.19,1,,,,,,031-442-3000,경기도 안양시청,031-8045-5650,2026-01-05
평촌오토자동차 (주),2,경기도 안양시 동안구 시민대로 339,경기도 안양시 동안구 관양동 999-8,37.396427,126.968055,2022-04-28,6822.17,1,,,,,,031-423-8383,경기도 안양시청,031-8045-5650,2026-01-05
성대자동차공업사,2,"경기도 안양시 동안구 흥안대로427번길73, 관양동 (관양동)",,37.391978,126.970443,2018-04-23,3796.85,1,,,,,,031-596-2602,경기도 안양시청,031-8045-5650,2026-01-05
우일자동차정비공업사,2,경기도 안양시 동안구 시민대로 116,경기도 안양시 동안구 호계동 906-1,37.386905,126.945749,2021-03-31,3509.6,1,,,,,,031-425-3002,경기도 안양시청,031-8045-5650,2026-01-05
㈜케이지모빌리티 평촌서비스센터,2,경기도 안양시 동안구 벌말로 60,,37.393538,126.969518,2020-10-08,1449.84,1,,,,,,,경기도 안양시청,031-8045-5650,2026-01-05
만안서비스기아오토큐㈜,2,"경기도 안양시 동안구 시민대로109번길51, 호계 2동 (호계동)",,37.388121,126.942815,2002-06-05,1322.46,1,,,,,,031-427-5582,경기도 안양시청,031-8045-5650,2026-01-05
일진자동차공업사,2,"경기도 안양시 동안구 흥안대로427번길57, 관양동 (관양동)",,37.392121,126.971288,2015-11-05,1060.75,1,,,,,,,경기도 안양시청,031-8045-5650,2026-01-05
평촌현대모터스㈜,2,"경기도 안양시 동안구 시민대로384, 관양동 (관양동)",,37.395720,126.972854,2022-11-22,952.69,1,,,,,,031-425-5033,경기도 안양시청,031-8045-5650,2026-01-05
㈜카프라이즈,2,"경기도 안양시 동안구 벌말로148, 관양동 2동 (관양동)",,37.400893,126.970852,2009-10-07,696,1,,,,,,031-449-1619,경기도 안양시청,031-8045-5650,2026-01-05
프리미어모터스㈜평촌서비스센타,2,"경기도 안양시 동안구 경수대로508번길53, 호계 3동 (호계동)",,37.369853,126.958676,2003-08-18,689.5,1,,,,,,031-455-5628,경기도 안양시청,031-8045-5650,2026-01-05
제이앤더블유 주식회사(J&W Inc.),2,"경기도 안양시 동안구 벌말로38, 관양동 (관양동)",,37.391268,126.969628,2007-10-19,593.6,1,,,,,,031-424-9400,경기도 안양시청,031-8045-5650,2026-01-05
케이씨씨모빌리티㈜,2,"경기도 안양시 동안구 부림로188번길31, 관양동 (관양동)",,37.401069,126.961046,2019-08-28,569.88,1,,,,,,031-464-1572,경기도 안양시청,031-8045-5650,2026-01-05
금호자동차 공업사,2,"경기도 안양시 만안구 박달로380, 박달동 2층 (박달동)",,37.402773,126.895501,2020-04-29,523.45,1,,,,,,,경기도 안양시청,031-8045-5650,2026-01-05
엘림모터,2,"경기도 안양시 만안구 박달로380, 박달동 2층 (박달동)",,37.40277678,126.8955055,2018-03-08,496.78,1,,,,,,,경기도 안양시청,031-8045-5650,2026-01-05
에이치에스효성더클래스㈜ 안양평촌 서비스센터,2,"경기도 안양시 동안구 시민대로104, 호계동 (호계동)",,37.386357,126.945078,2006-03-14,484.95,1,,,,,,031-457-4972,경기도 안양시청,031-8045-5650,2026-01-05
㈜아이모터스,2,"경기도 안양시 만안구 전파로44번길24, 안양동 (안양동)",,37.389271,126.937392,2013-03-27,471.62,1,,,,,,,경기도 안양시청,031-8045-5650,2026-01-05
디비대박모터스㈜,2,"경기도 안양시 만안구 만안로100, 안양동 (안양동)",,37.392070,126.931988,2018-08-23,464.1,1,,,,,,031-443-7777,경기도 안양시청,031-8045-5650,2026-01-05
㈜새라컴퍼니,2,"경기도 안양시 동안구 흥안대로427번길76-2, 관양동 (관양동)",,37.392931,126.970226,2016-09-27,378,1,,,,,,031-429-4940,경기도 안양시청,031-8045-5650,2026-01-05
엘앤티렉서스㈜,2,"경기도 안양시 만안구 만안로72, 안양 6동 (안양동)",,37.389739,126.933263,2003-01-17,313.01,1,,,,,,031-446-8585,경기도 안양시청,031-8045-5650,2026-01-05
㈜삼천리모터스,2,"경기도 안양시 만안구 덕천로6, 안양 7동 (안양동)",,37.381964,126.937461,2000-06-30,280.74,1,,,,,,031-447-0055,경기도 안양시청,031-8045-5650,2026-01-05
브리티시오토㈜,2,"경기도 안양시 동안구 전파로95번길31, 호계 2동 (호계동)",,37.391003,126.942618,1996-09-11,240,1,,,,,,031-429-7778,경기도 안양시청,031-8045-5650,2026-01-05
중앙자동차정비㈜-지점,2,"경기도 안양시 동안구 시민대로364, 관양 2동 (관양동)",,37.395945,126.970648,1994-06-22,171,1,,,,,,031-425-6666,경기도 안양시청,031-8045-5650,2026-01-05
인덕원자동차,2,경기도 안양시 동안구 벌말로102번길 65,,37.398094,126.972000155,2025-09-16,578.63,1,,,,,,031-424-8585,경기도 안양시청,031-8045-5650,2026-01-05
수림카서비스,3,"경기도 안양시 만안구 만안로320, 안양동 (안양동)",,37.407837,126.916922,2013-04-08,50.84,1,,,,,,031-466-7883,경기도 안양시청,031-8045-5650,2026-01-05
우정자동차공업사,3,"경기도 안양시 동안구 경수대로731, 호계동 (호계동)",,37.386826,126.950108,1997-06-18,55.2,1,,,,,,031-451-3218,경기도 안양시청,031-8045-5650,2026-01-05
퍼스트샵,3,"경기도 안양시 동안구 흥안대로49번길10, 호계동 (호계동)",,37.368643,126.951253,2022-09-16,56,1,,,,,,031-459-5161,경기도 안양시청,031-8045-5650,2026-01-05
공임나라,3,"경기도 안양시 동안구 관악대로410, 관양동 (관양동)",,37.404342,126.968512,1998-10-17,63,1,,,,,,031-423-1542,경기도 안양시청,031-8045-5650,2026-01-05
일류카서비스,3,"경기도 안양시 만안구 석천로206-1, 석수동 (석수동)",,37.413761,126.911516,2014-05-26,63.12,1,,,,,,031-454-9739,경기도 안양시청,031-8045-5650,2026-01-05
필오토,3,"경기도 안양시 동안구 벌말로101, 관양동 101호 (관양동)",,37.397708,126.968311,2017-07-05,63.75,1,,,,,,031-423-2016,경기도 안양시청,031-8045-5650,2026-01-05
정직한자동차공업사,3,"경기도 안양시 만안구 박달로275번길20, 박달동 (박달동)",,37.404748,126.885091,2018-07-20,66.88,1,,,,,,,경기도 안양시청,031-8045-5650,2026-01-05
오토링,3,"경기도 안양시 만안구 박달로497번길62, 박달동 107동 108호 (박달동)",,37.405221,126.906794,2013-12-31,69.5,1,,,,,,031-469-9976,경기도 안양시청,031-8045-5650,2026-01-05
제일카센타,3,"경기도 안양시 만안구 덕천로34번길28, 안양동 (안양동)",,37.384509,126.937831,2013-01-03,70,1,,,,,,031-466-2936,경기도 안양시청,031-8045-5650,2026-01-05
지성자동차공업사,3,"경기도 안양시 동안구 안양판교로26-4, 관양동 (관양동)",,37.399797,126.978502,2004-03-09,77,1,,,,,,031-424-2880,경기도 안양시청,031-8045-5650,2026-01-05
모든차공업사,3,"경기도 안양시 동안구 엘에스로99, 호계동 (호계동)",,37.370539,126.949668,2015-08-03,78,1,,,,,,,경기도 안양시청,031-8045-5650,2026-01-05
미랜드카센타,3,"경기도 안양시 만안구 만안로29, 101호 (안양동, 안양동)",,37.385888,126.934291,2018-02-26,78.19,1,,,,,,,경기도 안양시청,031-8045-5650,2026-01-05
대안자동차공업사,3,"경기도 안양시 만안구 석천로159번길67, 석수동 (석수동)",,37.414437,126.907541,2015-05-20,78.3,1,,,,,,031-471-5564,경기도 안양시청,031-8045-5650,2026-01-05
평촌정비공업사,3,"경기도 안양시 동안구 전파로88, 신원비젼타워 111호 (호계동)",,37.389390,126.942562,2012-06-21,82.85,1,,,,,,031-478-8890,경기도 안양시청,031-8045-5650,2026-01-05
도성카병원샤워,3,"경기도 안양시 동안구 엘에스로91번길12, 호계동 (호계동)",,37.370444,126.950076,2024-05-09,84,1,,,,,,,경기도 안양시청,031-8045-5650,2026-01-05
오토오아시스 열린점,3,"경기도 안양시 동안구 관악대로248, 비산동 (비산동)",,37.401419,126.950706,1998-11-16,85.2,1,,,,,,031-385-8572,경기도 안양시청,031-8045-5650,2026-01-05
모든정비,3,"경기도 안양시 동안구 동편로27번길26-8, 관양동 (관양동)",,37.407129,126.971941,2014-10-23,96.24,1,,,,,,031-442-0199,경기도 안양시청,031-8045-5650,2026-01-05
대현자동차,3,"경기도 안양시 동안구 관악대로388번길30, 관양동 (관양동)",,37.402988,126.966170,2019-08-28,98.42,1,,,,,,,경기도 안양시청,031-8045-5650,2026-01-05
다온자동차,3,"경기도 안양시 만안구 수리산로12, (안양동, 안양동)",,37.387120,126.927688,1997-09-27,100.5,1,,,,,,031-468-3984,경기도 안양시청,031-8045-5650,2026-01-05
스마트자동차,3,"경기도 안양시 만안구 안양로329번길103, 안양동 (안양동)",,37.400732,126.913523,2012-08-07,101.01,1,,,,,,031-441-2258,경기도 안양시청,031-8045-5650,2026-01-05
이도모터스,3,"경기도 안양시 동안구 귀인로190번길90-25, 평촌동 (평촌동)",,37.381930,126.962066,2018-07-23,106.02,1,,,,,,,경기도 안양시청,031-8045-5650,2026-01-05
Mechanic J,3,"경기도 안양시 동안구 동편로27번길26-10, 관양동 (관양동)",,37.407122,126.972122,2013-07-15,108.01,1,,,,,,070-4159-2610,경기도 안양시청,031-8045-5650,2026-01-05
공임나라 안양남부점,3,"경기도 안양시 동안구 엘에스로34, 호계동 103호 (호계동)",,37.367387,126.955904,2022-02-23,108.5,1,,,,,,031-429-6823,경기도 안양시청,031-8045-5650,2026-01-05
동편 현대 기아차 정비,3,"경기도 안양시 동안구 동편로184번길19-3, 관양동 101호 (관양동)",,37.405987,126.969102,2015-03-16,115.06,1,,,,,,031-423-5599,경기도 안양시청,031-8045-5650,2026-01-05
프로마스터,3,"경기도 안양시 만안구 안양로398, 안양동 (안양동)",,37.406571,126.915460,2013-04-24,120,1,,,,,,031-441-5207,경기도 안양시청,031-8045-5650,2026-01-05
동은카클리닉,3,"경기도 안양시 만안구 와룡로3, 석수동 (석수동)",,37.404692,126.898341,2015-12-24,123,1,,,,08:30,,031-472-5797,경기도 안양시청,031-8045-5650,2026-01-05
영 Motors,3,"경기도 안양시 만안구 안양로386, 안양동 (안양동)",,37.405407,126.916279,2014-02-25,124.6,1,,,,,,031-465-7537,경기도 안양시청,031-8045-5650,2026-01-05
친절카서비스,3,"경기도 안양시 동안구 관양로203, 관양동 (관양동)",,37.402677,126.969833,2004-07-27,133.3,1,,,,,,031-425-6336,경기도 안양시청,031-8045-5650,2026-01-05
타이어테크 안양점,3,"경기도 안양시 동안구 관악대로276번길10, 비산동 (비산동)",,37.401671,126.953651,2015-04-01,136.04,1,,,,,,031-453-0222,경기도 안양시청,031-8045-5650,2026-01-05
the car,3,"경기도 안양시 만안구 오리로52번길46, 박달동 (박달동)",,37.410151,126.885701,2018-05-30,141.25,1,,,,,,,경기도 안양시청,031-8045-5650,2026-01-05
오토브랜드,3,"경기도 안양시 동안구 벌말로94, 관양동 (관양동)",,37.396687,126.968944,2013-12-23,151.2,1,,,,,,1899-4420,경기도 안양시청,031-8045-5650,2026-01-05
아트카스토리,3,"경기도 안양시 만안구 현충로28, 안양동 (안양동)",,37.392097,126.928024,2007-02-20,174.9,1,,,,,,031-469-8816,경기도 안양시청,031-8045-5650,2026-01-05
제이모터스,3,"경기도 안양시 만안구 박달로380, 코리아골프클럽 B202호 (박달동)",,37.402773,126.895501,2018-12-28,189,1,,,,,,031-468-1088,경기도 안양시청,031-8045-5650,2026-01-05
블루윈카프로정비,3,"경기도 안양시 만안구 안양로31, 안양동 (안양동)",,37.378711,126.938387,2020-08-19,197.69,1,,,,,,031-468-8880,경기도 안양시청,031-8045-5650,2026-01-05
