자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
안전자동차공업사,1,전라남도 함평군 함평읍 함장로 1202-35,전라남도 함평군 함평읍 기각리 1112-1,35.05670999,126.5275926,1998-04-02,1647,1,,,,09:00,18:00,061-323-4115,전라남도 함평군,061-320-1755,2026-03-27
함평제일자동차공업사,1,전라남도 함평군 함평읍 함평천좌길 12,전라남도 함평군 함평읍 기각리 192,35.06065458,126.5267236,2000-01-31,1130,1,,,,09:00,18:00,061-324-0271,전라남도 함평군,061-320-1755,2026-03-27
(유)광목,1,전라남도 함평군 학교면 영산로 3753,전라남도 함평군 학교면 죽정리 85,35.03468226,126.5586759,2004-06-24,6826,1,,,,09:00,18:00,061-323-0055,전라남도 함평군,061-320-1755,2026-03-27
(유)문장자동차공업사,1,전라남도 함평군 해보면 해삼로 392-9,전라남도 함평군 해보면 금덕리 8,35.18429748,126.6058487,2006-07-19,1377,1,,,,09:00,18:00,061-322-0808,전라남도 함평군,061-320-1755,2026-03-27
함평현대서비스,1,전라남도 함평군 대동면 학동로 404,전라남도 함평군 대동면 향교리 144-9,35.06141192,126.5378176,2020-10-12,3306,1,,,,09:00,18:00,061-323-8205,전라남도 함평군,061-320-1755,2026-03-27
광성정비,3,전라남도 함평군 함평읍 함장로 1202-22,전라남도 함평군 함평읍 기각리 1097,35.05779837,126.5265471,2000-03-14,898,1,,,,09:00,18:00,061-323-5109,전라남도 함평군,061-320-1755,2026-03-27
기성카써비스3급공업사,3,전라남도 함평군 해보면 밀재로 1308,전라남도 함평군 해보면 문장리 64-1,35.1801446,126.6063753,2001-04-02,661,1,,,,09:00,18:00,061-323-0759,전라남도 함평군,061-320-1755,2026-03-27
토탈카센타,3,전라남도 함평군 함평읍 광남길 69-18,전라남도 함평군 함평읍 기각리 877,35.06448888,126.5198168,2003-03-04,1511,1,,,,09:00,18:00,061-322-5600,전라남도 함평군,061-320-1755,2026-03-27
두리모터스,3,전라남도 함평군 학교면 함영로 532,전라남도 함평군 학교면 사거리 712-9,35.02490291,126.5323435,1999-04-16,567,1,,,,09:00,18:00,061-322-5948,전라남도 함평군,061-320-1755,2026-03-27
진산카센타,3,전라남도 함평군 함평읍 영수길 333,전라남도 함평군 함평읍 기각리 376-7,35.0671538,126.527471,2013-07-24,232,3,2024-05-07,,,09:00,18:00,061-322-0207,전라남도 함평군,061-320-1755,2026-03-27
매일카센타,3,전라남도 함평군 학교면 함영로 483,전라남도 함평군 학교면 사거리 577-2,35.02040786,126.5335643,2002-02-14,496,1,,,,09:00,18:00,061-323-5559,전라남도 함평군,061-320-1755,2026-03-27
한국카맨샵,3,전라남도 함평군 월야면 밀재로 1488,전라남도 함평군 월야면 월야리 759-18,35.17910042,126.6246573,2013-07-04,1031,1,,,,09:00,18:00,061-323-8297,전라남도 함평군,061-320-1755,2026-03-27
손불3급공업사,3,전라남도 함평군 손불면 손무로 765-8,전라남도 함평군 손불면 대전리 678-2,35.14211544,126.4303541,2012-01-16,661,1,,,,09:00,18:00,061-322-0114,전라남도 함평군,061-320-1755,2026-03-27
믿음정비센타,3,전라남도 함평군 대동면 학동로 497,전라남도 함평군 대동면 향교리 829-1,35.0676381,126.530575,2002-03-25,467,1,,,,09:00,18:00,061-322-9626,전라남도 함평군,061-320-1755,2026-03-27
