자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
광진공업사,1,전라북도 고창군 고창읍 보릿골로 128,전라북도 고창군 고창읍 읍내리 681-19,35.43685134,126.6961074,1980-07-01,4532,1,,,,09:00,18:00,063-564-2723,전라북도 고창군,063-560-2418,2023-07-20
유한회사 고창자동차공업사,1,전라북도 고창군 신림면 고인돌대로 2051-7,전라북도 고창군 신림면 부송리 31-3,35.46153169,126.6970721,1997-09-24,2304,1,,,,09:00,18:00,063-564-2723,전라북도 고창군,063-560-2418,2023-07-20
우리자동차공업사,1,전라북도 고창군 고창읍 덕산길 59,전라북도 고창군 고창읍 덕산리 227-6,35.4297315,126.6892405,1999-07-21,1838,1,,,,09:00,18:00,063-564-5511,전라북도 고창군,063-560-2418,2023-07-20
삼성자동차공업사,1,전라북도 고창군 고창읍 백양길 10,전라북도 고창군 고창읍 덕산리 120,35.42385121,126.6934298,2014-03-20,3850,1,,,,09:00,18:00,063-564-7676,전라북도 고창군,063-560-2418,2023-07-20
현대고창서비스,2,전라북도 고창군 고창읍 보릿골로 106,전라북도 고창군 고창읍 읍내리 616-35,35.43459013,126.6958251,2011-01-28,904,1,,,,09:00,18:00,063-561-1911,전라북도 고창군,063-560-2418,2023-07-20
한국자동차정비공업사,3,전라북도 고창군 고창읍 중거리당산로 23,전라북도 고창군 고창읍 덕산리 115-5,35.42406817,126.6922662,1997-05-21,162,1,,,,09:00,18:00,063-563-0114,전라북도 고창군,063-560-2418,2023-07-20
해리자동차공업사,3,전라북도 고창군 해리면 해리중앙로 111,전라북도 고창군 해리면 하련리 236-9,35.46178481,126.5389537,1997-12-11,162,1,,,,09:00,18:00,063-563-6265,전라북도 고창군,063-560-2418,2023-07-20
유명자동차공업사,3,전라북도 고창군 대산면 대성로 281,전라북도 고창군 대산면 매산리 970-3,35.34132222,126.6039896,1998-01-13,1653,1,,,,09:00,18:00,,전라북도 고창군,063-560-2418,2023-07-20
모양자동차공업사,3,전라북도 고창군 고창읍 동리로 6,전라북도 고창군 고창읍 797-84,35.43316548,126.6927513,1998-01-17,330,1,,,,09:00,18:00,063-564-4766,전라북도 고창군,063-560-2418,2023-07-20
장원카센타,3,전라북도 고창군 해리면 희어재로 13,전라북도 고창군 해리면 하련리 66-5,35.45890005,126.5444958,1998-03-28,165,1,,,,09:00,18:00,063-561-3413,전라북도 고창군,063-560-2418,2023-07-20
온누리 카 써비스,3,전라북도 고창군 대산면 대산길 81,전라북도 고창군 대산면 매산리 286-3,35.34218688,126.5983401,1998-07-20,193.3,1,,,,09:00,18:00,063-564-1243,전라북도 고창군,063-560-2418,2023-07-20
현대자동차클리닉고창점,3,전라북도 고창군 고창읍 소반3길 17-2,전라북도 고창군 고창읍 읍내리 689-16,35.43982163,126.6945058,1998-08-01,181.3,1,,,,09:00,18:00,063-564-8796,전라북도 고창군,063-560-2418,2023-07-20
제일카센타,3,전라북도 고창군 고창읍 소반2길 6,전라북도 고창군 고창읍 읍내리 685,35.43884914,126.6963025,1998-08-22,174.9,1,,,,09:00,18:00,063-562-9983,전라북도 고창군,063-560-2418,2023-07-20
현인자동차공업사,3,전라북도 고창군 고수면 고인돌대로 1377,전라북도 고창군 고수면 부곡리 398-50,35.40725518,126.6764682,1998-11-28,176,1,,,,09:00,18:00,063-563-8199,전라북도 고창군,063-560-2418,2023-07-20
공음자동차공업사,3,전라북도 고창군 공음면 공음길 58,전라북도 고창군 공음면 칠암리 569-3,35.37870055,126.5137629,1998-12-29,142.5,1,,,,09:00,18:00,063-561-0902,전라북도 고창군,063-560-2418,2023-07-20
흥덕종합자동차공업사,3,전라북도 고창군 흥덕면 선운대로 3714,전라북도 고창군 흥덕면 흥덕리 562,35.51817744,126.6986939,1999-01-06,177.3,1,,,,09:00,18:00,063-561-3016,전라북도 고창군,063-560-2418,2023-07-20
애니카랜드,3,전라북도 고창군 고창읍 성산로 40,전라북도 고창군 고창읍 읍내리 681-15,35.43808988,126.696878,1999-05-27,290,1,,,,09:00,18:00,063-563-4352,전라북도 고창군,063-560-2418,2023-07-20
신세계카공업사,3,전라북도 고창군 고창읍 중거리당산로 82-1,전라북도 고창군 고창읍 덕산리 219-4,35.42745866,126.6971557,1999-06-04,184.4,1,,,,09:00,18:00,063-561-1622,전라북도 고창군,063-560-2418,2023-07-20
성진카인테리어,3,전라북도 고창군 고창읍 성산로 40,전라북도 고창군 고창읍 읍내리 681-15,35.43808988,126.696878,1999-07-14,182.2,1,,,,09:00,18:00,063-561-1666,전라북도 고창군,063-560-2418,2023-07-20
고창점기아오토큐,3,전라북도 고창군 고창읍 소반7길 28,전라북도 고창군 고창읍 석교리 8-5,35.44062029,126.6952562,1999-12-13,145,1,,,,09:00,18:00,063-564-8586,전라북도 고창군,063-560-2418,2023-07-20
성운자동차공업사,3,전라북도 고창군 무장면 녹두로 83,전라북도 고창군 무장면 교흥리 183-4,35.42320733,126.5667853,2000-02-10,334,1,,,,09:00,18:00,063-561-1485,전라북도 고창군,063-560-2418,2023-07-20
대산종합카센타,3,전라북도 고창군 대산면 대산길 81,전라북도 고창군 대산면 매산리 286-3,35.34218688,126.5983401,2000-02-15,385,1,,,,09:00,18:00,063-564-8107,전라북도 고창군,063-560-2418,2023-07-20
씽씽카공업사,3,전라북도 고창군 고창읍 남정6길 10,전라북도 고창군 고창읍 읍내리 557-11,35.43176116,126.6962851,2000-04-12,165,1,,,,09:00,18:00,063-561-5105,전라북도 고창군,063-560-2418,2023-07-20
영신카센타,3,전라북도 고창군 고창읍 고인돌대로 1875,전라북도 고창군 고창읍 성두리 435-32,35.44717101,126.6952491,2000-04-12,191.4,1,,,,09:00,18:00,063-564-1830,전라북도 고창군,063-560-2418,2023-07-20
토탈카써비스,3,전라북도 고창군 대산면 대성로 203,전라북도 고창군 대산면 산정리 7-6,35.33706389,126.5972985,2000-06-13,569,1,,,,09:00,18:00,063-561-5115,전라북도 고창군,063-560-2418,2023-07-20
지로카센타,3,전라북도 고창군 상하면 선운대로 1097,전라북도 고창군 상하면 검삼리 43-3,35.46378443,126.5111405,2000-07-21,165,1,,,,09:00,18:00,063-562-2482,전라북도 고창군,063-560-2418,2023-07-20
금수카센타,3,전라북도 고창군 고창읍 월곡4길 21,전라북도 고창군 고창읍 교촌리 425,35.4372651,126.7104362,2000-08-17,102.3,1,,,,09:00,18:00,063-561-5597,전라북도 고창군,063-560-2418,2023-07-20
황제카써비스,3,전라북도 고창군 심원면 선운대로 2156,전라북도 고창군 심원면 하전리 409-1,35.53883728,126.5687845,2000-11-29,100,1,,,,09:00,18:00,063-564-1022,전라북도 고창군,063-560-2418,2023-07-20
유카라이프,3,전라북도 고창군 고창읍 고인돌대로 1895-12,전라북도 고창군 고창읍 교촌리 223-1,35.44865845,126.6960718,2001-04-04,150,1,,,,09:00,18:00,063-564-4753,전라북도 고창군,063-560-2418,2023-07-20
성창카센타,3,전라북도 고창군 공음면 왕제산로 67,전라북도 고창군 고창읍 성두리 438,35.37749803,126.5141707,2001-11-19,178,1,,,,09:00,18:00,,전라북도 고창군,063-560-2418,2023-07-20
고인돌차량정비소(상행선),3,전라북도 고창군 고창읍 서해안고속도로 80,전라북도 고창군 고창읍 신월리 263-18,35.46193143,126.6733983,2002-09-10,83,1,,,,09:00,18:00,063-561-5517,전라북도 고창군,063-560-2418,2023-07-20
고인돌차량정비소(하행선),3,전라북도 고창군 신림면 서해안고속도로 81,전라북도 고창군 신림면 벽송리 557-10,35.46856971,126.6737813,2002-09-10,346.5,1,,,,09:00,18:00,063-561-6319,전라북도 고창군,063-560-2418,2023-07-20
매일카센타,3,전라북도 고창군 고창읍 천변북로 15,전라북도 고창군 고창읍 읍내리 863-93,35.43469386,126.6940715,2003-01-29,826,1,,,,09:00,18:00,063-562-5559,전라북도 고창군,063-560-2418,2023-07-20
애니카랜드 선운산점(삼보자동차공업사),3,전라북도 고창군 흥덕면 흥덕로 36,전라북도 고창군 흥덕면 동사리 437-34,35.51915156,126.7033469,2004-02-27,421.2,1,,,,09:00,18:00,063-563-7577,전라북도 고창군,063-560-2418,2023-07-20
삼양밧데리,3,전라북도 고창군 부안면 복분자로 887-1,전라북도 고창군 부안면 중흥리 149-1,35.51332873,126.6725245,2004-09-02,280,1,,,,09:00,18:00,063-564-4490,전라북도 고창군,063-560-2418,2023-07-20
쌍용자동차 고창서비스프라자,3,전라북도 고창군 고창읍 고인돌대로 1854,전라북도 고창군 고창읍 석교리 22-29,35.4450571,126.6947592,2007-02-05,600,1,,,,09:00,18:00,063-562-5583,전라북도 고창군,063-560-2418,2023-07-20
태성카센타,3,전라북도 고창군 고창읍 학전2길 8,전라북도 고창군 고창읍 읍내리 1014,35.43519461,126.6882856,2009-10-21,929,1,,,,09:00,18:00,063-564-8805,전라북도 고창군,063-560-2418,2023-07-20
한국지엠 고창바로정비서비스,3,전라북도 고창군 고창읍 고인돌대로 1767-12,전라북도 고창군 고창읍 읍내리 998-1,35.43684031,126.6917594,2011-03-15,186,1,,,,09:00,18:00,063-564-8250,전라북도 고창군,063-560-2418,2023-07-20
타이어테크 고창점,3,전라북도 고창군 고창읍 녹두로 1303,전라북도 고창군 고창읍 읍내리 773-1,35.43375019,126.6887846,2011-04-28,468,1,,,,09:00,18:00,063-564-2626,전라북도 고창군,063-560-2418,2023-07-20
우리카 고창점,3,전라북도 고창군 고창읍 덕산길 59,전라북도 고창군 고창읍 덕산리 227-6,35.4297315,126.6892405,2012-11-02,330,1,,,,09:00,18:00,063-561-2110,전라북도 고창군,063-560-2418,2023-07-20
수정카공업사,3,전라북도 고창군 흥덕면 선운대로 3785,전라북도 고창군 흥덕면 흥덕리 34-2,35.52218614,126.704403,2013-07-26,366.3,1,,,,09:00,18:00,063-563-8316,전라북도 고창군,063-560-2418,2023-07-20
동일카센타,3,전라북도 고창군 고창읍 중거리당산로 37,전라북도 고창군 고창읍 덕산리 190-1,35.42489345,126.6935536,2013-12-12,968,1,,,,09:00,18:00,063-562-5483,전라북도 고창군,063-560-2418,2023-07-20
심원카서비스,3,전라북도 고창군 심원면 심원로 140,전라북도 고창군 심원면 도천리 74-1,35.51969088,126.5454182,2014-03-21,547,1,,,,09:00,18:00,,전라북도 고창군,063-560-2418,2023-07-20
슈퍼카랜드,3,전라북도 고창군 고창읍 보릿골로 48,전라북도 고창군 고창읍 읍내리 518-64,35.42960269,126.6952845,2014-03-21,250,1,,,,09:00,18:00,063-562-3366,전라북도 고창군,063-560-2418,2023-07-20
선운산농협 자동차 수리센터,3,전라북도 고창군 무장면 무장읍성길 23,전라북도 고창군 무장면 무장리 303-1,35.41578932,126.5592544,2014-05-30,2993,1,,,,09:00,18:00,063-562-9604,전라북도 고창군,063-560-2418,2023-07-20
탑코리아자동차정비소,3,전라북도 고창군 고창읍 녹두로 1301,전라북도 고창군 고창읍 읍내리 774-16,35.43406696,126.6885939,2014-10-06,830,1,,,,09:00,18:00,063-561-5100,전라북도 고창군,063-560-2418,2023-07-20
정직 카센타,3,전라북도 고창군 고창읍 녹두로 1290,전라북도 고창군 고창읍 읍내리 1037-1,35.4333858,126.6872882,2016-11-14,418,1,,,,09:00,18:00,063-561-6066,전라북도 고창군,063-560-2418,2023-07-20
삼성자동차공업사,1,전라북도 고창군 고창읍 백양길 10,전라북도 고창군 고창읍 덕산리 120,35.42385121,126.6934298,1994-04-26,3850,3,2014-02-14,,,09:00,18:00,063-564-7676,전라북도 고창군,063-560-2418,2023-07-20
탑코리아자동차정비,1,전라북도 고창군 고창읍 율계신월길 60,전라북도 고창군 고창읍 율계리 153,35.44812824,126.6861165,2011-10-28,1357,3,2016-02-04,,,09:00,18:00,063-561-5100,전라북도 고창군,063-560-2418,2023-07-20
오스피드자동차공업사,3,전라북도 고창군 고창읍 소반2길 6,전라북도 고창군 고창읍 읍내리 685,35.43884914,126.6963025,1999-06-08,188.8,3,2015-02-04,,,09:00,18:00,063-564-6690,전라북도 고창군,063-560-2418,2023-07-20
대성자동차공업사,3,전라북도 고창군 대산면 대성로 203,전라북도 고창군 대산면 산정리 7-6,35.33706389,126.5972985,2000-03-03,431,3,2014-12-15,,,09:00,18:00,063-564-5735,전라북도 고창군,063-560-2418,2023-07-20
평화자동차종합써비스,3,전라북도 고창군 고창읍 덕산월계길 1,전라북도 고창군 고창읍 덕산리 399-2,35.43405004,126.6821009,2001-03-19,180,3,2001-03-10,,,09:00,18:00,063-561-4822,전라북도 고창군,063-560-2418,2023-07-20
성두카센타,3,전라북도 고창군 고창읍 고인돌대로 1897-9,전라북도 고창군 고창읍 성두리 439-2,35.44891804,126.6960752,2001-10-16,150,3,2001-10-15,,,09:00,18:00,063-563-8486,전라북도 고창군,063-560-2418,2023-07-20
왕세카센타,3,전라북도 고창군 고수면 고인돌대로 1416-3,전라북도 고창군 고수면 봉산리 359-2,35.41033348,126.678944,2005-06-01,178.01,3,2013-10-14,,,09:00,18:00,063-564-0951,전라북도 고창군,063-560-2418,2023-07-20
슈퍼카랜드,3,전라북도 고창군 고창읍 보릿골로 48,전라북도 고창군 고창읍 읍내리 518-64,35.42960269,126.6952845,2013-07-26,250,3,2014-03-13,,,09:00,18:00,063-562-3366,전라북도 고창군,063-560-2418,2023-07-20
