자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
(주)모터원,03,,경기도 파주시 파주읍 봉암리 1343-1,37.8168249613,126.7936008476,2016-09-28,124.79,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
(주)진흥공업사,01,경기도 파주시 문산읍 우계로 430-13,경기도 파주시 문산읍 선유리 672-1,37.8579238148,126.7963573184,1972-08-28,4364,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
(주)파주자동차정비검사소,01,경기도 파주시 천정구로 163-15,경기도 파주시 교하동 423-15,37.7483756351,126.7497368476,2020-11-20,2422,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
(주)파주정비서비스,01,경기도 파주시 월롱면 통일로 686,경기도 파주시 월롱면 영태리 496-1,37.770739642,126.7913345474,2004-08-18,1464,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
(주)하이크,01,경기도 파주시 운정로 98,경기도 파주시 상지석동 559-5,37.7213798811,126.7766709932,2001-10-12,1000,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
(주)한강모터스,01,경기도 파주시 탄현면 법흥로 122,경기도 파주시 탄현면 법흥리 500-4,37.7788627082,126.7062918545,2016-03-23,1541,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
100번지 카센타,03,경기도 파주시 파주읍 정문로558번길 5,경기도 파주시 파주읍 백석리 100,37.8062939858,126.8192517241,2009-10-22,109.4,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
1st motors (퍼스트 모터스),03,경기도 파주시 파주읍 통일로 1561,경기도 파주시 파주읍 봉서리 472-5,37.8470134862,126.7887394043,2024-03-18,329,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
1급 승진자동차공업사,01,경기도 파주시 조리읍 능안로 136-1,경기도 파주시 조리읍 능안리 40-8,37.741873122,126.7925370117,2012-05-07,1457,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
21세기자동차공업사,03,경기도 파주시 월롱산로 52,경기도 파주시 야동동 252-6,37.7809201188,126.7651291328,1999-05-07,684,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
365타이어 문산점,03,경기도 파주시 문산읍 문향로 6,경기도 파주시 문산읍 문산리 17-192,37.8526588821,126.7868101756,2010-09-10,261.2,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
3KS MOTORS(쓰리케이스모터스),02,경기도 파주시 하우3길 17,경기도 파주시 야당동 59-1,37.7182966615,126.7712162209,2017-06-22,739,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
911 Service,03,경기도 파주시 청석로 12-2,경기도 파주시 동패동 1341,37.7066796637,126.7296874822,2016-10-11,198,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
ALL MOTORS,03,경기도 파주시 교하로 525,경기도 파주시 동패동 581-6,37.7053219744,126.7205602688,2023-01-03,152.23,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
Bosch Car Service 제일오토샵,03,경기도 파주시 순못길 14-12,경기도 파주시 다율동 999-11,37.7273520038,126.716503464,1997-09-18,239.5,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
BUZZA MOTORS 부짜모터스,03,경기도 파주시 지목로 113,경기도 파주시 신촌동 58-8,37.7285221257,126.702335289,2019-09-03,168,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
Cars motors,03,경기도 파주시 심학산로 71,경기도 파주시 서패동 148,37.7162136101,126.699239712,2020-10-27,552,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
CarSsem,03,경기도 파주시 조리읍 문원길 238,경기도 파주시 조리읍 대원리 257,37.7249846206,126.8138429625,2022-05-20,753,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
DEVIL 모터스,03,경기도 파주시 법원읍 화합로474번길 57,경기도 파주시 법원읍 갈곡리 63-11,37.846429517,126.9179898399,2024-07-25,470,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
DJ모터스,03,경기도 파주시 월롱면 엘지로386번길 2,경기도 파주시 월롱면 덕은리 816-6,37.817203728,126.7590334284,2012-02-27,158.68,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
DOC POWER,03,경기도 파주시 탄현면 방촌로 579-61,경기도 파주시 탄현면 축현리 899-2,37.7962847488,126.7137280734,2010-12-29,198,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
DS Motors,03,경기도 파주시 와석순환로172번길 7-25,경기도 파주시 동패동 1831-1,37.7147497644,126.7401920302,2019-11-25,268.12,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
EJmotors,03,경기도 파주시 교하로 753,경기도 파주시 서패동 66-1,37.7148847807,126.7002701287,1998-01-12,95,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
e-모터스,03,경기도 파주시 시청로 145,경기도 파주시 아동동 322-13,37.7667533061,126.7797853229,2021-02-23,129.13,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
For Car,03,경기도 파주시 문산읍 통일로 1675-2,경기도 파주시 문산읍 문산리 17-278,37.8567871296,126.7885609509,2016-10-12,518,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
G1 trading,03,경기도 파주시 산남로 86,경기도 파주시 산남동 246-2,37.6994218781,126.6940671769,2017-03-20,929,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
GM 대우자동차 교하 바로정비,03,경기도 파주시 유채꽃길 111,경기도 파주시 문발동 583-6,37.722325373,126.7058244708,2010-12-13,106.4,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
GS RESTORE,01,경기도 파주시 교하로863번길 31,경기도 파주시 문발동 60-3,37.7253068146,126.7011499868,2016-01-07,620,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
GTSM,03,경기도 파주시 구절초길 25-12,경기도 파주시 문발동 615-4,37.719159387,126.7100515095,2020-03-13,133.76,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
HONG CAR,03,경기도 파주시 문산읍 방촌로 1491,경기도 파주시 문산읍 내포리 517-1,37.8518887189,126.7663283483,2016-06-17,848,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
JH&VOLVO TRUCKS,03,경기도 파주시 월롱면 누현길 114,경기도 파주시 월롱면 위전리 464-1,37.790482282,126.7924325124,2014-07-29,82.05,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
JK공업사,01,경기도 파주시 아리랑로 8,경기도 파주시 금촌동 494-2,37.7619083208,126.7678807188,2008-10-31,2936,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
JM모터스,03,경기도 파주시 문산읍 돈유안길 51,경기도 파주시 문산읍 선유리 1370,37.8601677015,126.8048047531,2017-02-24,288.4,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
JN자동차공업사,01,경기도 파주시 창곡동길 39,경기도 파주시 야동동 151-3,37.7728563892,126.7640311837,2014-12-17,1512,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
JY모터스,03,경기도 파주시 월롱면 엘지로 196,경기도 파주시 월롱면 덕은리 1037,37.8122497544,126.7785061045,2021-03-30,136,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
KJ모터스,03,경기도 파주시 조리읍 명봉산로 207-10,경기도 파주시 조리읍 장곡리 14-9,37.7443897234,126.851001979,2022-07-26,998,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
kW 모터스,03,경기도 파주시 산남로 139,경기도 파주시 산남동 185-1,37.6980620744,126.6989462409,2024-06-13,458,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
K오토,03,경기도 파주시 운정로 103,경기도 파주시 상지석동 587-9,37.7217518106,126.7771518223,2003-10-14,176,01,,,,,,,경기도 파주시청,031-940-5781,2026-05-11
