자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
(주)우양,1,전라남도 담양군 봉산면 죽향대로 729,전라남도 담양군 봉산면 기곡리 274,35.2736287200,126.9730228000,2003-07-03,3150,1,,,,09:00,18:00,,전라남도 담양군청,061-380-3137,2024-10-28
현대자동차공업사,1,전라남도 담양군 담양읍 구터길 7,전라남도 담양군 담양읍 백동리 433-1,35.3041640696,126.9817544053,2004-12-21,8622,1,,,,09:00,18:00,,전라남도 담양군청,061-380-3137,2024-10-28
담양자동차정비공업사,1,전라남도 담양군 담양읍 반룡길 6-1,전라남도 담양군 담양읍 반룡리 62-1,35.2997610800,126.9808974000,2007-11-09,1872,1,,,,09:00,18:00,,전라남도 담양군청,061-380-3137,2024-10-28
(주)대양모터스,1,전라남도 담양군 담양읍 추성로 1168,전라남도 담양군 담양읍 삼다리 36,35.3179180333,126.9659602486,2008-09-23,1734,1,,,,09:00,18:00,,전라남도 담양군청,061-380-3137,2024-10-28
한국오텍(주),1,전라남도 담양군 금성면 시암골로 88,전라남도 담양군 금성면 원천리 193-1,35.3451294837,127.0169650773,2017-07-27,1000,1,,,,09:00,18:00,,전라남도 담양군청,061-380-3137,2024-10-28
동진카센터,3,전라남도 담양군 고서면 창평현로 184,전라남도 담양군 고서면 성월리 353-2,35.2220171669,126.9730141103,1998-09-04,733,1,,,,09:00,18:00,,전라남도 담양군청,061-380-3137,2024-10-28
전남밧데리,3,전라남도 담양군 담양읍 추성로 1230,전라남도 담양군 담양읍 양각리 304,35.3183448400,126.9727993000,1998-11-21,135,1,,,,09:00,18:00,,전라남도 담양군청,061-380-3137,2024-10-28
봉산카센터,3,전라남도 담양군 봉산면 탄금길 95,전라남도 담양군 봉산면 기곡리 454,35.2710846700,126.9664863000,1998-11-21,205,1,,,,09:00,18:00,,전라남도 담양군청,061-380-3137,2024-10-28
현대카센터,3,전라남도 담양군 대전면 추성1로 165,전라남도 담양군 대전면 대치리 1059-2,35.2756230773,126.8847666312,1999-01-01,284,1,,,,09:00,18:00,,전라남도 담양군청,061-380-3137,2024-10-28
우정카정비,3,전라남도 담양군 담양읍 무정로 24,전라남도 담양군 담양읍 백동리 349-2,35.3088761300,126.9833270000,1999-01-01,234,1,,,,09:00,18:00,,전라남도 담양군청,061-380-3137,2024-10-28
