자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
진보종합정비,1,경상북도 청송군 진보면 영양로 34-35,,36.54198652,129.0816568,1999-08-05,1125,1,,,,,,,경상북도 청송군청,054-870-6253,2025-12-24
스마일모터샵,3,경상북도 청송군 현동면 새마을로 5485,,36.28859617,129.0172544,2011-06-13,121,1,,,,,,,경상북도 청송군청,054-870-6253,2025-12-24
황금카써비스,3,경상북도 청송군 진보면 진보로 76,,36.53005253,129.0401059,2009-11-26,131,1,,,,,,,경상북도 청송군청,054-870-6253,2025-12-24
우정카센터,3,경상북도 청송군 진보면 각산윗길 16,,36.52963764,129.0584036,2015-09-30,89,1,,,,,,,경상북도 청송군청,054-870-6253,2025-12-24
김진석자동차병원,3,경상북도 청송군 청송읍 금월로 183,,36.42545118,129.0572209,2010-09-30,264,1,,,,,,,경상북도 청송군청,054-870-6253,2025-12-24
금성 카 서비스,3,경상북도 청송군 현서면 청송로 1071,,36.26933477,128.8984328,2016-02-01,98,1,,,,,,,경상북도 청송군청,054-870-6253,2025-12-24
진보원동기보링공장,4,경상북도 청송군 진보면 양정길 9,,36.53053461,129.0547717,2016-11-25,363,1,,,,,,,경상북도 청송군청,054-870-6253,2025-12-24
진보모터스,3,경상북도 청송군 진보면 진보로 76,,36.53005253,129.0401059,2017-11-14,83,1,,,,,,,경상북도 청송군청,054-870-6253,2025-12-24
청송새마음정비공장,3,경상북도 청송군 진보면 양정길 217,,36.54845034,129.0534399,2018-12-28,240,1,,,,,,,경상북도 청송군청,054-870-6253,2025-12-24
금현자동차정비공장,2,경상북도 청송군 청송읍 중앙로 364,,36.43808505,129.0674336,2019-07-22,349,1,,,,,,,경상북도 청송군청,054-870-6253,2025-12-24
섭이네카센타,3,경상북도 청송군 안덕면 안마길 15-23,,36.29038816,128.9578484,2020-07-22,104,1,,,,,,,경상북도 청송군청,054-870-6253,2025-12-24
한국지엠진보바로서비스,3,경상북도 청송군 진보면 진안서2길 5-2,,36.52985497,129.0446644,1998-11-06,71,1,,,,,,,경상북도 청송군청,054-870-6253,2025-12-24
청송카센타,3,경상북도 청송군 청송읍 길안청송로 1668,,36.43406009,129.0460854,1999-03-08,92,1,,,,,,,경상북도 청송군청,054-870-6253,2025-12-24
진보점현대자동차,3,경상북도 청송군 진보면 이촌2길 3,,36.53070918,129.0380615,1999-07-16,131,1,,,,,,,경상북도 청송군청,054-870-6253,2025-12-24
기아자동차카크리닉진보점,3,경상북도 청송군 진보면 진보로 70,,36.53041979,129.0395047,1999-08-21,171,1,,,,,,,경상북도 청송군청,054-870-6253,2025-12-24
현동3급부분정비공장,3,경상북도 청송군 현동면 청송로 2702,,36.28994532,129.0224181,2000-03-22,160,1,,,,,,,경상북도 청송군청,054-870-6253,2025-12-24
현동1급종합정비,1,경상북도 청송군 현동면 새마을로 5461,,36.28634341,129.0183719,2000-12-26,288,1,,,,,,,경상북도 청송군청,054-870-6253,2025-12-24
2급청송정비공장,2,경상북도 청송군 진보면 진보로 55,,36.53188862,129.0389226,2001-02-17,176,1,,,,,,,경상북도 청송군청,054-870-6253,2025-12-24
강변3급부분정비,3,경상북도 청송군 청송읍 중앙로 158,,36.4386473,129.0485842,2002-06-14,147,1,,,,,,,경상북도 청송군청,054-870-6253,2025-12-24
화목밧데리,3,경상북도 청송군 현서면 청송로 1144,,36.2742265,128.8939358,1998-11-06,147,1,,,,,,,경상북도 청송군청,054-870-6253,2025-12-24
두현정비,3,경상북도 청송군 현서면 파재길 16,,36.28869952,128.9208964,1998-11-11,52,1,,,,,,,경상북도 청송군청,054-870-6253,2025-12-24
애니카랜드청송점(청일자동차정비),2,경상북도 청송군 부남면 대전로 163,,36.34832484,129.0636429,2022-05-31,234,1,,,,,,,경상북도 청송군청,054-870-6253,2025-12-24
범강이엔지,3,경상북도 청송군 청송읍 길안청송로 1668-9,,36.43385999,129.0462316,2021-06-24,208,1,,,,,,,경상북도 청송군청,054-870-6253,2025-12-24
