자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
(주)협신자동차공업,01,경기도 구리시 경춘로162번길 10(교문동),,37.600218,127.132993,1986-04-10,2202.3,1,,,,,,031-562-4488,경기도 구리시청,031-550-2932,2026-06-24
르노삼성자동차지정정비센터구리정비(주),01,경기도 구리시 아차산로506번길 21(교문동),,37.600282,127.131951,1995-08-03,662.6,1,,,,,,031-562-1001,경기도 구리시청,031-550-2932,2026-06-24
제일현대자동차공업사,01,경기도 구리시 아차산로 375-2(교문동),,37.589275,127.129983,1996-03-18,494.4,1,,,,,,031-552-9442,경기도 구리시청,031-550-2932,2026-06-24
(주)금강고속,01,경기도 구리시 아차산로487번길 34(교문동),,37.599099,127.128363,1997-08-23,3325,1,,,,,,031-562-8300,경기도 구리시청,031-550-2932,2026-06-24
구리동부현대서비스 주식회사,01,경기도 구리시 동구릉로200번길 18(인창동),,37.616616,127.139044,1998-07-15,1286.4,1,,,,,,031-567-8290,경기도 구리시청,031-550-2932,2026-06-24
구리서비스기아오토큐,01,경기도 구리시 동구릉로200번길 34(인창동),,37.617077,127.140466,1999-10-30,484.4,1,,,,,,031-553-4575,경기도 구리시청,031-550-2932,2026-06-24
구리현대자동차공업사,01,경기도 구리시 아차산로 399(교문동),,37.590712,127.130504,2000-11-30,806.7,1,,,,,,031-565-9191,경기도 구리시청,031-550-2932,2026-06-24
동구공업사,01,경기도 구리시 동구릉로215번길 8(인창동),,37.618074,127.137498,2000-12-18,90,1,,,,,,031-554-3030,경기도 구리시청,031-550-2932,2026-06-24
구리다산자동차공업사,01,경기도 구리시 동구릉로136번길 90(인창동),,37.615926,127.144478,2001-05-25,175,1,,,,,,031-565-4391,경기도 구리시청,031-550-2932,2026-06-24
딥모터스,03,경기도 구리시 동구릉로 259(인창동),,37.621233,127.140713,2019-10-16,0,1,,,,,,031-565-2005,경기도 구리시청,031-550-2932,2026-06-24
주식회사 리앤홀딩스,03,"경기도 구리시 아차산로 284, 1층",,37.580396,127.128971,2019-10-17,0,1,,,,,,,경기도 구리시청,031-550-2932,2026-06-24
(주)한국지엠구리바로서비스,03,경기도 구리시 아차산로 463(교문동),,37.596235,127.130537,1998-02-17,0,1,,,,,,031-563-2588,경기도 구리시청,031-550-2932,2026-06-24
OTO공업사,03,경기도 구리시 벌말로147번길 45(토평동),,37.589846,127.146521,1998-09-11,110,1,,,,,,031-557-5551,경기도 구리시청,031-550-2932,2026-06-24
하이카구리토평점,03,경기도 구리시 벌말로 181(수택동),,37.592735,127.149737,1998-10-27,132.2,1,,,,,,031-566-8811,경기도 구리시청,031-550-2932,2026-06-24
대진카센터,03,경기도 구리시 동구릉로 370(사노동),,37.630727,127.141612,1998-11-02,0,1,,,,,,031-573-5286,경기도 구리시청,031-550-2932,2026-06-24
반도카,03,경기도 구리시 경춘로175번길 6(교문동),,37.601068,127.134603,1998-11-03,0,1,,,,,,031-552-6708,경기도 구리시청,031-550-2932,2026-06-24
공임나라 구리교문,03,경기도 구리시 아차산로413번길 8(교문동),,37.592057,127.130868,1998-11-03,151,1,,,,,,031-553-3334,경기도 구리시청,031-550-2932,2026-06-24
모든자동차공업사,03,경기도 구리시 안골로 66(수택동),,37.597221,127.138352,1998-12-01,70,1,,,,,,031-563-5977,경기도 구리시청,031-550-2932,2026-06-24
태화카센터,03,경기도 구리시 응달말로 43(인창동),,37.604374,127.134568,1998-12-01,76,1,,,,,,031-563-5358,경기도 구리시청,031-550-2932,2026-06-24
평화카센터,03,경기도 구리시 동구릉로 424(사노동),,37.635192,127.140994,1998-12-16,0,1,,,,,,031-572-1300,경기도 구리시청,031-550-2932,2026-06-24
대화모터스,03,경기도 구리시 원수택로 17-1(수택동),,37.593982,127.139135,1998-12-16,110.3,1,,,,,,,경기도 구리시청,031-550-2932,2026-06-24
현대자동차수택점,03,경기도 구리시 원수택로 42(수택동),,37.595663,127.141041,1998-12-16,0,1,,,,,,031-565-8204,경기도 구리시청,031-550-2932,2026-06-24
동창자동차공업사,03,경기도 구리시 동구릉로238번길 15(인창동),,37.619506,127.141254,1999-02-05,0,1,,,,,,031-555-3932,경기도 구리시청,031-550-2932,2026-06-24
구리자동차공업사,03,경기도 구리시 동구릉로 203-1(인창동),,37.617145,127.137498,1999-02-15,0,1,,,,,,031-562-2605,경기도 구리시청,031-550-2932,2026-06-24
윤준카프라자,03,경기도 구리시 금강로 73,,37.642644,127.119544,1999-03-03,0,1,,,,,,031-572-4445,경기도 구리시청,031-550-2932,2026-06-24
한국타이어 경기대리점,03,경기도 구리시 동구릉로 50(교문동),,37.604459,127.133907,1999-03-09,135.7,1,,,,,,031-556-0909,경기도 구리시청,031-550-2932,2026-06-24
동양카,03,경기도 구리시 원수택로64번길 36(수택동),,37.596017,127.143879,1999-03-09,114,1,,,,,,,경기도 구리시청,031-550-2932,2026-06-24
현대오토밋션,03,경기도 구리시 안골로 14(교문동),,37.596998,127.132521,1999-04-20,0,1,,,,,,031-567-3331,경기도 구리시청,031-550-2932,2026-06-24
기아오토큐인창점,03,경기도 구리시 동구릉로30번길 3(인창동),,37.603333,127.132708,1999-07-28,439.3,1,,,,,,031-571-1984,경기도 구리시청,031-550-2932,2026-06-24
제일카독크,03,"경기도 구리시 동구릉로85번길 15, 나동",,37.608275,127.133239,1999-07-31,60,1,,,,,,031-557-2723,경기도 구리시청,031-550-2932,2026-06-24
해성자동차공업사,03,"경기도 구리시 원수택로4, 다동",,37.592724,127.139591,1999-08-01,0,1,,,,,,031-553-8934,경기도 구리시청,031-550-2932,2026-06-24
한일오토밋션,03,경기도 구리시 경춘로 43(교문동),,37.600788,127.119917,1999-08-30,0,1,,,,,,031-552-2668,경기도 구리시청,031-550-2932,2026-06-24
신구리자동차공업사,03,경기도 구리시 동구릉로 399(사노동),,37.633149,127.141324,1999-08-30,56.8,1,,,,,,031-567-1357,경기도 구리시청,031-550-2932,2026-06-24
진영자동차,03,경기도 구리시 이문안로129번길 3(수택동),,37.591461,127.145558,1999-09-21,62,1,,,,,,031-556-0346,경기도 구리시청,031-550-2932,2026-06-24
전국자동차3급공업사,03,경기도 구리시 동구릉로 194(인창동),,37.615769,127.139003,1999-12-20,0,1,,,,,,031-564-3575,경기도 구리시청,031-550-2932,2026-06-24
조은카써비스,03,경기도 구리시 장자대로1번길 8-6(교문동),,37.587986,127.131176,2000-02-21,137.3,1,,,,,,031-562-7660,경기도 구리시청,031-550-2932,2026-06-24
현대공업사,03,경기도 구리시 이문안로 14(교문동),,37.591774,127.132864,2000-03-04,0,1,,,,,,031-553-5176,경기도 구리시청,031-550-2932,2026-06-24
기아오토큐수택점,03,경기도 구리시 이문안로 87(수택동),,37.592151,127.141228,2000-06-15,0,1,,,,,,031-553-7736,경기도 구리시청,031-550-2932,2026-06-24
동주카센터,03,경기도 구리시 검배로105번길 10(수택동),,37.594978,127.149983,2001-03-05,0,1,,,,,,031-562-1350,경기도 구리시청,031-550-2932,2026-06-24
(주)대한오토시스템,03,경기도 구리시 벌말로 82(토평동),,37.583922,127.147233,2003-03-28,56.8,1,,,,,,,경기도 구리시청,031-550-2932,2026-06-24
LG오토오아시스,03,경기도 구리시 동구릉로 294(인창동),,37.624124,127.140544,2003-08-07,0,1,,,,,,031-563-9850,경기도 구리시청,031-550-2932,2026-06-24
대산카센터,03,경기도 구리시 안골로 13(교문동),,37.597443,127.132516,2004-03-02,0,1,,,,,,031-552-6963,경기도 구리시청,031-550-2932,2026-06-24
성광자동차공업사,03,경기도 구리시 검배로93번길 16-14(수택동),,37.595255,127.149448,2004-08-09,0,1,,,,,,031-564-5685,경기도 구리시청,031-550-2932,2026-06-24
블루모터스,03,경기도 구리시 동구릉로159번길 1(인창동),,37.612911,127.137547,2004-10-22,74.5,1,,,,,,031-552-1365,경기도 구리시청,031-550-2932,2026-06-24
스피드메이트 토평점,03,경기도 구리시 벌말로 136(토평동),,37.588612,127.149036,2005-06-22,81,1,,,,,,031-568-8858,경기도 구리시청,031-550-2932,2026-06-24
현승공업사,03,경기도 구리시 딸기원중문길 2(교문동),,37.601225,127.121702,2006-05-09,0,1,,,,,,031-557-7300,경기도 구리시청,031-550-2932,2026-06-24
은진카센타,03,경기도 구리시 벌말로128번길 4(토평동),,37.587871,127.148773,2007-10-22,0,1,,,,,,031-569-1030,경기도 구리시청,031-550-2932,2026-06-24
대웅자동차공업사,03,경기도 구리시 동구릉로 111(인창동),,37.609541,127.135912,2008-11-05,0,1,,,,,,031-551-2500,경기도 구리시청,031-550-2932,2026-06-24
금호자동차공업사,03,경기도 구리시 장자대로 149(토평동),,37.586577,127.1472996,2008-12-08,0,1,,,,,,031-555-0335,경기도 구리시청,031-550-2932,2026-06-24
명성카센터,03,경기도 구리시 딸기원로 11(교문동),,37.601583,127.118297,2009-03-24,0,1,,,,,,031-556-8787,경기도 구리시청,031-550-2932,2026-06-24
협력카센타,03,경기도 구리시 한다리길 19(교문동),,37.580265,127.127586,2009-03-26,105,1,,,,,,031-551-2117,경기도 구리시청,031-550-2932,2026-06-24
타이어월드(구리점),03,경기도 구리시 벌말로 106(토평동),,37.586046,127.148035,2009-07-31,93,1,,,,,,031-568-2202,경기도 구리시청,031-550-2932,2026-06-24
태양타이어,03,경기도 구리시 건원대로 101(인창동),,37.609931,127.137887,2010-05-19,0,1,,,,,,031-567-4988,경기도 구리시청,031-550-2932,2026-06-24
모터스테이션,03,경기도 구리시 동구릉로442번길 40(사노동),,37.635592,127.141503,2011-05-13,337.6,1,,,,,,,경기도 구리시청,031-550-2932,2026-06-24
뉴티스테이션 구리점 티앤에이 주식회사,03,"경기도 구리시 아차산로 387, 2층(교문동)",,37.589752,127.130341,2011-05-23,340.4,1,,,,,,031-552-5984,경기도 구리시청,031-550-2932,2026-06-24
maximumspeed,03,경기도 구리시 벌말로70번길 78(토평동),,37.585383,127.149832,2011-08-12,232.5,1,,,,,,031-556-7886,경기도 구리시청,031-550-2932,2026-06-24
현대자동차토평점,03,경기도 구리시 벌말로 122(토평동),,37.587365,127.148603,2011-09-27,168,1,,,,,,031-564-9940,경기도 구리시청,031-550-2932,2026-06-24
스피드메이트교문전,03,경기도 구리시 동구릉로 21(인창동),,37.602711,127.131413,2011-12-30,200,1,,,,,,050-7132-8644,경기도 구리시청,031-550-2932,2026-06-24
태능택시정비센타,03,"경기도 구리시 갈매순환로166번길 45, 110호(갈매동)",,37.634704,127.123336,2012-05-22,127,1,,,,,,031-573-6364,경기도 구리시청,031-550-2932,2026-06-24
오토오아시스 롯데마트 구리점,03,경기도 구리시 동구릉로136번길 57,,37.613143,127.140919,2012-10-12,198.3,1,,,,,,031-554-2111,경기도 구리시청,031-550-2932,2026-06-24
남양운수주식회사,03,경기도 구리시 검배로 163(수택동),,37.593816,127.1560959,2013-03-08,64.9,1,,,,,,031-562-3036,경기도 구리시청,031-550-2932,2026-06-24
코스모자동차공업사,03,경기도 구리시 장자대로 151(토평동),,37.586818,127.147675,2013-05-24,103.6,1,,,,,,,경기도 구리시청,031-550-2932,2026-06-24
도이치모터스 구리서비스 센터,03,경기도 구리시 벌말로 166(토평동),,37.591187,127.150004,2014-05-26,334.1,1,,,,,,031-567-7601,경기도 구리시청,031-550-2932,2026-06-24
갈매타이어 모터존 구리점,03,경기도 구리시 한다리길23번길 37(교문동),,37.581835,127.125881,2015-03-17,198.8,1,,,,,,050-7145-5424,경기도 구리시청,031-550-2932,2026-06-24
오토캠프스포츠,03,경기도 구리시 벌말로 86(토평동),,37.584295,127.147338,2015-05-27,326,1,,,,,,031-552-3923,경기도 구리시청,031-550-2932,2026-06-24
