자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
한진자동차공업사,3,서울특별시 노원구 공릉로 169,서울특별시 노원구 공릉동 411-29,37.62503033,127.079644,1999-02-10,63,1,,,,09:00,18:00,02-978-2742,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
로얄공업사,3,서울특별시 노원구 공릉로 292,서울특별시 노원구 하계동 141-11,37.63340337,127.0723751,1999-07-28,155,1,,,,09:00,18:00,02-972-0440,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
충북자동차공업사,3,서울특별시 노원구 공릉로 296,서울특별시 노원구 하계동 153-19,37.63380713,127.0721852,1998-03-04,71,1,,,,09:00,18:00,02-972-8781,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
국일카센타,3,서울특별시 노원구 공릉로 319,서울특별시 노원구 하계동 170-42,37.63547654,127.0708998,1998-11-26,90,3,2025-04-10,,,09:00,18:00,02-948-8206,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
서진자동차공업사,3,서울특별시 노원구 공릉로34길 15,서울특별시 노원구 공릉동 238-39,37.62281728,127.079977,1998-11-03,218,1,,,,09:00,18:00,02-971-7392,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
상신카센타,3,서울특별시 노원구 공릉로59가길 20,서울특별시 노원구 하계동 135-15,37.63437003,127.0710528,2002-02-15,53,1,,,,09:00,18:00,02-949-6161,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
경동카센타,3,서울특별시 노원구 공릉로62가길 11,서울특별시 노원구 하계동 170-5,37.63659626,127.0727136,1998-08-13,77,1,,,,09:00,18:00,02-979-3913,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
C.M.S정비센타,3,서울특별시 노원구 공릉로62가길 22,서울특별시 노원구 하계동 170-17,37.63668227,127.0734841,1998-10-01,101,1,,,,09:00,18:00,02-976-1777,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
한국오토,3,서울특별시 노원구 공릉로62길 15,서울특별시 노원구 하계동 170-43,37.63588322,127.0718246,1998-12-23,208,1,,,,09:00,18:00,02-971-0767,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
카젠 하계점,3,서울특별시 노원구 공릉로62길 2,서울특별시 노원구 하계동 160-3,37.63531726,127.0720598,2002-05-23,122,1,,,,09:00,18:00,02-976-8255,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
하계점 기아오토큐,3,서울특별시 노원구 공릉로62길 25,서울특별시 노원구 하계동 177-2,37.63640212,127.0719339,2000-12-29,80,1,,,,09:00,18:00,02-974-1122,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
양지카센타,3,서울특별시 노원구 광운로 122,서울특별시 노원구 월계동 298-8,37.62826779,127.0593969,1998-05-08,65,1,,,,09:00,18:00,02-917-9672,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
신영자동차공업사,1,서울특별시 노원구 광운로 149,서울특별시 노원구 월계동 626-13,37.62830886,127.0564969,2019-03-20,1327.17,1,,,,09:00,18:00,02-902-4600,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
토탈자동차공업사,3,서울특별시 노원구 광운로22길 5,서울특별시 노원구 월계동 298-7,37.62837954,127.0593471,2000-08-04,66,1,,,,09:00,18:00,02-916-1505,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
공임나라,3,서울특별시 노원구 노원로 330,서울특별시 노원구 중계동 361,37.64678927,127.0709423,2019-11-15,198,1,,,,09:00,18:00,02-938-8500,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
노원자동차마을(하이카상계점),3,서울특별시 노원구 노원로 452,서울특별시 노원구 상계동 372-5,37.65700516,127.0669221,2017-03-07,98.56,1,,,,09:00,18:00,02-937-0909,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
강북오토써비스,3,서울특별시 노원구 노원로 47,서울특별시 노원구 공릉동 230-19,37.62569285,127.0856576,2010-05-07,260.8,1,,,,09:00,18:00,02-949-4600,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
상계점 기아오토큐,3,서울특별시 노원구 노원로 472,서울특별시 노원구 상계동 398-5,37.65847988,127.0656496,1999-07-07,385.9,1,,,,09:00,18:00,02-937-8585,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
성심자동차공업사,3,서울특별시 노원구 노원로 473,서울특별시 노원구 상계동 365,37.65848747,127.0649605,1999-09-17,85,1,,,,09:00,18:00,02-932-6332,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
우정카센타,3,서울특별시 노원구 노원로 473,서울특별시 노원구 상계동 365,37.65848747,127.0649605,1998-12-30,98,1,,,,09:00,18:00,02-938-1792,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
신성카프라자,3,서울특별시 노원구 노원로 479,서울특별시 노원구 상계동 401-17,37.65888049,127.0646027,2004-05-07,73,1,,,,09:00,18:00,02-937-4878,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
무진모터스,3,서울특별시 노원구 노원로 481,서울특별시 노원구 상계동 401-19,37.65895985,127.0644804,2014-09-18,219,1,,,,09:00,18:00,02-930-3200,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
케이지모빌리티 노원서비스프라자,3,서울특별시 노원구 노원로 482,서울특별시 노원구 상계동 401-5,37.65926231,127.0649703,1999-06-16,167,1,,,,09:00,18:00,02-952-5582,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
중계점 현대자동차,3,서울특별시 노원구 노원로26길 31,서울특별시 노원구 상계동 197-6,37.65196166,127.0696825,2000-09-21,171.98,1,,,,09:00,18:00,02-905-8204,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
르노삼성자동차지정정비코너 중계점,3,서울특별시 노원구 덕릉로 585,서울특별시 노원구 중계동 413-11,37.65084337,127.0714855,1998-12-23,79,1,,,,09:00,18:00,02-937-7340,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
모든자동차정비공장,2,서울특별시 노원구 덕릉로 617,서울특별시 노원구 중계동 426-1,37.65290362,127.073423,1996-07-04,450,1,,,,09:00,18:00,02-935-1991,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
선한 용카서비스,3,서울특별시 노원구 덕릉로 623-10,서울특별시 노원구 중계동 236-3,37.65375788,127.0732244,2019-10-17,51,1,,,,09:00,18:00,02-938-9200,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
노원자동차마을 중계점,3,서울특별시 노원구 덕릉로 682-1,서울특별시 노원구 중계동 158-24,37.65859298,127.075396,2016-10-12,99.87,1,,,,09:00,18:00,02-951-5376,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
㈜새롬오토랜드,3,서울특별시 노원구 덕릉로 703,서울특별시 노원구 중계동 144-3,37.66054277,127.0752982,1999-03-25,85.55,1,,,,09:00,18:00,02-936-7773,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
영진카프라자,3,서울특별시 노원구 덕릉로 708,서울특별시 노원구 중계동 136,37.66069974,127.0758333,1999-05-07,127,1,,,,09:00,18:00,02-939-4941,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
하나카모터스,3,서울특별시 노원구 덕릉로 785-1,서울특별시 노원구 상계동 101-148,37.66739895,127.0784924,2013-05-10,248,1,,,,09:00,18:00,02-934-1133,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
정일자동차공업사,3,서울특별시 노원구 덕릉로 796,서울특별시 노원구 상계동 107-381,37.6679461,127.0794677,2000-11-08,55,1,,,,09:00,18:00,02-936-3207,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
타이어테크,3,서울특별시 노원구 덕릉로 813,서울특별시 노원구 상계동 110-2,37.66957812,127.0802901,2013-06-19,92.84,1,,,,09:00,18:00,02-937-8845,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
흥안운수㈜,1,서울특별시 노원구 덕릉로126길 24,서울특별시 노원구 상계동 68-2,37.67089896,127.0828849,1979-07-25,3584,1,,,,09:00,18:00,02-936-6000,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
대신카서비스,3,서울특별시 노원구 덕릉로129길 19,서울특별시 노원구 상계동 1371,37.67252145,127.0818484,1999-12-28,52,1,,,,09:00,18:00,02-934-5325,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
무지개카센타,3,서울특별시 노원구 덕릉로134길 4,서울특별시 노원구 상계동 47-33,37.67285973,127.0838245,1998-12-30,74,1,,,,09:00,18:00,02-930-6926,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
삼부자동차공업사,3,서울특별시 노원구 덕릉로60길 244,서울특별시 노원구 월계동 886-5,37.63024541,127.045283,1999-12-28,101,1,,,,09:00,18:00,02-905-1436,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
스피드메이트 중계점,3,서울특별시 노원구 덕릉로73길 10,서울특별시 노원구 중계동 411-6,37.65195988,127.072647,2014-01-20,249,1,,,,09:00,18:00,02-933-6431,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
기아자동차 중계점,3,서울특별시 노원구 덕릉로77길 6,서울특별시 노원구 중계동 210-6,37.65504406,127.0739056,1999-11-19,277,1,,,,09:00,18:00,02-933-0004,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
스피드메이트 공릉점,3,서울특별시 노원구 동일로 1028,서울특별시 노원구 공릉동 577-1,37.62204959,127.0745526,2006-01-11,108,1,,,,09:00,18:00,02-976-2885,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
타이어프로 상계,3,서울특별시 노원구 동일로 1031,서울특별시 노원구 공릉동 568-20,37.6221907,127.0736692,2003-02-11,251.95,1,,,,09:00,18:00,02-976-5511,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
마들카센타,3,서울특별시 노원구 동일로 1382,서울특별시 노원구 상계동 728-7,37.65199502,127.0615553,1997-09-11,56,1,,,,09:00,18:00,02-931-8331,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
명안모터스,3,서울특별시 노원구 동일로 1596,서울특별시 노원구 상계동 966-1,37.67097925,127.056842,1999-09-15,197,1,,,,09:00,18:00,02-938-8864,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
디젤모터스,3,서울특별시 노원구 동일로 1619,서울특별시 노원구 상계동 1028-4,37.6727207,127.055261,2011-01-19,142,1,,,,09:00,18:00,02-933-1800,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
공릉점 기아오토큐,3,서울특별시 노원구 동일로173가길 112,서울특별시 노원구 공릉동 493-11,37.62327268,127.0723789,1998-02-13,279,1,,,,09:00,18:00,02-978-2523,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
삼덕카센타,3,서울특별시 노원구 동일로173가길 132,서울특별시 노원구 공릉동 400-25,37.62417026,127.0720535,1999-04-01,90,1,,,,09:00,18:00,02-976-7575,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
성준자동차공업사,3,서울특별시 노원구 동일로173가길 14,서울특별시 노원구 공릉동 610-14,37.61891823,127.0738019,2015-09-15,74.4,1,,,,09:00,18:00,02-919-2159,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
수모터스,3,서울특별시 노원구 동일로173가길 17,서울특별시 노원구 공릉동 609-26,37.6190735,127.0733218,1998-11-03,80,1,,,,09:00,18:00,02-933-7477,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
태호모터스,3,서울특별시 노원구 동일로173가길 59,서울특별시 노원구 공릉동 573-15,37.62089026,127.0727255,2008-06-20,117,1,,,,09:00,18:00,02-971-9006,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
한국지엠공릉지정서비스,3,서울특별시 노원구 동일로183길 10,서울특별시 노원구 공릉동 494-7,37.62326502,127.073122,2008-08-26,143,1,,,,09:00,18:00,02-948-8255,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
현대카센타,3,서울특별시 노원구 동일로191길 37,서울특별시 노원구 공릉동 404-4,37.62461414,127.0710843,1998-09-07,81,1,,,,09:00,18:00,02-974-3103,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
쌍둥이자동차공업사,3,서울특별시 노원구 동일로192길 47,서울특별시 노원구 공릉동 389-7,37.62700078,127.0755408,1998-07-09,90,1,,,,09:00,18:00,02-937-2558,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
공릉점현대자동차,3,서울특별시 노원구 동일로197길 93,서울특별시 노원구 공릉동 380-16,37.62574984,127.0703105,1998-05-28,192,1,,,,09:00,18:00,02-948-4508,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
오토오아시스홈플러스중계점,3,서울특별시 노원구 동일로204가길 12,서울특별시 노원구 중계동 509-2,37.63985664,127.0686696,2005-06-02,202,1,,,,09:00,18:00,02-973-7466,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
주식회사 신성모터스,3,서울특별시 노원구 동일로230가길 24,서울특별시 노원구 상계동 1019-5,37.67256112,127.0573647,2006-12-12,216,1,,,,09:00,18:00,02-932-8383,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
프로미토탈카서비스,3,서울특별시 노원구 동일로230나길 8,서울특별시 노원구 상계동 1017-9,37.67189036,127.0582437,2005-03-07,72,1,,,,09:00,18:00,02-932-1357,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
한미카센타,3,서울특별시 노원구 동일로231길 46,서울특별시 노원구 상계동 1043-4,37.67237203,127.0532839,2001-03-28,92,1,,,,09:00,18:00,02-938-8844,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
주식회사 바퀴창고,3,서울특별시 노원구 동일로237마길 48,서울특별시 노원구 상계동 1101-31,37.675498,127.052062,2022-02-25,141.48,1,,,,09:00,18:00,050-7134-4700,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
북서울중앙카센타,3,서울특별시 노원구 동일로239길 10,서울특별시 노원구 상계동 1049-10,37.67520773,127.0545464,2000-02-01,54,1,,,,09:00,18:00,02-938-6986,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
덕성카센타,3,서울특별시 노원구 동일로239길 48,서울특별시 노원구 상계동 1102-7,37.67517987,127.0524244,1998-11-19,78,1,,,,09:00,18:00,02-934-2072,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
애니카랜드 상계점,3,서울특별시 노원구 동일로242가길 44,서울특별시 노원구 상계동 1115-27,37.6778379,127.0560356,2001-04-26,97,1,,,,09:00,18:00,02-3391-1001,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
상계공업사,3,서울특별시 노원구 동일로242길 1,서울특별시 노원구 상계동 1118-1,37.67610101,127.0556172,1998-12-30,114,1,,,,09:00,18:00,02-933-1120,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
그린종합카센타,3,서울특별시 노원구 동일로243길 41,서울특별시 노원구 상계동 1142-4,37.67846649,127.0527577,1998-04-06,99,1,,,,09:00,18:00,02-936-5104,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
세븐자동차공업사,3,서울특별시 노원구 동일로243길 48,서울특별시 노원구 상계동 1141-18,37.6788198,127.0524723,2004-09-24,55,1,,,,09:00,18:00,02-3391-6381,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
타이어코디,3,서울특별시 노원구 동일로243길 51,서울특별시 노원구 상계동 1142-11,37.67856043,127.0522182,2002-05-02,61,1,,,,09:00,18:00,02-933-4730,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
㈜경성자동차공업사,1,서울특별시 노원구 동일로251길 31,서울특별시 노원구 상계동 1252,37.68437289,127.0536689,2009-08-04,2044,1,,,,09:00,18:00,02-930-0835,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
㈜카렉스 월계점(이마트월계점내),3,서울특별시 노원구 마들로3길 15,서울특별시 노원구 월계동 333-1,37.62650774,127.0619783,2004-09-24,265.82,1,,,,09:00,18:00,02-908-8811,서울특별시 노원구 교통행정과,02-2116-4051,2026-06-11
