자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
현대우자동차공업사,3,경기도 동두천시 정장로 74,경기도 동두천시 생연동 455-2,37.9038410987,127.0590091567,2008-07-22,128,1,,,,,,031-857-1060,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
유정전문정비센타,3,경기도 동두천시 평화로2785번길 2,경기도 동두천시 동두천동 348-67,37.9367567587,127.0550469671,2000-04-25,167,1,,,,,,031-862-1686,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
광산카공업사,3,경기도 동두천시 동광로 150,경기도 동두천시 보산동 407-53,37.913432436,127.0604610558,2011-05-02,445,3,2019-04-18,,,,,,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
영원자동차정비,3,경기도 동두천시 어수로 37  (상패동),경기도 동두천시 상패동 65-25,37.9041152735,127.0471871025,1998-07-14,113,1,,,,,,031-862-6865,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
해주부분정비공업사,3,경기도 동두천시 어수로 15,경기도 동두천시 상패동 126-4,37.9054988103,127.0454648648,2011-08-16,93,1,,,,,,031-868-3216,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
경환자동차공업사,3,경기도 동두천시 장고갯로 259,경기도 동두천시 보산동 390-5,37.9159799712,127.0600498698,1998-06-18,108,1,,,,,,031-865-1396,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
해주공업사,3,경기도 동두천시 강변로374,경기도 동두천시 생연동 816-6,37.9025465288,127.0496464023,2011-03-22,817,1,,,,,,031-858-0442,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
남두천카센타,3,경기도 동두천시 강변서로 419,경기도 동두천시 상패동 293-2,37.9020578614,127.0458591132,2007-09-14,495,1,,,,,,031-865-3311,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
영선공업사,3,경기도 동두천시 평화로 3085,경기도 동두천시 하봉암동 62-6,37.9618899066,127.0643323295,1999-06-28,200.4,1,,,,,,031-863-8582,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
제일공업사,3,경기도 동두천시 평화로 3055,경기도 동두천시 하봉암동 312-3,37.9595257766,127.0626358115,2019-10-24,194,1,,,,,,031-863-3330,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
친환경자동차공업사,3,,경기도 동두천시 동두천동 260-1,37.9292196663,127.0569635048,2014-02-25,138.4,2,,2023-12-27,,,,031-866-9900,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
한일공업사,3,경기도 동두천시 벌마들로 32(상패동),,37.9036767715,127.0424895738,1998-11-12,180.2,1,,,,,,031-867-1240,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
동안자동차정비공업사,3,경기도 동두천시 평화로 2671-8,경기도 동두천시 동두천동 198-4,37.926580758,127.0563263458,1998-11-12,124.8,1,,,,,,031-864-0942,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
대성자동차공업사,3,경기도 동두천시 장고갯로192번길 35,경기도 동두천시 생연동 175-10,37.9116043545,127.0673883208,2017-04-17,269,3,2019-04-01,,,,,,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
상패카센타,3,경기도 동두천시 어수로 13  (상패동),경기도 동두천시 상패동 126-7,37.9054298822,127.0452465045,1998-07-23,112,3,2017-09-25,,,,,031-862-6347,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
덕둔공업사,3,,경기도 동두천시 하봉암동 140,37.9713941543,127.0670798266,2011-03-09,727,3,2014-05-28,,,,,,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
애니카랜드지행점,3,경기도 동두천시 평화로2313번길 28,경기도 동두천시 지행동 727-7,37.8948662283,127.0566626858,1999-05-20,293,3,2021-05-28,,,,,031-862-8511,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
기아 카 크리닉,3,경기도 동두천시 장고갯로 178,경기도 동두천시 생연동 175-6,37.9107543163,127.0662749536,1999-02-03,101.8,1,,,,,,031-867-0494,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
기아오토큐 지행점,3,경기도 동두천시 평화로 2240,경기도 동두천시 지행동 406-2,37.8877010637,127.0572842533,1998-11-12,217,1,,,,,,031-864-4221,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
영상자동차공업사,3,경기도 동두천시 못골로 45 (생연동),,37.9021963689,127.0673389221,2009-02-16,449,3,2015-05-11,,,,,031-859-7665,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
명성자동차공업사,3,경기도 동두천시 상패로 122,경기도 동두천시 상패동 25-2,37.9120223938,127.0506799788,2013-06-17,194,1,,,,,,031-861-5775,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
현충탑자동차정비쎈타,3,경기도 동두천시 생골로 11,경기도 동두천시 생연동 412-3,37.9004314336,127.0592701035,2004-11-10,78,1,,,,,,031-858-6911,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
효진카센타,3,경기도 동두천시 평화로 2278,경기도 동두천시 지행동 352-5,37.8911516105,127.0572588465,2001-05-14,352,1,,,,,,031-868-7666,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
중앙카독크,3,경기도 동두천시 큰시장로 38,경기도 동두천시 생연동 693-14,37.9006070283,127.0536331208,2016-07-28,422.8,1,,,,,,031-862-9933,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
KB매직카,3,경기도 동두천시 원터강변로17번길 10,,37.9239998735,127.0529392575,1999-11-22,247,1,,,,,,031-862-8754,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
생연점 현대자동차,3,경기도 동두천시 동두천로 248-8,경기도 동두천시 생연동 680,37.9032763483,127.0561410926,2001-08-23,150,1,,,,,,070-7769-6556,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
르노코리아자동차서비스코너생연점,3,경기도 동두천시 평화로2349번길 8-20,경기도 동두천시 생연동 743-3,37.8986226199,127.0574259695,2008-03-12,156,1,,,,,,031-864-1001,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
보광자동차공업사,3,경기도 동두천시 평화로 2509(생연동),경기도 동두천시 생연동 548-1,37.9118050411,127.057447018,1999-01-15,105.2,1,,,,,,031-862-3748,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
카 케어존,3,경기도 동두천시 평화로 2178,,37.8821500308,127.0564090028,1998-07-01,229,3,2021-09-01,,,,,031-863-4806,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
카윙자동차공업사,3,경기도 동두천시 평화로 2137,경기도 동두천시 송내동499-6,37.8784425587,127.0561425,2010-06-18,615,1,,,,,,031-861-1443,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
쌍용자동차동두천서비스프라자,3,경기도 동두천시 평화로 2105(송내동),경기도 동두천시 송내동 467-9,37.8756149932,127.0571797582,2014-01-13,118.8,1,,,,,,031-868-5109,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
중앙카,3,경기도 동두천시 삼육사로 705,경기도 동두천시 상패동402-1,37.9089493068,127.0318303375,2016-04-27,168,1,,,,,,031-866-8642,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
세종자동차공업사,3,경기도 동두천시 평화로2345(생연동),경기도 동두천시 생연동 745-2,37.8970724443,127.0574453438,2001-10-09,89.8,3,2016-06-16,,,,,031-862-8133,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
상패점기아오토큐,3,경기도 동두천시 어수로 30,경기도 동두천시 상패동 69-22,37.9041937889,127.0461694898,2009-10-01,110.9,1,,,,,,031-866-6612,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
진모터스,3,경기도 동두천시 삼육사로 953,경기도 동두천시 생연동 712-4,37.8991122316,127.0558485693,2008-07-18,157,1,,,,,,031-865-8102,경기도 동두천시청 교통행정과,031-860-2290,2026-04-28
