자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
다올카모터스,3,경상남도 밀양시 밀성로 24(내이동),,35.500616,128.7498961,2024-07-15,296.9,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
타이어테크 밀양점,3,경상남도 밀양시 밀양대로 1769(삼문동),,35.48331494,128.7521473,2023-09-15,314,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
일등모터스,3,경상남도 밀양시 중앙로 467(내이동),,35.50030988,128.7445051,2023-08-28,212.1,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
개미카서비스,3,경상남도 밀양시 부북면 사포로 17-1,,35.47452566,128.7519698,2022-11-21,447,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
디아큐에어,3,경상남도 밀양시 하남읍 하남로 123-8,,35.38846869,128.7384724,2022-11-14,903,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
킹타어어,3,경상남도 밀양시 밀양대로 1904-2(내이동),,35.49357463,128.7447218,2021-05-18,139,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
남밀양정비공업사,2,경상남도 밀양시 상남면 상남로 1006,,35.44617754,128.7554811,2020-11-09,1428,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
국도카정비,3,경상남도 밀양시 밀양대로 2159(교동),,35.50665648,128.7565060,2020-01-16,999,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
밀양카센터,3,경상남도 밀양시 밀양대로 1744(삼문동),,35.48172114,128.7543535,2019-12-23,326,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
모던카클리닉,3,경상남도 밀양시 하남읍 수산중앙로 122,,35.37599195,128.7181123,2019-11-19,1031,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
제일카센타,3,경상남도 밀양시 하남읍 수산중앙로 105,,35.37564746,128.7165695,2019-11-07,1000,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
형제 3급 정비,3,경상남도 밀양시 하남읍 명례로 458,,35.35302573,128.7662584,2019-10-19,2155,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
덕성자동차종합정비,1,경상남도 밀양시 부북면 사포로 57,,35.4735341,128.7479562,2019-03-26,1569,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
국도카,3,경상남도 밀양시 상남면 밀양대로 1518,,35.46638735,128.7602915,2019-03-08,999,2,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
서진종합정비공업사,1,경상남도 밀양시 상남면 상남로 1118-14,,35.45633664,128.7534578,2019-01-25,824,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
밀양카센터 카프렌드,3,경상남도 밀양시 시청로4길 8(내이동),,35.50390876,128.7395601,2018-04-26,443.6,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
대한오토정비,3,경상남도 밀양시 중앙로 467(내이동),,35.50030988,128.7445051,2018-04-12,212.1,3,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
드림모터스,3,경상남도 밀양시 부북면 용운길 11-1,,35.51178357,128.7294894,2018-03-27,204,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
1급 미르자동차정비,1,경상남도 밀양시 상남면 상남로 1116,,35.45591463,128.7532584,2018-03-23,2586,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
오일팩토리세화자동차정비,3,경상남도 밀양시 상남면 예림2길 13,,35.46826091,128.7602466,2017-12-05,524,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
나노카모터스,3,경상남도 밀양시 밀양대로 2215-1(교동),,35.5113529,128.7583815,2017-10-24,343,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
현대카센타,3,경상남도 밀양시 하남읍 하남로 73,,35.38505804,128.7337400,2017-09-22,130.21,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
태인카서비스,3,경상남도 밀양시 중앙로 159-1,경상남도 밀양시 가곡동 728-1,35.47944349,128.7628930,2017-09-20,167,3,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
모든타이어,3,경상남도 밀양시 밀양대로 1815,경상남도 밀양시 삼문동 501-1,35.48667535,128.7489406,2017-08-31,466,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
명문자동차정비,3,경상남도 밀양시 삼랑진읍 미율로 103,경상남도 밀양시 삼랑진읍 미전리 384-34,35.41179502,128.8160658,2017-05-19,826,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
천호카센타,3,경상남도 밀양시 삼랑진읍 삼랑진로 411,,35.39913036,128.8165889,2017-03-28,259.95,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
영진특장1급자동차정비,1,경상남도 밀양시 부북면 사포산단중앙로 131,,35.46244731,128.7322569,2017-03-10,69106,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
블루모터스1급종합정비,1,경상남도 밀양시 부북면 사포공단1길 7,,35.47141162,128.7449514,2016-11-07,1563,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
경성부북카센타,3,경상남도 밀양시 부북로 17(내이동),,35.51005977,128.7296937,2016-10-18,318,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
모터박스,3,경상남도 밀양시 미리벌로 46(삼문동),,35.48098082,128.7482205,2016-04-11,936,1,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
엔케이,3,경상남도 밀양시 상남면 상남로 984,,35.44425299,128.7557782,2016-02-02,389,3,,,,,,,경상남도 밀양시청,055-359-5469,2025-12-11
